hour,省调负荷_日前,新能源负荷-总加_日前,新能源负荷-光伏_日前,新能源负荷-风电_日前,联络线总加_日前,非市场化机组出力_日前,水电出力_日前,全网总出力_日前,全网统一出清价格_日前,省调负荷_日内,新能源负荷-总加_日内,新能源负荷-光伏_日内,新能源负荷-风电_日内,联络线总加_日内,非市场化机组出力_日内,水电出力_日内,全网总出力_日内,全网统一出清价格_日内,net_load_da,net_load_id,price_spread,load_dev,wind_dev,solar_dev,renewable_ratio_da,renewable_ratio_id,renewable_dev,net_load_da_mwh,net_load_id_mwh,policy_event_20260101,policy_event_20260201,week_start,week_end,hour_index_in_week,q_lt_hourly,spot_need,q_base,signal_spread,signal_load_dev,signal_renewable_dev,a_t_raw,a_t,clipped_by_bound,delta_q,smoothed,q_spot_raw,q_spot,clipped_non_negative,hedge_error_abs,strategy
2026-03-05 23:00:00,23839.75,3978.0,0.0,3978.0,6586.5,8193.405,6147.25,17253.25,450.54625,23277.25,3832.5675,0.0,3832.5675,6635.7925000000005,6766.2525000000005,4622.725,16641.4,437.31025,19861.75,19444.6825,-13.236000000000004,-417.0675000000001,-145.4325,0.0,0.16704536540814696,0.1646316910766509,-145.4325,4965.4375,4861.170625,1.0,1.0,2026-03-02,2026-03-08 23:00:00,95,1986.175,17875.575,17875.575,-1.0,-1.0,1.0,-0.0,-0.0,0,-0.0,0,17875.575,17875.575,0,0.0,ppo
2026-03-06 00:00:00,24107.75,3084.25,0.0,3084.25,6901.75,6873.1975,4936.0,17206.0,406.4995,23721.5,2908.8450000000003,0.0,2908.8450000000003,6932.7375,7807.0175,5710.7775,16788.4,381.08225,21023.5,20812.655,-25.417249999999996,-210.84500000000025,-175.40499999999997,0.0,0.12754124399102393,0.12198688436038718,-175.40499999999997,5255.875,5203.16375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,96,2102.35,18921.15,18921.15,-1.0,-1.0,1.0,-0.0,-0.0,0,-0.0,0,18921.15,18921.15,0,0.0,ppo
2026-03-06 01:00:00,22023.5,3133.5,0.0,3133.5,6558.5,6679.610000000001,4787.0,15465.0,366.65625,21947.5,2748.025,0.0,2748.025,6320.225,7406.3125,5296.4825,15627.175,354.17199999999997,18890.0,19199.475,-12.484250000000017,309.47499999999945,-385.4749999999999,0.0,0.14233726128272636,0.12499746798141506,-385.4749999999999,4722.5,4799.86875,1.0,1.0,2026-03-02,2026-03-08 23:00:00,97,1889.0,17001.0,17001.0,-1.0,1.0,1.0,0.0,0.0,0,0.0,0,17001.0,17001.0,0,0.0,ppo
2026-03-06 02:00:00,20163.25,2959.75,0.0,2959.75,5893.75,5927.805,4035.25,14269.5,270.88125,20438.5,2155.3725,0.0,2155.3725,5631.1725,6980.0325,4936.400000000001,14807.275,368.465,17203.5,18283.127500000002,97.58374999999998,1079.6275000000005,-804.3774999999999,0.0,0.1468064189110936,0.10544678213768946,-804.3774999999999,4300.875,4570.781875000001,1.0,1.0,2026-03-02,2026-03-08 23:00:00,98,1720.35,15483.15,15483.15,1.0,1.0,1.0,0.0,0.0,0,0.0,0,15483.15,15483.15,0,0.0,ppo
2026-03-06 03:00:00,19067.5,2816.0,0.0,2816.0,5840.0,5460.2475,3568.0,13227.5,247.91375,19444.5,2220.9325,0.0,2220.9325,5555.6050000000005,5629.3625,3710.005,13888.75,387.59475,16251.5,17223.5675,139.68099999999998,972.0675000000001,-595.0675,0.0,0.14768882318752263,0.1142779290650455,-595.0675,4062.875,4305.891875,1.0,1.0,2026-03-02,2026-03-08 23:00:00,99,1625.15,14626.35,14626.35,1.0,1.0,1.0,0.0,0.0,0,0.0,0,14626.35,14626.35,0,0.0,ppo
2026-03-06 04:00:00,18578.0,2694.5,0.0,2694.5,5840.0,4853.15,2949.5,12738.0,333.14099999999996,18931.75,2413.4825,0.0,2413.4825,5502.4125,4856.0225,2836.435,13429.475,391.43125,15883.5,16518.2675,58.29025,634.7674999999999,-281.01750000000004,0.0,0.14503200505072614,0.12749148776443883,-281.01750000000004,3970.875,4129.566875,1.0,1.0,2026-03-02,2026-03-08 23:00:00,100,1588.35,14295.15,14295.15,1.0,1.0,1.0,0.0,0.0,0,0.0,0,14295.15,14295.15,0,0.0,ppo
2026-03-06 05:00:00,18689.75,2538.25,0.0,2538.25,5885.25,4657.65,2751.25,12804.5,366.86325,19159.25,2604.2375,0.0,2604.2375,5621.29,5129.3525,3012.8,13537.974999999999,381.41049999999996,16151.5,16555.0125,14.547249999999991,403.5125000000003,65.98749999999995,0.0,0.13582117572432834,0.1358867266942142,65.98749999999995,4037.875,4138.753125,1.0,1.0,2026-03-02,2026-03-08 23:00:00,101,1615.15,14536.35,14536.35,1.0,1.0,-0.6598749999999995,0.0,0.0,0,0.0,0,14536.35,14536.35,0,0.0,ppo
2026-03-06 06:00:00,19332.0,2412.25,0.25,2412.0,6149.0,4695.3625,2802.75,13183.0,381.56725,20258.75,2686.8424999999997,0.0,2686.8424999999997,5827.63,6158.7375,4076.0975,14430.9,303.805,16919.75,17571.9075,-77.76225000000001,652.1575000000003,274.8425,-0.25,0.12491772508114532,0.13293147402584723,274.5925,4229.9375,4392.976875,1.0,1.0,2026-03-02,2026-03-08 23:00:00,102,1691.975,15227.775,15227.775,-1.0,1.0,-1.0,-0.0,-0.0,0,-0.0,0,15227.775,15227.775,0,0.0,ppo
2026-03-06 07:00:00,23290.0,2555.5,284.0,2271.5,6539.75,6464.4925,4477.0,16750.25,457.4645,23988.5,2881.51,412.9675,2468.5425,6583.702499999999,7923.995,5592.055,17404.85,414.054,20734.5,21106.99,-43.4105,372.4900000000007,197.04250000000002,128.9675,0.10969663778835628,0.11981476786638408,326.01,5183.625,5276.7475,1.0,1.0,2026-03-02,2026-03-08 23:00:00,103,2073.45,18661.05,18661.05,-1.0,1.0,-1.0,-0.0,-0.0,0,-0.0,0,18661.05,18661.05,0,0.0,ppo
2026-03-06 08:00:00,27294.75,3825.5,1790.5,2035.0,6899.75,8880.495,6008.5,20395.0,472.379,26187.5,4603.625,2361.0975,2242.5275,6955.0575,10021.3975,6345.9725,19232.4,239.26524999999998,23469.25,21583.875,-233.11374999999998,-1885.375,207.52750000000003,570.5975,0.13981068852929318,0.17563721230563958,778.125,5867.3125,5395.96875,1.0,1.0,2026-03-02,2026-03-08 23:00:00,104,2346.925,21122.325,21122.325,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,21122.325,21122.325,0,0.0,ppo
2026-03-06 09:00:00,28124.75,5853.25,4132.25,1721.0,7183.0,10586.5925,6173.25,20941.75,415.35675000000003,26373.0,5761.7025,4340.577499999999,1421.125,6969.2775,11560.005,6126.26,19403.925,41.5,22271.5,20611.2975,-373.85675000000003,-1660.2024999999994,-299.875,208.3275,0.20806414281140623,0.2186504961018423,-91.54750000000001,5567.875,5152.824375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,105,2227.15,20044.35,20044.35,-1.0,-1.0,0.9154750000000001,-0.0,-0.0,0,-0.0,0,20044.35,20044.35,0,0.0,ppo
2026-03-06 10:00:00,28403.75,7952.0,6490.5,1461.5,7222.5,12037.9625,5995.25,21181.25,360.9775,26690.0,7107.245,6056.605,1050.6399999999999,7121.875,12142.8275,5011.7474999999995,19568.15,0.0,20451.75,19582.755,-360.9775,-868.9949999999999,-410.86,-433.895,0.27976646779268577,0.2659661073645914,-844.755,5112.9375,4895.68875,1.0,1.0,2026-03-02,2026-03-08 23:00:00,106,2045.175,18406.575,18406.575,-1.0,-1.0,1.0,-0.0,-0.0,0,-0.0,0,18406.575,18406.575,0,0.0,ppo
2026-03-06 11:00:00,29297.0,9589.75,8308.5,1281.25,7294.25,12740.285,5395.25,22002.75,340.35224999999997,28382.75,9588.2975,8508.317500000001,1079.98,7240.225,13192.57,4169.4025,21142.625,0.0,19707.25,18794.4525,-340.35224999999997,-912.7975000000006,-201.26999999999998,199.81750000000034,0.3273839428509446,0.33778074776266886,-1.4524999999996453,4926.8125,4698.613125,1.0,1.0,2026-03-02,2026-03-08 23:00:00,107,1970.725,17736.525,17736.525,-1.0,-1.0,0.014524999999996452,-0.0,-0.0,0,-0.0,0,17736.525,17736.525,0,0.0,ppo
2026-03-06 12:00:00,29589.75,10235.5,9084.5,1151.0,7300.0,12525.5925,4582.5,22289.75,391.21575,28751.25,10776.164999999999,9551.5575,1224.6075,7246.9375,11670.9375,2999.075,21504.05,287.196,19354.25,17975.085,-104.01975,-1379.1650000000009,73.60749999999996,467.05750000000035,0.346052754173282,0.3747787529026132,540.6650000000003,4838.5625,4493.77125,1.0,1.0,2026-03-02,2026-03-08 23:00:00,108,1935.425,17418.825,17418.825,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,17418.825,17418.825,0,0.0,ppo
2026-03-06 13:00:00,28772.25,10090.5,9004.75,1085.75,7307.0,11556.5625,3594.25,21465.25,310.5335,28142.75,10130.2175,8958.675,1171.5425,7436.1849999999995,11482.0825,2950.2425,20706.275,370.45175,18681.75,18012.5325,59.91825,-669.2174999999997,85.79250000000002,-46.07500000000027,0.35071933245842,0.3598756299437561,39.717499999999745,4670.4375,4503.133125,1.0,1.0,2026-03-02,2026-03-08 23:00:00,109,1868.175,16813.575,16813.575,1.0,-1.0,-0.39717499999999745,0.0,0.0,0,0.0,0,16813.575,16813.575,0,0.0,ppo
2026-03-06 14:00:00,26779.25,9150.5,8030.5,1120.0,7334.0,10127.9575,2726.75,19445.25,208.39475,26204.25,8554.147500000001,7487.4574999999995,1066.69,6826.6775,9662.932499999999,2279.985,19377.35,423.512,17628.75,17650.1025,215.11725,21.352499999999054,-53.31,-543.0425000000002,0.34158027519619005,0.3261967806043073,-596.3525000000002,4407.1875,4412.525625,1.0,1.0,2026-03-02,2026-03-08 23:00:00,110,1762.875,15865.875,15865.875,1.0,0.17793749999999212,1.0,0.0,0.0,0,0.0,0,15865.875,15865.875,0,0.0,ppo
2026-03-06 15:00:00,26631.5,7635.0,6352.0,1283.0,7362.25,10313.157500000001,3920.75,19269.25,299.90725,26085.25,7154.205,5972.1525,1182.0525,6915.1525,9300.815,3143.355,19169.825,444.7285,18996.5,18931.045,144.82125000000002,-65.45499999999993,-100.94750000000005,-379.8475000000001,0.28689199860649917,0.2743655982011903,-480.79500000000013,4749.125,4732.76125,1.0,1.0,2026-03-02,2026-03-08 23:00:00,111,1899.65,17096.85,17096.85,1.0,-0.5454583333333327,1.0,0.0,0.0,0,0.0,0,17096.85,17096.85,0,0.0,ppo
2026-03-06 16:00:00,27618.5,5916.25,4376.25,1540.0,7697.0,11020.9975,5914.25,19921.5,293.391,26919.25,5933.92,4135.53,1798.3899999999999,7241.2525000000005,10046.994999999999,5015.8975,19677.725,421.95899999999995,21702.25,20985.33,128.56799999999998,-716.9200000000001,258.39,-240.72000000000003,0.21447439066007842,0.2208169102514225,17.66999999999996,5425.5625,5246.3325,1.0,1.0,2026-03-02,2026-03-08 23:00:00,112,2170.225,19532.025,19532.025,1.0,-1.0,-0.17669999999999958,0.0,0.0,0,0.0,0,19532.025,19532.025,0,0.0,ppo
2026-03-06 17:00:00,28788.75,4097.75,2223.25,1874.5,7933.0,11257.532500000001,7593.25,20855.75,364.9105,28037.5,4233.3150000000005,1818.1375,2415.1775,8088.195,10702.2825,7165.3775,19949.425,398.65025,24691.0,23804.184999999998,33.73975,-886.8150000000005,540.6775,-405.11249999999995,0.14246729038535413,0.15116675723103987,135.56500000000005,6172.75,5951.046249999999,1.0,1.0,2026-03-02,2026-03-08 23:00:00,113,2469.1,22221.9,22221.9,1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,22221.9,22221.9,0,0.0,ppo
2026-03-06 18:00:00,29574.25,2890.0,575.5,2314.5,8198.5,11013.807499999999,8520.75,21375.75,444.88325,28861.5,3397.9825,316.7575,3081.225,8197.36,10348.6625,8008.0375,20664.050000000003,444.766,26684.25,25463.5175,-0.11724999999998431,-1220.7325,766.725,-258.7425,0.09776328732961809,0.11778930192188347,507.9825,6671.0625,6365.879375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,114,2668.425,24015.825,24015.825,-0.014656249999998039,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,24015.825,24015.825,0,0.0,ppo
2026-03-06 19:00:00,30095.75,2774.25,19.5,2754.75,8221.0,10608.692500000001,8573.5,21874.75,484.7155,29419.25,3304.355,0.0,3304.355,8187.925,10207.57,8067.54,21231.25,453.725,27321.5,26114.895,-30.990499999999983,-1206.6050000000005,549.605,-19.5,0.09217738234571878,0.1123227714872771,530.105,6830.375,6528.72375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,115,2732.15,24589.35,24589.35,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,24589.35,24589.35,0,0.0,ppo
2026-03-06 20:00:00,29870.25,2987.0,0.0,2987.0,8192.5,10419.735,8402.0,21677.75,499.316,29306.25,3040.02,0.0,3040.02,8169.01,10483.6475,8226.9725,21137.15,459.68175,26883.25,26266.23,-39.634249999999966,-617.0199999999995,53.01999999999987,0.0,0.10000289768818697,0.103733810303214,53.01999999999987,6720.8125,6566.5575,1.0,1.0,2026-03-02,2026-03-08 23:00:00,116,2688.325,24194.925,24194.925,-1.0,-1.0,-0.5301999999999987,-0.0,-0.0,0,-0.0,0,24194.925,24194.925,0,0.0,ppo
2026-03-06 21:00:00,28851.75,2922.25,0.0,2922.25,7913.25,9893.682499999999,7878.0,20938.5,465.52375,28667.0,3022.585,0.0,3022.585,7913.395,10055.1175,7897.5125,20753.75,467.959,25929.5,25644.415,2.4352500000000106,-285.08500000000004,100.33500000000004,0.0,0.10128649838263598,0.10544396949836733,100.33500000000004,6482.375,6411.10375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,117,2592.95,23336.55,23336.55,0.3044062500000013,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,23336.55,23336.55,0,0.0,ppo
2026-03-06 22:00:00,26433.5,2752.75,0.0,2752.75,7105.5,8148.34,6130.5,19328.0,404.26375,26504.25,2836.7925,0.0,2836.7925,6845.795,9823.3675,7626.8825,19658.175,448.3215,23680.75,23667.4575,44.05775000000001,-13.292500000000473,84.04250000000002,0.0,0.10417140667945995,0.10709590137402304,84.04250000000002,5920.1875,5916.864375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,118,2368.075,21312.675,21312.675,1.0,-0.11077083333333727,-0.8404250000000002,0.0,0.0,0,0.0,0,21312.675,21312.675,0,0.0,ppo
2026-03-06 23:00:00,23639.75,2598.5,0.0,2598.5,6622.5,6858.7625,4851.5,17017.25,376.08675,23647.0,2326.5175,0.0,2326.5175,6390.5675,8334.6,6054.255,17256.35,426.56925,21041.25,21320.4825,50.48249999999999,279.2325000000001,-271.9825,0.0,0.11002884755215839,0.09817029793932869,-271.9825,5260.3125,5330.120625,1.0,1.0,2026-03-02,2026-03-08 23:00:00,119,2104.125,18937.125,18937.125,1.0,1.0,1.0,0.0,0.0,0,0.0,0,18937.125,18937.125,0,0.0,ppo
2026-03-07 00:00:00,23868.5,2535.5,0.0,2535.5,6843.75,7180.2525,5233.25,17024.75,379.323,24181.75,2693.4325,0.0,2693.4325,6661.3225,7954.73,5848.8275,17520.575,369.33425,21333.0,21488.3175,-9.988750000000017,155.3175000000001,157.9324999999999,0.0,0.10732721529086103,0.11380809582510168,157.9324999999999,5333.25,5372.079375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,120,2133.3,19199.7,19199.7,-1.0,1.0,-1.0,-0.0,-0.0,0,-0.0,0,19199.7,19199.7,0,0.0,ppo
2026-03-07 01:00:00,22077.75,2189.25,0.0,2189.25,6504.5,6951.82,5052.5,15573.25,383.04825,22468.5,2294.19,0.0,2294.19,6388.475,7373.715,5412.5175,16079.775,417.751,19888.5,20174.309999999998,34.702749999999995,285.8099999999995,104.93999999999994,0.0,0.0991953973320884,0.10220864382729966,104.93999999999994,4972.125,5043.577499999999,1.0,1.0,2026-03-02,2026-03-08 23:00:00,121,1988.85,17899.65,17899.65,1.0,1.0,-1.0,0.0,0.0,0,0.0,0,17899.65,17899.65,0,0.0,ppo
2026-03-07 02:00:00,20481.5,2100.25,0.0,2100.25,5905.75,6295.389999999999,4397.5,14575.75,361.98825,20670.75,2216.4674999999997,0.0,2216.4674999999997,5570.512500000001,6845.585,4799.5225,15100.224999999999,392.0085,18381.25,18454.2825,30.02025000000002,73.03249999999935,116.21749999999997,0.0,0.10255395330632355,0.10727709667930665,116.21749999999997,4595.3125,4613.570625,1.0,1.0,2026-03-02,2026-03-08 23:00:00,122,1838.125,16543.125,16543.125,1.0,0.6086041666666612,-1.0,0.0,0.0,0,0.0,0,16543.125,16543.125,0,0.0,ppo
2026-03-07 03:00:00,19525.25,2023.75,0.0,2023.75,5852.0,5807.325,3910.0,13673.25,392.72974999999997,19696.75,2111.6125,0.0,2111.6125,5886.5875,5698.42,3656.3475,13810.075,396.8895,17501.5,17585.1375,4.159750000000017,83.63750000000073,87.86250000000001,0.0,0.10364855963676928,0.10712331831157018,87.86250000000001,4375.375,4396.284375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,123,1750.15,15751.35,15751.35,0.5199687500000021,0.6969791666666727,-0.8786250000000001,0.0,0.0,0,0.0,0,15751.35,15751.35,0,0.0,ppo
2026-03-07 04:00:00,18949.75,1967.25,0.0,1967.25,5852.0,4955.8425,3043.25,13097.75,404.10825,19020.75,1633.695,0.0,1633.695,5875.145,5443.674999999999,3240.6475,13145.75,406.0625,16982.5,17387.055,1.9542500000000018,404.5550000000012,-333.555,0.0,0.10381599950595749,0.08588112588856975,-333.555,4245.625,4346.76375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,124,1698.25,15284.25,15284.25,0.24428125000000023,1.0,1.0,0.0,0.0,0,0.0,0,15284.25,15284.25,0,0.0,ppo
2026-03-07 05:00:00,19104.0,1920.25,0.0,1920.25,5897.25,4999.09,3081.0,13206.75,413.59375,19096.5,1949.8,0.0,1949.8,5953.345,4712.5650000000005,2741.5025,13142.975,412.489,17183.75,17146.7,-1.104750000000024,-37.05000000000018,29.55000000000001,0.0,0.1005164074398735,0.1020762631165804,29.55000000000001,4295.9375,4286.675,1.0,1.0,2026-03-02,2026-03-08 23:00:00,125,1718.375,15465.375,15465.375,-0.138093750000003,-0.3087500000000015,-0.2955000000000001,-0.0,-0.0,0,-0.0,0,15465.375,15465.375,0,0.0,ppo
2026-03-07 06:00:00,19517.25,1859.0,0.75,1858.25,6161.0,6065.5175,4155.5,13356.25,370.495,19247.75,2233.29,0.0,2233.29,5952.91,5481.025,3768.7125,13295.0,361.14925,17658.25,17014.46,-9.34575000000001,-643.7900000000009,375.03999999999996,-0.75,0.09531681125968708,0.11609283804537006,374.28999999999996,4414.5625,4253.615,1.0,1.0,2026-03-02,2026-03-08 23:00:00,126,1765.825,15892.425,15892.425,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,15892.425,15892.425,0,0.0,ppo
2026-03-07 07:00:00,22443.75,2127.5,353.25,1774.25,6559.25,7961.35,5912.75,15884.5,393.0505,22089.25,2411.6525,363.4425,2048.21,6471.8675,8056.3675,5835.4875,15617.325,270.72975,20316.25,19677.5975,-122.32075,-638.652500000001,273.96,10.192500000000017,0.09454001911267725,0.10877681273130746,284.15250000000003,5079.0625,4919.399375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,127,2031.625,18284.625,18284.625,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,18284.625,18284.625,0,0.0,ppo
2026-03-07 08:00:00,26309.0,3654.0,2053.0,1601.0,6926.75,9527.342499999999,6475.0,19382.25,383.42125,25189.75,3896.6775000000002,2145.81,1750.8675,6835.525,10132.9175,6437.9925,18354.125,247.13025,22655.0,21293.072500000002,-136.29100000000003,-1361.9274999999998,149.8675,92.80999999999995,0.13839365969423484,0.15431267754138334,242.67749999999995,5663.75,5323.2681250000005,1.0,1.0,2026-03-02,2026-03-08 23:00:00,128,2265.5,20389.5,20389.5,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,20389.5,20389.5,0,0.0,ppo
2026-03-07 09:00:00,27233.5,6038.5,4700.75,1337.75,7210.0,10485.16,5688.25,20023.5,289.1125,25943.0,5843.77,4522.8425,1320.9275,7305.7775,10302.515,5232.3150000000005,18637.05,122.77875,21195.0,20099.23,-166.33375,-1095.7699999999995,-16.82249999999999,-177.90750000000014,0.22175052462879496,0.22526367437739958,-194.73000000000013,5298.75,5024.8075,1.0,1.0,2026-03-02,2026-03-08 23:00:00,129,2119.5,19075.5,19075.5,-1.0,-1.0,1.0,-0.0,-0.0,0,-0.0,0,19075.5,19075.5,0,0.0,ppo
2026-03-07 10:00:00,27696.25,8276.5,7164.75,1111.75,7240.5,11117.885,4573.75,20455.75,309.25800000000004,26187.25,7894.3175,6768.66,1125.6575,7249.9,10414.57,3760.6475,18937.65,76.18825,19419.75,18292.9325,-233.06975,-1126.8175,13.90749999999997,-396.0899999999999,0.2986001817569132,0.30118614814089617,-382.18249999999995,4854.9375,4573.233125,1.0,1.0,2026-03-02,2026-03-08 23:00:00,130,1941.975,17477.775,17477.775,-1.0,-1.0,1.0,-0.0,-0.0,0,-0.0,0,17477.775,17477.775,0,0.0,ppo
2026-03-07 11:00:00,28914.25,9797.5,8847.0,950.5,7309.25,11611.145,3822.5,21605.0,266.26075000000003,27675.5,9724.565,8799.817500000001,924.7475,6991.5075,12116.68,3682.3225,20684.1,151.56475,19116.75,17950.935,-114.69600000000003,-1165.8149999999996,-25.752499999999998,-47.18249999999989,0.33890139885684023,0.35136586835415107,-72.93499999999989,4779.1875,4487.73375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,131,1911.675,17205.075,17205.075,-1.0,-1.0,0.7293499999999988,-0.0,-0.0,0,-0.0,0,17205.075,17205.075,0,0.0,ppo
2026-03-07 12:00:00,29074.0,10400.25,9531.25,869.0,7315.0,11452.725,3141.0,21759.0,345.76300000000003,28434.5,10335.8675,9385.6325,950.235,7359.99,11147.135,2682.95,21074.35,371.4505,18673.75,18098.6325,25.68749999999998,-575.1175000000012,81.23499999999999,-145.6175000000003,0.3578563995566806,0.3637161033013985,-64.3825000000003,4668.4375,4524.658125,1.0,1.0,2026-03-02,2026-03-08 23:00:00,132,1867.375,16806.375,16806.375,1.0,-1.0,0.6438250000000031,0.0,0.0,0,0.0,0,16806.375,16806.375,0,0.0,ppo
2026-03-07 13:00:00,28172.5,10015.25,9153.25,862.0,7322.0,10991.1,2824.75,20850.5,366.73025,28053.5,9329.6125,8254.65,1074.9625,6874.1425,10843.4725,3076.38,21179.25,452.86975,18157.25,18723.8875,86.1395,566.6375000000007,212.96250000000003,-898.6000000000001,0.35543466493995,0.3325293620423412,-685.6375,4539.3125,4680.971875,1.0,1.0,2026-03-02,2026-03-08 23:00:00,133,1815.725,16341.525,16341.525,1.0,1.0,1.0,0.0,0.0,0,0.0,0,16341.525,16341.525,0,0.0,ppo
2026-03-07 14:00:00,26433.5,8581.25,7639.25,942.0,7356.5,9591.205,2353.25,19077.0,402.2855,26209.25,7451.55,6195.5425,1256.0075,7266.9725,8270.76,2518.9700000000003,18942.225,467.519,17852.25,18757.7,65.23349999999999,905.4499999999998,314.00749999999994,-1443.7075,0.324422645176762,0.2841839386504365,-1129.7,4463.0625,4689.425,1.0,1.0,2026-03-02,2026-03-08 23:00:00,134,1785.225,16067.025,16067.025,1.0,1.0,1.0,0.0,0.0,0,0.0,0,16067.025,16067.025,0,0.0,ppo
2026-03-07 15:00:00,26093.5,6747.25,5595.25,1152.0,7382.25,9426.5075,3478.25,18711.25,400.80375000000004,26536.5,5851.225,4204.585,1646.6399999999999,7216.4974999999995,8443.89,3555.7725,19320.075,480.74199999999996,19346.25,20685.275,79.93824999999997,1339.0250000000005,494.64,-1390.6650000000002,0.25872004825871864,0.22072686037111297,-896.0250000000002,4836.5625,5171.31875,1.0,1.0,2026-03-02,2026-03-08 23:00:00,135,1934.625,17411.625,17411.625,1.0,1.0,1.0,0.0,0.0,0,0.0,0,17411.625,17411.625,0,0.0,ppo
2026-03-07 16:00:00,27063.75,5026.5,3541.75,1484.75,7717.0,9954.217499999999,5374.5,19346.75,422.91,27694.75,4253.17,2069.1525,2184.0175,7658.755,8559.74,5112.0199999999995,20036.15,498.294,22037.25,23441.58,75.38399999999997,1404.3300000000008,699.2675000000002,-1472.5975,0.18593932266859578,0.15380089676486342,-773.3299999999999,5509.3125,5860.395,1.0,1.0,2026-03-02,2026-03-08 23:00:00,136,2203.725,19833.525,19833.525,1.0,1.0,1.0,0.0,0.0,0,0.0,0,19833.525,19833.525,0,0.0,ppo
2026-03-07 17:00:00,28065.0,3563.0,1648.25,1914.75,7953.0,10289.32,7034.5,20112.0,454.21950000000004,28487.25,3530.7275,656.105,2874.6225,8011.9175,8415.935,6254.465,20475.225,499.0055,24502.0,24956.5225,44.786,454.52250000000004,959.8725000000001,-992.145,0.12709307285593024,0.12394275566917283,-32.27249999999998,6125.5,6239.130625,1.0,1.0,2026-03-02,2026-03-08 23:00:00,137,2450.2,22051.8,22051.8,1.0,1.0,0.3227249999999998,0.0,0.0,0,0.0,0,22051.8,22051.8,0,0.0,ppo
2026-03-07 18:00:00,29220.0,2842.0,406.0,2436.0,8218.5,10628.345,8274.75,21001.5,467.731,28792.0,3800.8075,84.0525,3716.755,8274.3325,9315.9275,7463.32,20517.425,445.23375,26378.0,24991.1925,-22.49724999999998,-1386.807499999999,1280.7549999999999,-321.9475,0.0973149095066588,0.13199158887648405,958.8074999999999,6594.5,6247.798125,1.0,1.0,2026-03-02,2026-03-08 23:00:00,138,2637.8,23740.2,23740.2,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,23740.2,23740.2,0,0.0,ppo
2026-03-07 19:00:00,30143.75,2972.0,13.75,2958.25,8241.0,10397.3975,8362.5,21902.75,466.711,28860.25,4174.1125,0.0,4174.1125,8170.780000000001,10325.5475,7958.525,20689.475,249.42525,27171.75,24686.1375,-217.28575000000004,-2485.6125,1215.8625000000002,-13.75,0.09857438006851627,0.1446212510043863,1202.1125000000002,6792.9375,6171.534375,1.0,1.0,2026-03-02,2026-03-08 23:00:00,139,2717.175,24454.575,24454.575,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,24454.575,24454.575,0,0.0,ppo
2026-03-07 20:00:00,30482.75,3341.25,0.0,3341.25,8212.5,10415.125,8392.5,22270.25,451.41675,28346.25,3896.52,0.0,3896.52,8256.925,10467.970000000001,7898.9475,20089.175,178.57750000000001,27141.5,24449.73,-272.83925,-2691.7700000000004,555.27,0.0,0.10961029375989922,0.13747280410126836,555.27,6785.375,6112.4325,1.0,1.0,2026-03-02,2026-03-08 23:00:00,140,2714.15,24427.35,24427.35,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,24427.35,24427.35,0,0.0,ppo
2026-03-07 21:00:00,29527.5,3467.75,0.0,3467.75,7933.25,10232.49,8209.5,21594.25,436.085,27873.25,4563.27,0.0,4563.27,7656.860000000001,9678.32,7449.4825,20216.3,274.754,26059.75,23309.98,-161.331,-2749.7699999999995,1095.52,0.0,0.11750024197462315,0.16379956872500342,1095.52,6514.9375,5827.495,1.0,1.0,2026-03-02,2026-03-08 23:00:00,141,2605.975,23453.775,23453.775,-1.0,-1.0,-1.0,-0.0,-0.0,0,-0.0,0,23453.775,23453.775,0,0.0,ppo
