timesteps,ep_rew_mean,ep_len_mean,loss,value_loss,policy_gradient_loss,entropy_loss
128.0,,,,,,
256.0,,,,,,
384.0,,,3.058732509613037,8.907881951332092,-0.008360338630154729,-2.840016794204712
512.0,,,,,,
640.0,,,8.788980484008789,21.536850357055663,-0.005653988290578127,-2.8407663881778715
768.0,,,,,,
896.0,,,2.668302536010742,5.709461396932602,-0.0029752638656646013,-2.840915334224701
1024.0,,,,,,
