window_name,best_score,upper_best,lower_best
window_01,-316494208.0,"[-0.9999325275421143, -1.2497637271881104, 1.0202854871749878, 1.25, 0.4206390678882599, 1.25, -0.20551785826683044, -1.233648657798767, 1.2444770336151123, 1.2441003322601318, -0.3089260160923004, -1.25, -1.25, -1.25, -1.25, 1.25, -1.25, 0.05595202371478081, -0.34704965353012085, -1.223328948020935, -0.17027711868286133, 0.7986284494400024, 0.6308629512786865, 0.008680900558829308, 1.2494388818740845, -1.1161736249923706, -0.03955657035112381, -1.25, 0.4081176817417145, -0.5752730965614319, -0.3545209467411041, 1.1549440622329712, 1.25, 1.25, -1.25, -0.3254987597465515, -0.44213664531707764, -0.621727466583252, 1.25, -1.25, 1.2311725616455078, -0.48214638233184814, 1.2392728328704834, -1.1716195344924927, 1.25, -1.25, -0.21827004849910736, 1.25, 1.25, 1.2222528457641602, 1.25, -1.25, 1.25, 1.25, 1.2499867677688599, 0.254276841878891, -0.3521103858947754, -0.266791433095932, -1.25, 1.237209677696228, -0.18365071713924408, 0.8587735295295715, 1.25, -0.5768221616744995, -0.09172441810369492, -0.4063234329223633, 1.25, -1.2150558233261108, -1.1614412069320679, 1.25, 1.2499101161956787, 0.41938239336013794, -1.2217705249786377, 0.8113523721694946, -0.06487574428319931, 1.020417332649231, 0.7572075724601746, 0.8469910621643066, -0.10249841213226318, -1.177043080329895, -1.25, 1.245453953742981, -0.49236926436424255, -0.3806724548339844, 1.25, 0.5137729048728943, 1.2371025085449219, 0.1462908834218979, 0.05610280483961105, 1.249346137046814, -1.25, -0.2419380247592926, -1.2499992847442627, 0.4610729515552521, -0.09708711504936218, -0.9148796200752258, -1.25, 0.358609676361084, -0.3599693775177002, 1.25, 0.05852150917053223, 0.2576919198036194, 1.2440440654754639, -1.25, -1.25, 0.15278568863868713, -0.037012599408626556, 0.8117361068725586, -0.19730126857757568, -0.16108693182468414, -0.337999552488327, 0.0970839187502861, -0.29802414774894714, 0.02400488406419754, -0.22808918356895447, 1.25, 1.2155035734176636, -1.25, -0.1783885806798935, 1.25, -0.47508296370506287, -0.20640406012535095, 0.5073675513267517, -0.20339950919151306, -0.7481786012649536, 0.31707999110221863, -1.25, -0.041701529175043106, 1.225522756576538, -0.05966952070593834, 1.1918362379074097, 0.8824936151504517, 1.25, -1.2289690971374512, 0.01972806826233864, 1.25, -1.25, -1.2498674392700195, 1.203363060951233, 0.6197103261947632, 1.25, 1.158183217048645, 1.25, 1.25, -1.0681818723678589, -0.26145482063293457, -0.2203432023525238, -1.0974454879760742, -0.457733154296875, 1.25, 0.22227300703525543, 1.1286733150482178, 1.2044179439544678, 1.137438178062439, -0.6917425394058228, -1.2493385076522827, 1.25, 1.25, -1.25, -0.11509326845407486, 1.2499693632125854, -0.7703608274459839, -0.7637701034545898, 1.25, -1.0781508684158325, 1.25, 0.39810606837272644, 0.050563447177410126, 0.9724197387695312, -1.237166166305542, 0.31448760628700256, -0.27315080165863037, 0.3719603717327118, 0.05204465612769127, -1.2342020273208618, -0.8009092211723328, 1.249894618988037, -0.4704771041870117, -0.8554720878601074, 0.6726446151733398, 0.03451589122414589, 1.25]","[0.2705768644809723, 1.25, 1.25, 0.07023043185472488, 1.25, 1.25, 1.25, 1.25, 0.5968023538589478, 1.25, 0.6370512247085571, 0.40784749388694763, 0.6953912377357483, -1.25, 0.1461811661720276, -1.25, -0.08073069900274277, 0.5466735363006592, 1.25, 1.25, -0.008597656153142452, 0.2026316374540329, -0.24105258285999298, -0.14860974252223969, 0.4075101912021637, 0.16505295038223267, 0.17646998167037964, 1.25, -0.3162306547164917, -0.8116986751556396, -0.6125271916389465, 0.2724975645542145, -0.36803096532821655, 0.30947065353393555, -0.10286390036344528, 1.25, -0.27344128489494324, 0.6351666450500488, -0.12225130945444107, -0.5071450471878052, 0.5680243372917175, -0.6041097640991211, 0.11353540420532227, 0.8072076439857483, -0.09654023498296738, -0.5027545094490051, -1.2165772914886475, -0.15272948145866394]"
window_02,-271301056.0,"[-0.10850368440151215, 1.2499862909317017, -0.30114638805389404, -0.04826509952545166, -1.25, -0.6141618490219116, 1.1395983695983887, 1.2320525646209717, 0.08773410320281982, 0.060266025364398956, 1.042662262916565, 0.3643815219402313, 0.21694828569889069, -1.25, -0.12348850071430206, 1.2482737302780151, -1.2492685317993164, 0.1941070854663849, -0.45284050703048706, 0.15905675292015076, 0.3631157875061035, 0.04526901990175247, -0.10029125213623047, 1.2398041486740112, 1.1735587120056152, 0.24717237055301666, 1.249998927116394, -0.19184567034244537, 1.25, 0.059696588665246964, 0.7438340783119202, -1.0376460552215576, 1.2132455110549927, -1.25, 0.3403029441833496, 1.25, -0.32953619956970215, 1.25, -1.0216776132583618, 0.7069724798202515, -1.25, -1.249406337738037, 0.2671545743942261, -1.25, 1.243299126625061, -1.212571382522583, -0.30614227056503296, -0.9003394842147827, -1.2323001623153687, -0.17560189962387085, 1.25, 1.25, 0.1318558305501938, -0.469303697347641, -1.25, 0.4829897880554199, -1.0079563856124878, 0.025747619569301605, -1.25, -1.25, 1.075887680053711, 0.8916429877281189, -1.2341159582138062, -1.25, 1.2466504573822021, -1.1000933647155762, -1.2499902248382568, -0.061471085995435715, -1.25, -0.39440906047821045, 0.021847259253263474, 0.9514201879501343, -1.127869725227356, -1.25, -0.03683152794837952, 0.03287002444267273, -0.16114814579486847, 0.12493586540222168, 0.17598304152488708, -1.25, -0.7751373052597046, -1.25, 0.35505953431129456, -1.25, 0.11604805290699005, -1.25, -0.7884743213653564, -0.3762543797492981, -0.08763974905014038, -1.206929326057434, 0.04056186228990555, 1.118868112564087, 0.7542455196380615, 0.17043764889240265, -0.5767956972122192, -1.2399927377700806, -1.25, 1.2488911151885986, -1.2196000814437866, 1.2497732639312744, 0.05173574388027191, 0.13257791101932526, 0.012687657959759235, 0.5239226818084717, -1.1819767951965332, 0.9126068353652954, 1.25, 1.2477463483810425, -1.25, 1.15252685546875, 1.061828374862671, -1.25, -0.3281239867210388, -0.06448124349117279, 1.25, -0.026199519634246826, 0.17801238596439362, -1.25, -0.35455793142318726, -1.25, 0.0661405622959137, 0.16871805489063263, 1.2175664901733398, 0.9279279708862305, -1.25, -1.1186765432357788, -1.2009974718093872, 1.25, 0.579683244228363, -1.2327582836151123, -0.23721279203891754, -0.8525810241699219, 0.7979215979576111, -1.25, 0.1796639859676361, -0.0779883861541748, -1.25, 0.05930880457162857, -0.041741371154785156, -0.34100526571273804, -0.16271503269672394, -0.434270977973938, -1.25, 0.8940408229827881, 0.3523605763912201, 0.6978858113288879, 0.3761911988258362, 1.25, -1.2374979257583618, -1.25, 0.004838820546865463, -1.227304220199585, -0.1951245665550232, 0.7618936896324158, 1.25, -1.25, 0.080359548330307, 1.2470006942749023, -0.9499086141586304, 0.4078020751476288, 1.25, -1.2442752122879028, -1.25, 1.2499929666519165, -1.25, 1.1331837177276611, 0.12464111298322678, -0.16371534764766693, 1.25, -1.2277289628982544, -0.2229091227054596, -0.5150749087333679, 0.06709275394678116, 0.24396011233329773, 0.6645018458366394, 1.25, 1.2449816465377808, -1.25, -1.1066144704818726, -1.25, -1.221954584121704, -1.25]","[1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 0.30995383858680725, 1.25, 0.38505125045776367, 0.16694878041744232, 1.25, 0.44598156213760376, -0.377871572971344, -0.15250128507614136, -0.22598886489868164, -0.4540711045265198, 0.6438174843788147, -0.9407552480697632, 0.2287934571504593, 0.20982511341571808, 0.4154773950576782, -0.037619974464178085, 0.9519054889678955, -0.2930777072906494, 0.23897288739681244, 0.14190997183322906, 0.9444584250450134, -0.8054893612861633, 0.08018343895673752, 0.31965693831443787, 0.4326487183570862, 0.0015998809831216931, -0.29532307386398315, 0.060129497200250626, 0.15737824141979218, 1.25, 0.4846656620502472, -0.04671889916062355, -0.2584124803543091, -0.4677364230155945, -0.5331168174743652, 0.2585459053516388, 0.24120013415813446, -0.15139544010162354, -0.1589527428150177, 1.25, 0.595069408416748]"
window_03,-301608704.0,"[-0.5438863635063171, 0.11702491343021393, -0.040293287485837936, 0.07633786648511887, -0.057109106332063675, 1.2481598854064941, -0.5219092965126038, 0.1935434490442276, -0.10326585918664932, 1.1698873043060303, -0.39463406801223755, -0.5149714350700378, 0.5743541121482849, -0.12724977731704712, 1.25, 0.9585878849029541, -0.3191271722316742, -0.03513052314519882, -0.2396496683359146, -0.8029747009277344, -1.1148053407669067, -1.1959060430526733, 0.435375452041626, 0.3190666139125824, 0.5524297952651978, 0.4114757180213928, -1.2499964237213135, -0.0963696837425232, -0.312984436750412, 1.2327953577041626, 0.17665210366249084, -0.30730968713760376, -0.18462307751178741, -1.25, 1.1435476541519165, 1.2499998807907104, 1.25, -0.8937739729881287, -1.1665443181991577, -0.1865241825580597, -1.25, -1.2345913648605347, -1.0826200246810913, -1.248401165008545, 0.2138291895389557, 0.058994732797145844, -0.03900528326630592, -0.34071671962738037, 1.2367295026779175, 1.25, -1.1650199890136719, -1.0630913972854614, 0.7289860844612122, -1.1764678955078125, -0.21715191006660461, -1.25, 0.015435725450515747, 0.02408720552921295, 0.35039272904396057, -0.6964478492736816, -0.4072837233543396, 0.6762813925743103, 1.25, -1.25, -0.25944989919662476, -1.2499887943267822, -0.4223055839538574, 1.2499574422836304, 0.8968833088874817, 0.28534919023513794, -1.25, 0.12281449884176254, 1.2164713144302368, -1.0926480293273926, 1.25, 0.5919022560119629, -1.2482964992523193, -0.10521595180034637, -0.1308007687330246, -1.2362101078033447, 1.248311996459961, 0.278581827878952, 0.11416211724281311, 0.2366999238729477, -0.5859704613685608, 0.19973547756671906, -0.7855206727981567, -1.2205828428268433, 0.5238157510757446, -0.6449400186538696, -0.20208685100078583, -1.25, -1.232596516609192, 0.3479720950126648, -0.6409204602241516, -1.2255862951278687, -0.49473437666893005, -0.31325140595436096, 1.25, 0.45133355259895325, -0.8314058780670166, -0.5588833093643188, 1.25, -1.2499998807907104, -0.3066740334033966, 1.216840386390686, -0.1295008510351181, -0.47918248176574707, 1.1579148769378662, -0.5986317992210388, 0.1881648451089859, 0.9356524348258972, 1.1647603511810303, -0.8148524761199951, 1.25, 0.8330633640289307, 1.25, -0.4782460927963257, -1.25, -0.14016933739185333, 0.08617506176233292, -0.31317925453186035, -0.2929959297180176, 0.3161870241165161, -1.204040288925171, 1.241821527481079, -0.058152519166469574, -1.1995347738265991, -0.39450010657310486, -0.256538987159729, 0.0730178952217102, 0.08170240372419357, 1.2207274436950684, 0.4402935802936554, -0.2459501028060913, -1.25, 1.25, 1.2138736248016357, 0.09523726254701614, -0.8837088346481323, -0.5252897143363953, 0.22422365844249725, 1.2495110034942627, 0.013315722346305847, 0.17366202175617218, 1.25, 0.5840845704078674, -1.2426512241363525, -0.04994694143533707, -0.117865651845932, 0.18756383657455444, 1.25, -0.15480312705039978, 0.45235660672187805, -1.119897723197937, -1.2496185302734375, 0.15770640969276428, 0.8732914924621582, -1.2488545179367065, 0.9085897207260132, 1.2499936819076538, -0.1406419575214386, -1.2049821615219116, 0.8753263354301453, -0.8520501255989075, 0.24645774066448212, 0.010197256691753864, -0.21143653988838196, 1.2499991655349731, -0.023761531338095665, -0.3014404773712158, 0.29941073060035706, 0.15552829205989838, 0.5974714756011963, 0.353094220161438, -1.225690484046936, -1.25, -0.9701383709907532, -1.2372435331344604, -0.12203359603881836, -1.0801434516906738, -1.25]","[0.1162116527557373, 0.21630440652370453, 1.25, 1.2499555349349976, 1.249126672744751, 1.25, 1.25, 0.5061122179031372, 1.25, 0.34212109446525574, 1.25, 1.25, 0.6689791083335876, 0.44003763794898987, 0.16009517014026642, 0.6489599943161011, 0.029117019847035408, 0.5672876834869385, -0.710778534412384, -0.7995748519897461, 0.33489543199539185, -1.121577262878418, 0.33615580201148987, 0.35487452149391174, -0.4524216651916504, -0.729322612285614, 1.25, 0.348112553358078, 0.15122301876544952, -0.4747593402862549, 1.2228525876998901, -0.11911667138338089, 0.7908836603164673, 0.06746991723775864, -0.14247272908687592, -0.7732303142547607, -0.9228739142417908, -0.47687309980392456, -1.25, -0.35608139634132385, -0.0981907919049263, 0.26561182737350464, 1.25, 0.3696715831756592, 0.5516232848167419, -1.153005838394165, 0.43219074606895447, 0.5889652967453003]"
window_04,-356122752.0,"[1.25, 0.23052573204040527, 1.1428254842758179, 1.1313483715057373, -0.6089926958084106, -0.17931139469146729, -1.25, 0.06092500686645508, 0.3400939106941223, -0.3572390079498291, 1.25, -0.6516743898391724, -0.6796177625656128, 1.2388532161712646, 0.14458289742469788, -1.138800859451294, -1.2498000860214233, -1.2410475015640259, -1.2499568462371826, -0.17121563851833344, 1.1018801927566528, 1.242164969444275, 1.25, -1.1663061380386353, 1.25, 0.6889891028404236, -0.9097812175750732, -1.25, 1.2405284643173218, -0.2992631196975708, 1.2270803451538086, 0.21024668216705322, 1.1442152261734009, 1.2493386268615723, -0.2851458489894867, 0.21929821372032166, -1.25, -1.25, 1.25, -0.34258782863616943, 1.1936546564102173, 1.25, 1.249998688697815, 1.2166420221328735, 1.25, -1.25, 1.25, -1.212242603302002, 0.06889098882675171, 0.14582881331443787, -0.5048306584358215, 0.4007992446422577, -0.020873237401247025, -0.5678227543830872, 0.6983890533447266, 1.1330500841140747, -1.25, 0.9364057183265686, 1.25, -1.0864498615264893, 1.25, 0.772762656211853, 0.3681509494781494, -1.2498648166656494, -1.2475757598876953, -0.24174776673316956, 0.4121471047401428, -1.1620643138885498, -0.9762995839118958, -0.6362477540969849, 1.0793119668960571, 0.9516119360923767, 1.1196784973144531, -0.966041088104248, -1.25, 0.35037440061569214, 1.25, -0.8611733913421631, 1.25, -1.25, -0.9834149479866028, 0.9600225687026978, 0.16534386575222015, 0.7383822202682495, 0.21026486158370972, -1.2257075309753418, -1.25, 0.9886479377746582, 1.249071717262268, 1.25, -0.033884573727846146, 1.25, -1.25, 1.25, -0.7831239104270935, 0.18179196119308472, -1.1486934423446655, 1.25, -0.1383669078350067, 1.000788927078247, 1.0190677642822266, 1.25, -1.25, -0.8818879127502441, -1.1991630792617798, -0.30530020594596863, 1.2104644775390625, 0.5465233325958252, 1.248699426651001, 1.247015118598938, 1.25, 1.2036664485931396, 0.4102199077606201, -0.11487679928541183, 1.25, -0.6061422824859619, -0.02654927968978882, -0.27529317140579224, -0.9019259810447693, 1.25, 0.32573461532592773, 0.49514496326446533, 1.25, 0.10404276847839355, -0.39088356494903564, -1.25, 1.25, 1.25, 1.25, -1.25, 1.25, 0.40275824069976807, 1.25, -0.3472733497619629, -1.1527791023254395, 0.2748967409133911, -0.41321641206741333, -1.25, 0.08393292129039764, -1.25, -1.1967018842697144, -0.23519018292427063, 1.2288316488265991, 0.27331969141960144, -0.05623757839202881, -1.25, 1.25, -1.2447949647903442, 0.6840445399284363, -0.015155214816331863, -0.5130529999732971, 0.02558477595448494, -0.5688250660896301, -1.25, -1.25, -1.25, 1.2389057874679565, 1.1888291835784912, -1.2494364976882935, -0.4137979745864868, 1.2255961894989014, -1.25, -1.25, 0.9088131785392761, -0.8124344944953918, 1.078687071800232, 0.40626823902130127, -0.534385085105896, 1.25, -0.539982795715332, 0.07359518110752106, -0.23123323917388916, -0.4632953107357025, -0.15782663226127625, 0.05767679959535599, -0.2723109722137451, 1.25, 0.11638958752155304, -1.25, -0.7168358564376831, -1.1951203346252441, -0.7707165479660034]","[0.5021636486053467, 1.25, 1.25, 0.7820252180099487, 1.25, 0.42267316579818726, 1.25, 1.25, 1.25, 0.23328439891338348, 1.25, 1.25, 0.5028051137924194, 0.35483095049858093, 0.24936096370220184, -0.2726292610168457, -0.2234397977590561, 0.6337277293205261, 0.010233521461486816, 0.5593003630638123, -0.15957416594028473, -0.8713280558586121, 0.3698734641075134, -0.23553842306137085, 0.2270461618900299, -1.25, 0.8334642648696899, 0.25431209802627563, -0.16732774674892426, 0.31558361649513245, 0.43756014108657837, 0.41062861680984497, -0.14487650990486145, 0.07148097455501556, -0.07532824575901031, 0.1796438843011856, -1.25, 0.25703510642051697, -1.017141580581665, -0.209146186709404, 0.6030963659286499, -0.4461260139942169, 0.15679864585399628, 0.7487909197807312, -0.2771226763725281, 1.040869116783142, -1.1104319095611572, 0.0031234445050358772]"
window_05,-459014528.0,"[-1.235090732574463, -0.6728512644767761, 0.0303388349711895, 0.013337744399905205, 1.2499971389770508, 0.40220263600349426, -1.095489263534546, 0.22112835943698883, -0.2181714028120041, -1.2482272386550903, 1.25, 0.37893345952033997, -0.9974029064178467, 0.35847488045692444, 0.8487130999565125, 0.3304065465927124, -1.2450753450393677, -0.6384285092353821, -1.25, 0.278607577085495, 0.10375948250293732, 0.4856483042240143, -0.13907408714294434, 0.17818433046340942, -0.5011304616928101, -0.2368638515472412, -1.25, 0.12162107229232788, 0.22752173244953156, -1.249784231185913, -0.43276098370552063, 0.21057449281215668, 0.35954782366752625, 0.265001505613327, -0.002832413651049137, 0.5816700458526611, -0.19075605273246765, -0.9904538989067078, 0.05243893340229988, -1.2112752199172974, 1.2481446266174316, 0.175978422164917, 0.2770098149776459, -1.2493913173675537, -0.9022404551506042, -0.010877091437578201, -0.09711237251758575, -0.2973073422908783, 0.44095659255981445, -0.05623909458518028, 1.242269515991211, -0.2747569978237152, 0.417124480009079, -1.1604340076446533, 1.2378872632980347, 0.9237901568412781, 1.25, -1.25, 0.2188979983329773, 0.6109820604324341, -0.013987134210765362, -1.25, 1.124189853668213, 0.2907021641731262, 0.32904019951820374, -0.8569222092628479, 0.5836297273635864, 1.25, -1.2498410940170288, 0.054627832025289536, 0.28616803884506226, -0.41921859979629517, -0.06529650837182999, 1.2428081035614014, 0.2570967376232147, 0.06326263397932053, -1.2108433246612549, -1.25, 1.25, -0.3924403786659241, -1.25, 0.18221119046211243, -0.1677258461713791, -0.12875545024871826, -0.3793163299560547, -0.5665967464447021, 1.25, 1.25, 0.010797607712447643, -1.25, 0.24336977303028107, 1.025000810623169, -1.25, 0.1495846062898636, 0.01391852367669344, 0.26821351051330566, -0.4015844166278839, 1.1227238178253174, -1.25, -0.04232175648212433, 0.1713656485080719, -0.6262465119361877, 1.25, 1.1995993852615356, -0.821898877620697, 1.25, 0.12789680063724518, -0.36786556243896484, 0.5711027383804321, 0.40544068813323975, -1.25, 0.0034174248576164246, 1.25, -0.0941246822476387, -0.3629482090473175, 0.2743898630142212, -0.36868104338645935, 1.2489211559295654, -0.6177894473075867, 1.25, -0.8041868209838867, 0.3433336913585663, 0.06797702610492706, -0.692281186580658, 1.25, 0.1736365258693695, -0.4075303375720978, -0.09286738187074661, -1.2496627569198608, -0.11072900146245956, -1.2263212203979492, -0.2523384094238281, 1.2492961883544922, -1.2144718170166016, 0.19334837794303894, -0.08724793046712875, -0.8106168508529663, -1.224013090133667, 1.25, 0.342149943113327, -0.6686850786209106, -0.37685486674308777, 1.25, 0.030910467728972435, -1.2499864101409912, 0.5966330766677856, 0.25599634647369385, -0.007973972707986832, -1.2140746116638184, -1.25, -0.47771239280700684, 1.2161734104156494, -0.20826095342636108, -0.2737146019935608, 1.25, -1.25, -1.0058671236038208, 0.4295356273651123, -1.23419988155365, 0.0363536961376667, 0.4484463334083557, -1.25, -1.2421685457229614, 1.25, -1.1333132982254028, 0.5417835712432861, -0.3398928940296173, -0.317572683095932, 1.25, -0.6228799223899841, -0.05242329463362694, -0.631076991558075, -0.13544994592666626, -0.21796631813049316, -0.9648051261901855, -0.08715464919805527, 0.1311909258365631, -0.05591227486729622, -0.6456917524337769, -0.017973601818084717, -1.25, -0.6636571884155273]","[1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 0.5071099400520325, 0.4519701600074768, -0.10848893970251083, 0.32310590147972107, -0.00036649624234996736, -0.9945791363716125, -0.41847047209739685, 0.6093220710754395, -0.8274795413017273, -0.08887258172035217, 1.0935566425323486, 0.13429245352745056, 0.37378132343292236, -0.18012215197086334, -0.8300570845603943, 0.06385410577058792, 0.19750364124774933, -0.07923766225576401, 0.6289283037185669, 0.5466047525405884, -0.04891693592071533, -0.31490328907966614, 0.45636817812919617, 1.25, -0.14555267989635468, 0.5778810977935791, -0.5907537341117859, -0.3810936510562897, -0.3946464955806732, -0.3071436882019043, 0.20715218782424927, 1.25, -1.25, 1.25, -0.32332345843315125, 1.2474205493927002]"
window_06,-494744192.0,"[-1.2499396800994873, 0.5592594146728516, -0.646767258644104, 0.7297351360321045, -1.209197998046875, 0.024258961901068687, 0.17004121840000153, -0.9047418832778931, 0.6777069568634033, 0.6221274137496948, -0.052777983248233795, -0.8075618147850037, 0.16327621042728424, -1.2498812675476074, -0.21153472363948822, 1.249776840209961, 0.9599419236183167, -0.20138177275657654, -1.1864383220672607, -0.9707277417182922, -0.15637120604515076, -0.07542693614959717, -0.006762829143553972, 0.14914709329605103, -0.4727397561073303, -1.2329171895980835, 1.25, -0.9486732482910156, -1.25, -1.1724005937576294, -0.3595551550388336, 0.18421664834022522, 0.8541747331619263, -0.10832981020212173, -0.25682246685028076, 0.4433848261833191, 0.08041313290596008, -0.1150856539607048, -0.19426025450229645, -0.47236764430999756, -1.0208840370178223, 0.08193837106227875, -0.3240914046764374, 0.6150838136672974, 0.032946452498435974, -1.1366357803344727, -0.9029122591018677, -1.2461838722229004, -0.6803508996963501, -1.2345257997512817, -0.3789883255958557, -1.25, -0.057412292808294296, -0.3247204124927521, 0.18479901552200317, 1.25, 0.4211327135562897, 1.2309074401855469, -0.061242520809173584, 0.3261220157146454, 1.225911021232605, 1.25, -0.5501971244812012, -1.25, 0.8924057483673096, -0.48232942819595337, 1.1905710697174072, -1.25, -0.016116421669721603, 1.25, -1.224481463432312, -1.25, 0.42794370651245117, 0.5850208401679993, -1.2342206239700317, -0.4893350899219513, -0.7157400250434875, 1.25, -0.46978870034217834, -1.1991753578186035, 1.2466086149215698, -0.03825841471552849, 0.1951371431350708, -0.2696234881877899, 0.3311370015144348, -0.0717235803604126, 0.1685544103384018, -0.5802139639854431, 0.730230450630188, 1.25, 0.6434093117713928, 0.7514225840568542, -0.9067795872688293, 0.7580050826072693, 1.25, 1.2490956783294678, -0.7068210244178772, -1.2499797344207764, 0.9986628890037537, 1.25, 1.25, 1.25, -1.2150819301605225, -1.158750057220459, 0.37661057710647583, 1.2136560678482056, 0.36737048625946045, 0.032871898263692856, -1.2279329299926758, -1.2427669763565063, -1.25, 1.25, -0.04517950117588043, 1.109839916229248, 0.23894818127155304, -1.25, -1.1171942949295044, -1.25, 1.25, -0.5600888133049011, -1.25, -0.5030419230461121, -0.1397504210472107, -0.1557386815547943, -0.7982495427131653, 0.12401556223630905, -0.0013164281845092773, 1.2492637634277344, -1.24996018409729, -0.15013131499290466, -0.6543196439743042, 0.22730650007724762, 0.31153321266174316, -0.028691571205854416, -1.25, 0.1104414239525795, -0.23106390237808228, -1.1782952547073364, 1.128410816192627, -1.25, 0.2274952530860901, 0.13391408324241638, -1.1393433809280396, 1.25, -1.1564773321151733, -1.175885796546936, 1.25, -1.2461020946502686, 0.11497035622596741, -1.2240195274353027, -1.235506296157837, -1.2423832416534424, -1.1525579690933228, -0.35921210050582886, 0.19799566268920898, -1.25, -0.8721235990524292, 0.21146097779273987, -1.162564754486084, 0.2425023913383484, 1.2499855756759644, -1.2494617700576782, -1.2499473094940186, 1.2499607801437378, -0.40897321701049805, 1.25, 0.0595669150352478, -0.32457515597343445, 1.25, -1.0305712223052979, 0.05110298842191696, -0.5990073680877686, 0.23105807602405548, 0.0875842273235321, -0.7666980028152466, 1.25, -0.5939518809318542, -0.6123895049095154, 0.08782744407653809, 0.7748985886573792, -1.25, -0.6977071762084961]","[1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 0.6901549100875854, -1.1231060028076172, 0.47216299176216125, 0.2520052492618561, 0.2725245952606201, -0.45304006338119507, 0.34780964255332947, -0.5875194072723389, 0.435811311006546, -0.03710166737437248, 0.07393281906843185, 0.4323144257068634, -0.3651787042617798, -0.20387397706508636, 0.31830644607543945, 0.8219315409660339, -0.005627689883112907, -0.39898306131362915, 0.9959553480148315, 0.1878282129764557, 0.1574738472700119, -0.4615115225315094, 0.851693868637085, 0.3765150308609009, -1.25, 0.22559405863285065, 0.12094870209693909, -0.5130082964897156, 0.2699248790740967, 0.7562295794487, 0.7210286855697632, 0.7236719131469727, 1.25, -0.3377113342285156, 1.25, 0.7288618683815002]"
