iteration,best_score,mean_score,upper_particles,lower_particles
160,-487967488.0,-287622016.0,192,160
161,-487999552.0,-389735456.0,192,160
162,-488030528.0,-344327040.0,192,160
163,-488070400.0,-290803904.0,192,160
164,-488120032.0,-324554016.0,192,160
165,-488120352.0,-367950528.0,192,160
166,-488120352.0,-311590336.0,192,160
167,-488120352.0,-382296224.0,192,160
168,-488308320.0,-404331200.0,192,160
169,-488419200.0,-403401952.0,192,160
170,-488419200.0,-415770464.0,192,160
171,-488419200.0,-404162624.0,192,160
172,-488419200.0,-405430016.0,192,160
173,-488419200.0,-396282944.0,192,160
174,-488419200.0,-400465792.0,192,160
175,-488426432.0,-400088416.0,192,160
176,-488469824.0,-392541344.0,192,160
177,-488501088.0,-395592928.0,192,160
178,-488531008.0,-415063648.0,192,160
179,-488531008.0,-313271360.0,192,160
180,-488531008.0,-410872512.0,192,160
181,-488531008.0,-413523296.0,192,160
182,-488531008.0,-413763072.0,192,160
183,-488575968.0,-405321472.0,192,160
184,-488575968.0,-417391296.0,192,160
185,-488577088.0,-395320800.0,192,160
186,-488602592.0,-302775136.0,192,160
187,-488602592.0,-398012704.0,192,160
188,-488602592.0,-319680928.0,192,160
189,-488602592.0,-381388704.0,192,160
190,-488602592.0,-375826848.0,192,160
191,-488602592.0,-395308128.0,192,160
192,-488672832.0,-401930048.0,192,160
193,-488672832.0,-405094944.0,192,160
194,-488826880.0,-396916960.0,192,160
195,-488826880.0,-392703072.0,192,160
196,-488878304.0,-404566240.0,192,160
197,-488878304.0,-329474624.0,192,160
198,-488878304.0,-415697248.0,192,160
199,-488910528.0,-408418144.0,192,160
200,-488910528.0,-408382944.0,192,160
201,-488910528.0,-367230272.0,192,160
202,-488910528.0,-405492320.0,192,160
203,-488932992.0,-399036928.0,192,160
204,-488997248.0,-385189216.0,192,160
205,-489126784.0,-400754688.0,192,160
206,-489300192.0,-414502752.0,192,160
207,-489300192.0,-179629856.0,192,160
208,-489300192.0,-286996192.0,192,160
209,-489460192.0,-379379104.0,192,160
210,-489460192.0,-380573984.0,192,160
211,-489460192.0,-297499040.0,192,160
212,-489484224.0,-304552704.0,192,160
213,-489541664.0,-279849248.0,192,160
214,-489541664.0,-275781856.0,192,160
215,-489541664.0,-373905984.0,192,160
216,-489592384.0,-257335488.0,192,160
217,-489592384.0,-382097824.0,192,160
218,-489592384.0,-358534976.0,192,160
219,-489592384.0,-291481472.0,192,160
220,-489592384.0,-388510016.0,192,160
221,-489608192.0,-394777952.0,192,160
222,-489614976.0,-380319392.0,192,160
223,-489620864.0,-386340128.0,192,160
224,-489652352.0,-398956032.0,192,160
225,-489700320.0,-317310112.0,192,160
226,-489700320.0,-372391104.0,192,160
227,-489713792.0,-376059744.0,192,160
228,-489734144.0,-357152096.0,192,160
229,-489778784.0,-386391264.0,192,160
230,-489778784.0,-380321568.0,192,160
231,-489784384.0,-392549120.0,192,160
232,-489785056.0,-349677504.0,192,160
233,-489793088.0,-383386432.0,192,160
234,-489832736.0,-271815488.0,192,160
235,-489874176.0,-390034624.0,192,160
236,-489874176.0,-395956512.0,192,160
237,-489874176.0,-211738832.0,192,160
238,-489874176.0,-390160704.0,192,160
239,-489874176.0,-355835200.0,192,160
240,-489874176.0,-371184000.0,192,160
241,-489874176.0,-384148512.0,192,160
242,-489874176.0,-422246304.0,192,160
243,-489874176.0,-369286080.0,192,160
244,-489874176.0,-377935360.0,192,160
245,-489876288.0,-362956992.0,192,160
246,-489876288.0,-349452480.0,192,160
247,-489892640.0,-347268256.0,192,160
248,-489896000.0,-385105728.0,192,160
249,-489925760.0,-386116384.0,192,160
250,-489925760.0,-288581408.0,192,160
251,-489928256.0,-389497024.0,192,160
252,-489947296.0,-393303136.0,192,160
253,-489954944.0,-388537792.0,192,160
254,-489954944.0,-381841984.0,192,160
255,-489966688.0,-295677952.0,192,160
256,-490024864.0,-409813216.0,192,160
257,-490044672.0,-412761120.0,192,160
258,-490144096.0,-290761984.0,192,160
259,-490214528.0,-408889536.0,192,160
260,-490253856.0,-397888192.0,192,160
261,-490323968.0,-380788288.0,192,160
262,-490349728.0,-366508352.0,192,160
263,-490457600.0,-367007840.0,192,160
264,-490457600.0,-388939040.0,192,160
265,-490529504.0,-358052864.0,192,160
266,-490538368.0,-398765152.0,192,160
267,-490661952.0,-386544256.0,192,160
268,-490661952.0,-386724352.0,192,160
269,-490696544.0,-353181088.0,192,160
270,-490803840.0,-376816928.0,192,160
271,-490803840.0,-361682688.0,192,160
272,-490818592.0,-377082592.0,192,160
273,-490913216.0,-359695296.0,192,160
274,-490970176.0,-382057184.0,192,160
275,-490970176.0,-349499808.0,192,160
276,-490995040.0,-349690016.0,192,160
277,-491036992.0,-351158272.0,192,160
278,-491203872.0,-375089792.0,192,160
279,-491294112.0,-377266592.0,192,160
280,-491341632.0,-360051936.0,192,160
281,-491510720.0,-330178784.0,192,160
282,-491692704.0,-339644448.0,192,160
283,-491692704.0,-351997824.0,192,160
284,-491705312.0,-360773984.0,192,160
285,-491705312.0,-359755360.0,192,160
286,-491705312.0,-257080400.0,192,160
287,-491705312.0,-325502784.0,192,160
288,-491705312.0,-339711552.0,192,160
289,-491705312.0,-286477056.0,192,160
290,-491705312.0,-261169120.0,192,160
291,-491705312.0,-240847616.0,192,160
292,-491709216.0,-349067808.0,192,160
293,-491721312.0,-342704384.0,192,160
294,-491721312.0,-309507008.0,192,160
295,-491722912.0,-354058144.0,192,160
296,-491722912.0,-346497376.0,192,160
297,-491722912.0,-361107200.0,192,160
298,-491723200.0,-338456448.0,192,160
299,-491725952.0,-319397696.0,192,160
300,-491736320.0,-331802976.0,192,160
301,-491745088.0,-345534912.0,192,160
302,-491751200.0,-246222976.0,192,160
303,-491757152.0,-210428032.0,192,160
304,-491759904.0,-249640960.0,192,160
305,-491764672.0,-368829248.0,192,160
306,-491776448.0,-331985984.0,192,160
307,-491776448.0,-329904768.0,192,160
308,-491806208.0,-335464736.0,192,160
309,-491811808.0,-312841376.0,192,160
310,-491811808.0,-339328832.0,192,160
311,-491833824.0,-335862656.0,192,160
312,-491834816.0,-326471712.0,192,160
313,-491834816.0,-366322336.0,192,160
314,-491835712.0,-246553856.0,192,160
315,-491855104.0,-266388224.0,192,160
316,-491861792.0,-363554368.0,192,160
317,-491895936.0,-328968512.0,192,160
318,-491929280.0,-349071296.0,192,160
319,-491929280.0,-377287200.0,192,160
320,-491960384.0,-377367040.0,192,160
