#{"t_start": 1776141920.508571, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-8.959652,96,0.966781,951944408.7978132,1666366.829937933,236186.75251668255,21.17804120238882,2684802.05457182
-10.314049,96,1.968628,969394530.9793158,1806112.590735703,236186.75251668255,21.178041202388833,2867701.915808079
-9.440109,96,2.962835,946739422.4407794,1624958.2209677002,236186.75251668255,21.178041202388812,2630454.5304420143
-8.871743,96,3.984601,960966153.6719102,1738497.3294092438,60694.86663707483,21.178041202388822,2779320.413986402
-9.543981,96,4.989501,935381162.0849028,1535117.9179373973,26138.931628637263,21.17804120238879,2512173.44162549
-9.138707,96,5.993465,960059615.3161077,1608134.7387161774,8439736.821319377,1502.0696130269955,2618371.0445796372
-8.290022,96,6.998933,934483923.43747,1528053.257745229,90157.00873436934,21.1780412023888,2502844.603671327
-7.926926,96,7.985359,934715383.1865642,1529875.3318928643,112850.59085708797,21.1780412023888,2505251.154591073
-9.262585,96,9.003353,949532744.3154086,1574062.809109234,6386170.833943792,1305.3579883479454,2558271.360739072
-6.156094,96,10.006218,934483923.43747,1528053.257745229,90157.00873436934,21.1780412023888,2502844.603671327
-8.507505,96,11.045728,954287582.9906776,1685046.7114353885,191925.76501723952,21.17804120238882,2709287.703619851
-8.414951,96,12.025492,969186609.3578439,1691569.5588352391,8224148.610288727,1476.5563125353226,2723675.2760294387
-6.299301,96,13.029027,959002427.9510622,1722768.3977129413,135728.40492229426,21.17804120238882,2758728.4278846527
-6.164638,96,14.042474,934483923.43747,1528053.257745229,90157.00873436934,21.1780412023888,2502844.603671327
-4.877357,96,15.045359,1012279653.0679343,1777170.501666248,16499255.371472606,1992.4797831652406,2888069.6808918905
-5.599639,96,16.013475,963482595.7528305,1758667.6688318816,178305.7143622282,21.178041202388822,2805708.284657971
-4.046842,96,17.014915,968873681.580627,1801929.5401772077,236186.75251668255,21.178041202388833,2862240.194008012
-1.573209,96,18.057726,935774224.2407156,1558952.4700836628,1141564.2275380937,499.06238581472843,2512751.223963193
-3.71233,96,19.074119,932373961.1449764,1516292.332341821,75247.88374962102,72.8291010319145,2482479.227818207
-4.278367,96,20.068013,934483923.43747,1528053.257745229,125161.95263737501,21.1780412023888,2502844.603671327
-3.633623,96,21.078345,943526013.5322793,1599442.1452035513,161408.47496653395,21.17804120238881,2596901.9317963636
-2.507414,96,22.089596,933978291.7866273,1485749.0215847488,3562631.1814937503,975.6366924610759,2416367.092972161
-3.971873,96,23.10351,934483923.43747,1528053.257745229,132487.63865577045,21.1780412023888,2502844.603671327
