#{"t_start": 1776143189.431814, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-11.109,96,0.972974,1675794719.8391137,2130917.2140598265,281653.5506893897,20.751629476459946,3630534.77791335
-9.821127,96,1.987088,1685657831.5692735,2154074.431508522,129084.16764543466,20.751629476459957,3662752.2153093047
-8.118874,96,2.998105,1658668750.3172002,2091383.3850771645,196884.13863712104,20.751629476459936,3575506.1722871843
-8.851927,96,4.009667,1662162816.2767198,2099344.2516016057,156872.9401824117,20.751629476459932,3586571.053506876
-5.917852,96,5.019719,1626336397.811906,2019397.2467072993,215769.96932631073,20.751629476459943,3475178.0561357234
-4.455721,96,6.027012,1620938129.4741564,2026561.6938566123,4408690.310510502,1105.8331905817292,3477423.087852306
-6.680606,96,7.041554,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
-6.895519,96,8.007603,1631733602.401573,2031201.5942306342,281653.5506893899,20.751629476459932,3491676.045307319
-5.649858,96,9.016162,1643646909.309318,2068099.7745200086,962247.3517079256,433.55349279810054,3535206.4770843615
-3.671183,96,10.082628,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
-2.673234,96,11.102145,1666246264.9330387,2108720.859997701,118061.92955510985,20.751629476459936,3599616.546855525
-5.631012,96,12.089785,1661050982.4336426,2096809.684567833,219061.2184423068,20.751629476459932,3583050.138460562
-2.061646,96,13.094741,1671551065.4394062,2120985.565369024,53384.03851453564,20.751629476459943,3616681.6491818884
-0.412571,96,14.098432,1626336397.811906,2019397.2467072993,134653.04439991055,20.751629476459943,3475178.0561357234
-0.277024,96,15.106252,1685545582.9945617,2245111.9227838023,17151839.386353113,2160.3943647049678,3863182.6593600004
-1.729188,96,16.073106,1670324104.8742828,2118143.706807508,150780.74515205392,20.751629476459943,3612729.2437971695
0.87174,96,17.12898,1685657831.5692735,2154074.431508522,175311.37882542424,20.751629476459957,3662752.2153093047
-0.510464,96,18.133526,1649415078.4938197,2070362.4809823735,110738.28529995917,20.751629476459943,3546201.9803348966
0.555009,96,19.139824,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
0.283286,96,20.105684,1626336397.811906,2019397.2467072993,128549.11374954968,20.751629476459943,3475178.0561357234
1.025332,96,21.111139,1630797413.322041,2029151.3594904973,73642.38063030955,20.751629476459932,3488814.3347606678
1.282109,96,22.122252,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
1.802683,96,23.131697,1626336397.811906,2019397.2467072993,261144.3720401966,20.751629476459943,3475178.0561357234
2.295565,96,24.144249,1638692267.1805172,2046475.115661747,10915.669111661005,20.751629476459925,3512947.052226638
1.896967,96,25.16691,1627943782.183899,2022908.866132345,100207.88826843849,20.751629476459943,3480091.453344067
3.199213,96,26.197068,1616427174.8206005,2008697.4409205706,2391559.360188131,806.0976098547186,3445845.787467938
3.627612,96,27.225656,1655065422.698601,2083186.9785401905,90562.00552332797,20.751629476459936,3564095.2852125405
3.517966,96,28.204518,1642123688.787012,2054028.331468848,42860.04190692095,20.751629476459932,3523436.103654392
2.934889,96,29.213832,1637104890.3194795,2042985.7649920406,14923.744534313724,20.751629476459932,3508094.8132889518
3.570762,96,30.229771,1626336397.811906,2019397.2467072993,211982.11724897858,20.751629476459943,3475178.0561357234
3.276089,96,31.289356,1638423516.2734613,2045884.1370121262,281653.5506893899,20.751629476459925,3512125.5437066616
3.334458,96,32.263797,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
2.8233,96,33.270021,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.191303,96,34.27407,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
2.679357,96,35.281137,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
3.8124,96,36.25501,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
3.809747,96,37.269198,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
3.58377,96,38.329379,1659350329.0724585,2092935.2968160484,281653.5506893899,20.751629476459936,3577664.571142893
3.966301,96,39.343066,1628005611.62471,2023044.0107443258,281653.5506893899,20.751629476459943,3480280.4514500387
2.823753,96,40.320586,1626336397.811906,2019397.2467072993,135674.41214630392,20.751629476459943,3475178.0561357234
3.611976,96,41.330825,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
3.687016,96,42.347801,1633351455.0991387,2034747.2615807352,49865.8611528263,20.751629476459936,3496621.441732865
4.439079,96,43.360648,1626336397.811906,2019397.2467072993,272190.9709924945,20.751629476459943,3475178.0561357234
2.40032,96,44.328216,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.415487,96,45.380341,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
3.082433,96,46.391146,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.415962,96,47.4084,1629310454.117825,2025897.2410639403,87485.0337921714,20.751629476459943,3484269.0490591163
4.095269,96,48.38073,1626336397.811906,2019397.2467072993,254193.9418959805,20.751629476459943,3475178.0561357234
4.098815,96,49.385642,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.897452,96,50.39424,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
3.797365,96,51.416161,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.658188,96,52.449114,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.609975,96,53.470018,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.131285,96,54.488485,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.021561,96,55.507194,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.61732,96,56.493254,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.930827,96,57.510416,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.997474,96,58.565779,1626336397.811906,2019397.2467072993,159155.0353392729,20.751629476459943,3475178.0561357234
5.374304,96,59.579654,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.892392,96,60.555212,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.049088,96,61.579592,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.877553,96,62.604933,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.437468,96,63.626496,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.761688,96,64.588581,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.840394,96,65.648593,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.474318,96,66.64913,1626336397.811906,2019397.2467072993,158128.45583319603,20.751629476459943,3475178.0561357234
5.655468,96,67.667949,1626336397.811906,2019397.2467072993,252456.2314962485,20.751629476459943,3475178.0561357234
5.05048,96,68.642825,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.052762,96,69.655903,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.150645,96,70.666557,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.173024,96,71.675434,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.920296,96,72.707797,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.420673,96,73.733395,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
6.046314,96,74.752862,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.077643,96,75.779452,1626336397.811906,2019397.2467072993,145752.03525218455,20.751629476459943,3475178.0561357234
5.017237,96,76.780271,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.833445,96,77.798343,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.779317,96,78.808247,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.266843,96,79.867651,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.141941,96,80.841309,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.196298,96,81.849489,1625143974.2061815,2018252.0755042958,134965.1082416409,63.292070165417066,3472997.8414326897
5.160347,96,82.863987,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.416317,96,83.874402,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.208847,96,84.851782,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
4.982024,96,85.879744,1626336397.811906,2019397.2467072993,230005.0679923394,20.751629476459943,3475178.0561357234
5.579342,96,86.939259,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.096226,96,87.94693,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.508626,96,88.914839,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.219181,96,89.925603,1646397625.1417387,2063528.3286068027,82647.69608505885,20.751629476459946,3536646.4186158143
5.767921,96,90.980281,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.232438,96,92.005537,1626336397.811906,2019397.2467072993,115171.62385459631,20.751629476459943,3475178.0561357234
5.556233,96,92.998892,1626336397.811906,2019397.2467072993,135612.00818167266,20.751629476459943,3475178.0561357234
