#{"t_start": 1776152844.630481, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-11.351359,96,0.993904,1675794144.2840815,2130915.276978648,281652.5988985284,20.748726987419158,3630532.0794764454
-10.578511,96,1.973461,1685658081.041938,2154074.4273140593,128710.30073406258,20.748726987419158,3662752.2101552878
-9.691959,96,3.05159,1660649740.722545,2095894.741645755,215322.63673624216,20.748726987419165,3581778.7054991284
-10.816769,96,4.036139,1664145264.3292131,2103871.83265251,147297.3384975664,20.748726987419165,3592859.7645521103
-8.733956,96,5.019478,1628186225.6086516,2023438.2675076262,239197.53410370904,20.748726987419154,3480831.7796293614
-7.572547,96,6.04791,1662949669.902554,2157329.3624268756,11930394.649319354,1800.0570841810504,3714950.147000766
-9.520738,96,7.041431,1626336647.2845707,2019397.2407109637,115546.05591251687,20.74872698741915,3475178.052286668
-11.014426,96,8.028533,1639060495.603839,2047284.4305070513,281652.59889852855,20.748726987419158,3514071.873764958
-9.328378,96,9.063992,1691699484.6995502,2232082.9959883206,12086516.768861104,1799.2283249121715,3825064.131849403
-6.670883,96,10.09815,1626336647.2845707,2019397.2407109637,135049.28355755942,20.74872698741915,3475178.052286668
-6.587287,96,11.130636,1671788493.2850676,2121540.1903316327,120642.4693137065,20.748726987419147,3617455.897083632
-8.399343,96,12.115409,1673729669.2053022,2161527.1412844327,6795307.885769772,1344.3303353438293,3687486.8552654483
-5.771551,96,13.101294,1679878286.4556818,2140489.4732346945,44668.30585864937,20.748726987419154,3643864.4911037143
-3.298282,96,14.132076,1627687328.4138145,2022347.8203041481,148529.70296323026,20.74872698741915,3479306.7678605057
-4.916995,96,15.119666,1791817082.1271749,2477509.8234433117,37015512.45673697,3235.5900503639978,4227195.744114259
-5.20466,96,16.161714,1682902150.272967,2147587.8995288885,154031.7777939312,20.748726987419158,3653735.694265346
-4.001588,96,17.274046,1685658081.041938,2154074.4273140593,79498.25992271016,20.748726987419158,3662752.2101552878
-4.057311,96,18.291399,1695150730.879034,2240820.276458403,11700534.909824612,1773.5963444348968,3836379.4184379256
-2.049474,96,19.322216,1617307431.3338351,2008512.7488622006,1211647.4381806164,540.2917187134182,3449686.6624945127
-4.679393,96,20.307268,1626336647.2845707,2019397.2407109637,250501.41843036102,20.74872698741915,3475178.052286668
-4.797807,96,21.339231,1651080470.1703143,2074138.1795476323,126238.75811270684,20.748726987419133,3551475.086950931
-2.738298,96,22.532152,1618228480.5990481,2010408.989819021,2338343.757764754,789.9986416546831,3449488.847495357
-2.4709,96,23.647089,1634745085.1067896,2037803.5921497215,281652.59889852855,20.748726987419165,3500880.67553104
-1.633789,96,24.751334,1650204641.072968,2075056.9851170601,184490.13513290667,100.06674690756022,3551590.0702090715
-1.674711,96,26.02749,1644106835.1665204,2058409.6968927535,29964.938814153393,20.748726987419154,3529517.971691764
-0.243404,96,27.120696,1758524006.2757273,2379170.1812278987,30765115.572190773,2968.998376463165,4073224.418025269
-0.97996,96,28.250894,1778446104.9217715,2419202.093982625,26260775.37350652,2741.5971987109797,4123573.3595003285
-1.857099,96,29.266985,1658067207.7249331,2090344.5605890087,199167.4204617231,33.25882849935299,3573907.8674882217
-0.983478,96,30.295433,1655106940.6459696,2083280.7672794631,71651.57718088148,20.748726987419158,3564225.9674620265
0.445993,96,31.348247,1641229316.8246784,2052057.74729988,179150.45063773726,20.748726987419154,3520701.4518033825
-1.319811,96,32.461925,1652733532.2980351,2077889.5195754434,281652.59889852855,20.748726987419147,3556709.9440783896
0.380464,96,33.486143,1626336647.2845707,2019397.2407109637,189962.98946264968,20.74872698741915,3475178.052286668
-0.259092,96,34.596979,1626336647.2845707,2019397.2407109637,115170.672063735,20.74872698741915,3475178.052286668
0.216637,96,35.719488,1629788840.1419454,2026943.2994007654,83032.93201209162,20.748726987419154,3485730.596558989
-0.135541,96,36.796094,1630144557.3158202,2027721.7250187146,79721.42928376744,20.748726987419165,3486817.940569252
1.456954,96,37.787068,1618493556.9213843,2011425.2149945516,2509025.603239473,819.2930446012617,3451155.979912918
-0.318678,96,38.797919,1633553779.1949086,2035190.3505630682,90119.01603177466,20.748726987419165,3497239.1326345745
0.143127,96,39.876101,1666799385.3044136,2109997.439190665,281652.59889852855,20.748726987419158,3601394.35259277
1.784461,96,40.917907,1638328872.828346,2045675.48443763,281652.59889852855,20.748726987419158,3511835.474453565
-0.961725,96,41.913485,1617204004.5507867,2008037.4091340476,1423466.4092727546,575.2863937368978,3448220.6537449257
2.975459,96,42.95272,1626336647.2845707,2019397.2407109637,159837.37267323124,20.74872698741915,3475178.052286668
1.495584,96,43.947024,1649768852.9239073,2071163.8342804597,114028.42808371395,20.748726987419126,3547321.5050765956
