#{"t_start": 1776141417.47578, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-9.747719,96,0.976836,951944466.4244428,1666367.6017876898,236187.0532568497,21.1789005995858,2684803.05825512
-7.270124,96,1.966735,969086695.584218,1803640.5482074085,236187.0532568497,21.17890059958581,2864474.301878263
-5.583913,96,3.001478,946739374.3580159,1624958.150588521,236187.0532568497,21.17890059958582,2630454.430367612
-7.412041,96,3.99138,959497783.6707252,1726735.4318563489,58503.9747176019,21.17890059958581,2763923.222490109
-7.571937,96,5.0285,936028764.7005905,1540219.8037741617,29625.986845441723,21.178900599585816,2518907.150069687
-6.606107,96,6.047935,983832614.8515351,1677064.1518717818,11607186.54917179,1704.6704675113772,2727974.893247579
-6.127803,96,7.028375,934483875.3547065,1528053.1891614744,81077.03600366088,21.17890059958582,2502844.508980717
-7.605722,96,7.997563,940025942.8266362,1571752.0381855564,102458.50320867551,21.17890059958582,2560466.9147081175
-5.296258,96,9.028877,985776223.2521938,1723956.556367048,10731065.78480913,1649.2186191121077,2782833.120346201
-2.253566,96,10.006527,934483875.3547065,1528053.1891614744,44235.96681364449,21.17890059958582,2502844.508980717
-4.858967,96,11.033538,961885416.1721749,1745864.1009289168,236187.0532568497,21.178900599585806,2788960.3724158676
-5.613841,96,12.07222,988598387.9924037,1750086.4410365713,10696949.015099365,1642.0255406750089,2815883.3192594093
-2.443598,96,13.042865,969832717.7073505,1809632.5177600335,203272.21779277164,21.17890059958581,2872297.2259394247
-3.154152,96,14.069831,935806073.8339353,1538465.293923977,103160.64033129922,21.178900599585816,2516591.771641839
-3.161156,96,15.053362,1058814785.1287234,1959692.8331115888,23282442.03758081,2306.325717155229,3157805.5089019462
-5.909198,96,16.027267,969129075.4408245,1803980.9073944304,236187.0532568497,21.178900599585806,2864918.704784927
-1.629745,96,17.055883,973178624.107741,1836572.714165378,207021.54090557902,21.17890059958582,2907487.6171669504
0.995357,96,18.034184,1004050861.154369,1813945.9168253196,12270525.094654301,1734.4593153798826,2909547.8573427023
0.096782,96,19.093774,949046855.1828496,1561636.580518573,6676730.929898005,1347.0744074625984,2541350.772578703
-2.243823,96,20.065708,934483875.3547065,1528053.1891614744,144714.9738001558,21.17890059958582,2502844.508980717
-4.468095,96,21.038798,953637649.320698,1679856.9725571536,221418.84987012143,21.178900599585806,2702482.3165659644
-1.474258,96,22.065718,954596958.0525981,1588612.6551652583,7829431.831234766,1458.7802276297793,2585954.8342852457
0.904852,96,23.041765,935058065.1430118,1532573.766744704,236187.0532568497,21.178900599585827,2508814.5187494257
1.06277,96,24.010656,954684252.6531967,1626606.314434611,4839855.525075378,1121.151771505094,2603776.8498519356
0.187845,96,25.039646,948718589.3813488,1640693.0139287994,190087.6387277577,21.178900599585816,2651120.274398749
1.890167,96,26.072595,1046710237.7545283,1907748.1473839835,21684953.991506558,2243.274388791069,3081789.9428941733
-0.675996,96,27.110682,1110761199.290187,2231714.426374931,28331035.307431035,2507.1280659994914,3533395.0132470783
0.079275,96,28.090812,958174989.3520634,1667001.4525694274,4023399.44934922,1017.7075930655317,2649298.5584184905
-1.483589,96,29.059208,957994222.469088,1714697.2177629876,151236.50599929708,21.1789005995858,2748156.6054730066
4.511798,96,30.083026,947436460.3357956,1630498.4328896147,104315.10704522957,21.178900599585816,2637733.0079467325
2.241095,96,31.086735,953126296.853867,1675782.1556204571,19025.8785702669,21.1789005995858,2697143.063276206
3.362536,96,32.07999,934483875.3547065,1528053.1891614744,151329.00015548494,21.17890059958582,2502844.508980717
3.900392,96,33.160422,934483875.3547065,1528053.1891614744,90157.30947453651,21.17890059958582,2502844.508980717
3.130311,96,34.148859,939871818.5317937,1570534.8661741817,113185.22834913776,21.17890059958582,2558864.441859339
