variant_name,total_procurement_cost,total_profit,weekly_cost_volatility,cvar99,hedge_error,avg_adjustment_mwh,mean_reward,max_drawdown,feasible_domain_trigger_weeks
full_model,13928413440.0,1719835452.0,0.0,3139273.825,0.5634201518958435,715.2750458488862,-19433737.5,0.0,10
no_parameter_layout_enhancement,13928413440.0,1719835452.0,0.0,3139273.825,0.5634201518958435,715.2750458488862,-19433737.5,0.0,10
no_policy_projection,13975520384.0,1672655798.125,0.0,3149888.775,0.5646973113529384,751.336580330843,-23879439.0625,0.0,0
no_state_enhancement,13929000704.0,1719247722.0,0.0,3139288.2,0.5634312511188909,715.5058799300875,-19492537.5,0.0,10
