#{"t_start": 1776158007.830667, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-13.646591,96,1.085538,1675795892.173564,2130920.2182760085,281653.9682300109,20.752900755819805,3630538.964330453
-12.440116,96,2.240915,1685657722.1642666,2154074.4332726295,130208.26800413037,20.752900755819816,3662752.2175577385
-11.022433,96,3.344932,1660184505.5510752,2094835.5744401708,210996.3007211569,20.752900755819795,3580306.559682023
-12.079374,96,4.423562,1663689551.1559768,2102826.9487880524,146416.39257404237,20.752900755819805,3591406.2108440665
-8.997896,96,5.571679,1626336288.4068987,2019397.2492655287,224133.75249165625,20.75290075581978,3475178.057814867
-7.682993,96,6.700119,1642725113.9698641,2112121.6596939727,9872481.179136312,1662.2479622780672,3629637.8412196725
-9.405135,96,7.80479,1626336288.4068987,2019397.2492655287,115172.0413952175,20.75290075581978,3475178.057814867
-10.3244,96,8.888007,1633337391.0372336,2034716.6671127388,281653.96823001106,20.752900755819773,3496578.7872972414
-9.38884,96,10.069328,1651378228.318077,2109458.2197735026,6106231.21477342,1287.046826894396,3602387.8749208823
-5.903521,96,11.175557,1626336288.4068987,2019397.2492655287,115172.0413952175,20.75290075581978,3475178.057814867
-6.402556,96,12.279886,1667473265.4820988,2111554.6804782557,118492.58334366608,20.75290075581981,3603562.4423456625
-8.812159,96,13.35386,1655246222.7695527,2092922.9099687007,612846.4612585275,318.6883584109625,3572428.930632277
-4.658803,96,14.477058,1672819299.9887986,2123952.1513185063,53037.84111982783,20.752900755819816,3620822.0762823923
-2.688378,96,15.583192,1626336288.4068987,2019397.2492655287,133788.44698464306,20.75290075581978,3475178.057814867
-3.741533,96,16.695478,1773961508.922811,2492902.798552609,34708141.54484892,3128.3598594963933,4264795.322591773
-4.67427,96,17.817183,1674446585.7967567,2127760.5196021316,162012.51029665844,20.752900755819816,3626134.2430276577
-2.439113,96,19.001378,1685657722.1642666,2154074.4332726295,142588.66598068975,20.752900755819816,3662752.2175577385
-2.543239,96,20.135222,1644602935.9378111,2071524.4710701304,1418795.9280233437,595.5060678115299,3536209.6540198103
-1.376247,96,21.249934,1626336288.4068987,2019397.2492655287,115172.0413952175,20.75290075581978,3475178.057814867
-2.707858,96,22.338145,1626336288.4068987,2019397.2492655287,179638.3541938621,20.75290075581978,3475178.057814867
-2.460033,96,23.445328,1636444011.5175886,2041534.1739719543,21075.50876628983,20.752900755819777,3506074.9978250526
-1.356896,96,24.565075,1626336288.4068987,2019397.2492655287,115172.0413952175,20.75290075581978,3475178.057814867
-1.145171,96,25.721654,1626637046.458035,2020054.0528106405,281653.96823001106,20.75290075581978,3476097.404670906
-0.057004,96,26.811081,1641534590.9305835,2052730.8653039995,37377.34812461606,20.752900755819773,3521635.7057132684
-0.26619,96,27.914593,1632510468.0365727,2032903.9962204252,57694.31979379778,20.752900755819777,3494051.0775386062
1.140777,96,29.023051,1638550669.3250184,2097344.3718940774,9123899.814089492,1598.6928352023479,3603525.012460829
