#{"t_start": 1776158775.830045, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-10.687056,96,1.314406,951944300.0566908,1666367.2972823246,236188.0346856239,21.18170266355565,2684802.6323472094
-11.840198,96,2.555216,969337569.8047048,1805656.4472178298,236188.0346856239,21.181702663555658,2867106.3330815006
-10.794007,96,3.789078,946739217.600209,1624957.921523016,236188.0346856239,21.181702663555647,2630454.1048013098
-10.362175,96,5.059858,960897311.914731,1737947.1015989997,61128.95238794449,21.18170266355565,2778600.2493039384
-11.242004,96,6.297432,935794102.6099805,1538371.9954434617,24778.90676543319,21.18170266355563,2516468.6253317143
-10.693867,96,7.514782,974374983.6321951,1658356.2044157907,12876194.48001871,1878.5833144077028,2698060.04836309
-9.202333,96,8.79438,934483718.5968994,1528052.9659355835,90158.2909033107,21.181702663555647,2502844.2009372283
-9.351672,96,9.986806,935857937.6293669,1538874.9025325791,108249.81789216731,21.18170266355563,2517132.3356537805
-10.426893,96,11.187485,963784312.0961702,1627763.9426871915,9812687.578435563,1633.6245351922116,2639132.791777853
-7.233729,96,12.390734,934483718.5968994,1528052.9659355835,90158.2909033107,21.181702663555647,2502844.2009372283
-9.942815,96,13.584032,956069439.0118817,1699296.5839035986,196953.1209414965,21.181702663555658,2727974.2934176167
-9.930498,96,14.763274,979471184.6119596,1721180.4464524917,11391825.95493228,1758.1943708834858,2768432.1268516756
-7.591441,96,15.970769,960922619.8965836,1738149.8726073173,139065.99339440386,21.18170266355565,2778865.6334179426
-6.943778,96,17.223383,934483718.5968994,1528052.9659355835,90158.2909033107,21.181702663555647,2502844.2009372283
-5.464811,96,18.426056,1039272813.3206679,1854429.3489076807,23293918.846347425,2385.2005787881167,3002776.0376675287
-6.43389,96,19.616715,965267316.3063834,1772983.5656052306,182572.63989394295,21.18170266355566,2824424.9124644487
-4.666525,96,20.808481,970194536.6330242,1812540.0601622357,236188.0346856239,21.181702663555647,2876092.6435580943
-1.90885,96,22.073536,935455614.2234827,1546580.5886820485,1958624.145683822,695.860165590024,2488140.3129841276
-4.470956,96,23.397635,929095493.7450814,1499584.564601761,181521.35126010526,162.98915540391013,2453432.263849845
-5.307118,96,24.701778,934483718.5968994,1528052.9659355835,146040.4552004002,21.181702663555647,2502844.2009372283
-4.651043,96,26.062977,945732387.7122161,1616958.99284147,160035.80397409617,21.18170266355564,2619941.356471365
-2.978521,96,27.397509,932961874.9331967,1483010.0208761776,4135033.4065440376,1060.0586539304209,2411087.3111107983
-4.977404,96,28.640573,934483718.5968994,1528052.9659355835,174678.83091274128,21.181702663555647,2502844.2009372283
-2.650941,96,29.835242,945871675.0210695,1618065.3607681748,225850.8774211391,21.18170266355564,2621395.715783693
-2.377564,96,31.042871,940251298.799678,1573532.9538037535,158881.58475109778,21.181702663555637,2562811.324793645
-3.209613,96,32.278865,1003272975.5970185,1739925.1581706987,16788456.108688835,2074.3327807556334,2827411.1556592323
-0.548308,96,33.58174,976768054.4971567,1740988.3996859598,8371379.3797962,1506.4070039677483,2768999.5176650626
-3.668026,96,34.821318,948850685.8437507,1641744.6953940103,236188.0346856239,21.18170266355565,2652500.862168914
-4.264766,96,36.048236,945099471.3655435,1611932.61505866,116593.69807833672,21.181702663555637,2613332.8018924547
-0.418138,96,37.378321,935370270.601307,1535033.4583721838,127823.61672359465,21.181702663555647,2512061.926913167
-1.596694,96,38.662343,940474897.2295208,1575299.1894697947,78702.30411693307,21.181702663555637,2565136.1394065437
-0.13409,96,40.03718,934483718.5968994,1528052.9659355835,28438.2092248671,21.181702663555647,2502844.2009372283
-0.803792,96,41.442277,934483718.5968994,1528052.9659355835,90158.2909033107,21.181702663555647,2502844.2009372283
-0.876126,96,42.652679,934483718.5968994,1528052.9659355835,90158.2909033107,21.181702663555647,2502844.2009372283
0.353039,96,43.94576,934483718.5968994,1528052.9659355835,90158.2909033107,21.181702663555647,2502844.2009372283
1.810816,96,45.130283,934483718.5968994,1528052.9659355835,90158.2909033107,21.181702663555647,2502844.2009372283
0.194607,96,46.373675,934483718.5968994,1528052.9659355835,50004.64595233726,21.181702663555647,2502844.2009372283
1.602218,96,47.6026,942631534.7188075,1592347.9933539212,236188.0346856239,21.181702663555615,2587564.0030409326
1.448327,96,48.814498,941091449.7687311,1580170.5371656201,236188.0346856239,21.18170266355563,2571546.6063932003
1.458558,96,50.013717,934483718.5968994,1528052.9659355835,151034.55408132897,21.181702663555647,2502844.2009372283
1.036574,96,51.209965,934483718.5968994,1528052.9659355835,88562.40084930288,21.181702663555647,2502844.2009372283
1.064477,96,52.468853,938171592.96132,1557115.6276361917,134100.96091554652,21.181702663555626,2541188.0489640967
1.782056,96,53.712535,946087588.000209,1619780.5138737862,236188.0346856239,21.18170266355564,2623650.1570134675
1.390436,96,54.892641,931462766.1887685,1511670.8526879353,76140.1870648759,96.89536260778576,2474454.4038374107
1.79275,96,56.105059,934483718.5968994,1528052.9659355835,90158.2909033107,21.181702663555647,2502844.2009372283
2.383768,96,57.347743,934483718.5968994,1528052.9659355835,173247.38160493897,21.181702663555647,2502844.2009372283
2.690581,96,58.560785,937167001.236031,1549192.3668724752,157601.01889882213,21.181702663555626,2530743.031418175
1.589591,96,59.743286,938632913.563449,1560755.6458882391,236188.0346856239,21.181702663555626,2545984.5266397884
2.500175,96,61.03787,934483718.5968994,1528052.9659355835,107789.1204576366,21.181702663555647,2502844.2009372283
2.472255,96,62.265662,934483718.5968994,1528052.9659355835,127128.62924829053,21.181702663555647,2502844.2009372283
2.14847,96,63.46552,934483718.5968994,1528052.9659355835,23149.598895280833,21.181702663555647,2502844.2009372283
