#{"t_start": 1776232148.9088378, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-9.476459,96,1.00521,951944582.3266493,1666367.8332348913,236186.38862330277,21.177000862841766,2684803.379956227
-7.148392,96,2.065824,969086744.216811,1803640.2378917765,236186.38862330274,21.177000862841737,2864473.918511531
-5.063898,96,3.112132,946739480.6502779,1624958.3062433624,236186.38862330277,21.177000862841766,2630454.65172711
-7.141063,96,4.12605,959304234.1991793,1725184.7480654528,55259.60770730899,21.177000862841755,2761892.7340901583
-7.217439,96,5.135219,935826950.2921114,1538629.076560964,32908.19048906777,21.177000862841787,2516807.93424408
-6.42084,96,6.193115,990578728.622821,1705380.7527517555,12043899.284147244,1713.4257076881013,2775264.2658108734
-5.864381,96,7.200542,934483981.6469684,1528053.3408446638,78331.52924889729,21.177000862841776,2502844.7184330933
-7.39399,96,8.212597,939918625.6962459,1570903.8186483392,106697.03545105059,21.177000862841798,2559350.2131744693
-5.31108,96,9.31165,993067817.714682,1751569.8834550253,10950800.940809205,1635.1511302447925,2828809.619581325
-2.317886,96,10.3236,934483981.6469684,1528053.3408446638,38216.82560877606,21.177000862841776,2502844.7184330933
-5.127321,96,11.371525,962784167.6233917,1753067.5295109106,236186.38862330274,21.177000862841737,2798383.9507329054
-5.655087,96,12.389461,999719367.4027958,1793072.8220045697,11402071.194463031,1659.5443328821116,2884942.5863558482
-2.464775,96,13.399847,970567720.6961977,1815536.410666343,201402.28945262267,21.177000862841748,2880003.7080115527
-3.276319,96,14.453142,936581499.7102281,1544574.9821914155,99450.85820697152,21.17700086284179,2524653.1928830855
-3.890766,96,15.455259,1067593485.3599873,1995894.85015859,23381234.729998004,2282.448310704245,3214363.3062948394
-6.557881,96,16.517637,970180038.8078668,1812421.8573469021,236186.38862330277,21.177000862841748,2875938.4050154914
-2.351869,96,17.572211,973178730.400003,1836572.8665398355,195590.00753753228,21.177000862841755,2907487.838541927
0.44962,96,18.587828,1022756463.0095935,1890467.004153334,14934457.6428801,1888.2600173489634,3031641.311491547
-0.553806,96,19.637838,957732736.3112428,1602103.2619730118,7691149.964089986,1429.3584775210734,2609630.047591811
-3.356084,96,20.646098,927014503.742158,1488608.643006489,372816.1165089371,235.79554678088417,2434172.681191117
-5.447385,96,21.656521,954529593.2792113,1686981.00597218,221914.29961942142,21.17700086284176,2711824.978486097
-2.924564,96,22.701104,968816378.8312047,1635617.8596403224,8819866.839270914,1497.9770928740904,2663482.0252891015
0.106845,96,23.761422,936344337.6186411,1542705.8295455738,236186.38862330277,21.17700086284179,2522187.3531339653
0.150037,96,24.769509,972892811.8000702,1727911.934462236,7656466.993972826,1417.1352415295855,2771873.0498467637
-0.388361,96,25.829139,950243562.122889,1652825.2021488019,185492.71916248047,21.17700086284176,2667042.2889124
