#{"t_start": 1776226160.478003, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-9.763359,96,1.398784,951944488.8638375,1666366.7591653224,236186.07192602425,21.176095029352815,2684801.9805617607
-7.449231,96,2.882914,968333759.6279585,1797593.2033869727,236186.07192602425,21.176095029352815,2856577.5589420567
-5.241843,96,4.339811,946739531.3366382,1624958.3805638202,236186.07192602425,21.176095029352826,2630454.757456783
-7.472193,96,5.831144,959951714.7474592,1730369.9678608172,72626.62884722829,21.17609502935283,2768681.907400176
-7.470264,96,7.329922,936725362.8362535,1545708.6194774753,8374.818047415307,21.176095029352826,2526148.550570758
-6.438662,96,8.75173,993127452.2204714,1717421.5037024757,12316190.637486463,1725.3226507107804,2795036.134264546
-5.610096,96,10.169108,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
-6.897627,96,11.605705,938779413.5815523,1561909.7657733173,93570.73739044393,21.176095029352826,2547505.0833141347
-4.816936,96,13.151354,994507686.8982786,1754824.9976912844,11154278.081248002,1642.9274553003627,2836953.2994264024
-1.531751,96,14.598556,934484032.3333287,1528053.4132677703,70425.32065828258,21.17609502935283,2502844.8184774783
-3.850644,96,16.027832,960362464.1682255,1733660.152161512,236186.07192602425,21.17609502935283,2772989.100748985
-4.769895,96,17.477269,1002092761.183461,1798811.22285053,11859501.080345074,1684.5873988088465,2897657.618669589
-1.113327,96,18.93574,966928801.6428714,1786314.2229332675,189939.83450824735,21.17609502935282,2841844.913239395
-2.016375,96,20.36112,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
-1.856824,96,21.860015,1068066200.84001,1988533.3610393198,23547280.124703053,2283.2410278311845,3208769.5543098357
-3.684182,96,23.303976,966814542.6730344,1785397.1441419143,236186.07192602425,21.17609502935282,2840646.7728403043
0.750727,96,24.79568,973157913.4821668,1836404.63094462,236186.07192602425,21.176095029352798,2907268.02958509
3.10043,96,26.257094,971100622.8867323,1708864.8808316884,7405540.482641481,1380.6208837706058,2749387.0597835793
2.066581,96,27.71685,926942854.0808719,1465906.617082378,1851698.1251867677,701.1823294052813,2388358.9666573196
-0.819443,96,29.165699,934484032.3333287,1528053.4132677703,123729.36471177806,21.17609502935283,2502844.8184774783
-0.485818,96,30.615975,950570429.542095,1655426.486983672,222733.464463236,21.17609502935281,2670454.830152179
2.388674,96,32.162068,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
3.7595,96,33.717547,934484032.3333287,1528053.4132677703,208502.85921150915,21.17609502935283,2502844.8184774783
4.457702,96,35.18486,947602533.2102973,1631817.5817001888,236186.07192602425,21.17609502935282,2639465.734995539
2.964453,96,36.689766,947331626.5531945,1629664.1080373758,186187.22963100823,21.17609502935282,2636637.0808792934
5.864868,96,38.196927,991416995.0665933,1724951.2104102762,11305825.441741753,1662.4000718697503,2799679.515631045
3.456871,96,39.738029,959636843.8813865,1709787.8372388014,2405472.874907888,775.437139987856,2705390.2133942
3.849987,96,41.292477,955000643.5119131,1690746.8367107227,236186.07192602425,21.17609502935282,2716764.0713252313
3.804999,96,42.896786,952847530.9503825,1673560.069503888,141326.08009243387,21.176095029352815,2694231.0353608015
7.292885,96,44.394487,942719179.9753217,1593041.0719295354,99176.22921402578,21.17609502935283,2588476.522043317
5.426203,96,45.892773,947626367.2122576,1632007.0539215945,23924.047095009944,21.17609502935282,2639714.596165922
6.443805,96,47.333931,934484032.3333287,1528053.4132677703,90681.90527838042,21.17609502935283,2502844.8184774783
6.340169,96,48.82331,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
6.615148,96,50.341415,935519267.866226,1536204.9884192785,102491.6218418711,21.176095029352826,2513608.448152174
4.357331,96,51.889557,938245497.7331058,1557696.672806165,134975.86820708567,21.176095029352826,2541953.8128181878
6.319011,96,53.443419,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
6.064837,96,54.947299,940186769.6257093,1573021.235436158,25152.246704789322,21.17609502935282,2562137.7526906924
6.53363,96,56.51134,946739537.6792017,1624958.4309650934,236186.07192602425,21.176095029352826,2630454.823682245
5.666603,96,58.016996,939632627.9251804,1568645.0861131472,236186.07192602425,21.17609502935282,2556376.188426081
5.418743,96,59.503467,934484032.3333287,1528053.4132677703,162461.39893411568,21.17609502935283,2502844.8184774783
8.075981,96,61.037116,934484032.3333287,1528053.4132677703,90459.76211726239,21.17609502935283,2502844.8184774783
6.053414,96,62.557117,946739531.3366382,1624958.3805638202,236186.07192602425,21.176095029352826,2630454.757456783
6.349241,96,64.096738,946557895.4930403,1623515.068799572,188056.9217492611,21.176095029352826,2628558.2186926752
5.419935,96,65.546123,943125738.5893916,1566991.8114883099,2889032.8883944997,851.2514373609135,2519642.643722066
7.047503,96,67.044566,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
4.977613,96,68.581651,939173247.5709084,1565018.308785065,157521.52588585662,21.17609502935282,2551599.8840430803
6.086885,96,70.161618,950943819.7192628,1658398.8168567403,8111.191524838403,21.176095029352815,2674353.559230698
4.518767,96,71.691056,942514049.7517712,1591414.4826487433,236186.07192602425,21.17609502935283,2586335.1267473027
8.247357,96,73.20545,946700655.0671521,1624649.4524752537,75055.05437199256,21.176095029352826,2630048.83343527
8.32153,96,74.727435,938448135.7201273,1559295.5222795547,11579.80354660608,21.176095029352826,2544060.6959196813
6.879382,96,76.255205,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
8.697497,96,77.752017,934484032.3333287,1528053.4132677703,38458.91076913349,21.17609502935283,2502844.8184774783
7.741134,96,79.250276,943159320.4447333,1596532.2514148285,193526.26027002043,21.176095029352826,2593072.219926276
8.491527,96,80.747397,934484032.3333287,1528053.4132677703,7223.873718441679,21.17609502935283,2502844.8184774783
8.62627,96,82.225376,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
8.786617,96,84.270233,934484032.3333287,1528053.4132677703,49344.621708885985,21.17609502935283,2502844.8184774783
8.399368,96,86.075898,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
8.962465,96,87.483153,946613740.0355173,1623958.8069778671,5749.905751574115,21.176095029352826,2629141.315825232
8.740471,96,88.925674,934484032.3333287,1528053.4132677703,47759.73331041451,21.17609502935283,2502844.8184774783
8.126632,96,90.367858,934484032.3333287,1528053.4132677703,168789.50184959342,21.17609502935283,2502844.8184774783
8.973974,96,91.89472,934484032.3333287,1528053.4132677703,49750.54825845476,21.17609502935283,2502844.8184774783
9.963006,96,93.412538,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
9.780015,96,95.013644,934484032.3333287,1528053.4132677703,33126.10982515629,21.17609502935283,2502844.8184774783
10.128204,96,96.455768,934484032.3333287,1528053.4132677703,59278.886775441126,21.17609502935283,2502844.8184774783
10.244274,96,98.001201,934484032.3333287,1528053.4132677703,90156.32814371104,21.17609502935283,2502844.8184774783
9.35154,96,99.484794,934908383.8621762,1531394.158228304,236186.07192602425,21.17609502935283,2507256.918490722
9.867363,96,101.056547,934484032.3333287,1528053.4132677703,150087.9103530573,21.17609502935283,2502844.8184774783
