#{"t_start": 1776158308.383602, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-11.764957,96,1.174775,951944441.8292722,1666368.5044458606,236188.1097917985,21.181916942136485,2684804.212961948
-13.03502,96,2.381491,969416023.0175326,1806286.6406114036,236188.1097917985,21.18191694213648,2867929.108634277
-11.849243,96,3.655738,946739205.6136732,1624957.9040314727,236188.10979179852,21.1819169421365,2630454.0799503
-11.438848,96,4.834856,960830135.0629326,1737408.9581717418,58421.96116097103,21.181916942136485,2777895.921435427
-12.270662,96,6.048683,935416944.4954479,1535401.143773395,30524.634579176916,21.181916942136507,2512547.309392052
-11.766746,96,7.272293,983993737.0527103,1686860.0683007028,14503030.749588965,1978.7328369931315,2743592.663652596
-10.013051,96,8.495752,934483706.610364,1528052.948889705,90158.3660094853,21.18191694213651,2502844.177424269
-10.338183,96,9.680849,935997339.8029562,1539973.2920788997,116492.63178854632,21.181916942136517,2518581.8396573216
-11.299174,96,10.918747,971096998.9254155,1659995.3147616177,11305684.481164845,1755.864066102671,2689610.509976491
-7.885962,96,12.191277,934483706.610364,1528052.948889705,77388.91296907322,21.18191694213651,2502844.177424269
-10.660706,96,13.420757,957264067.3255595,1708854.5768395413,191554.87905839208,21.181916942136485,2740501.4846735676
-11.13352,96,14.594988,975453272.3471966,1701442.1862206487,10505548.025229845,1686.5297309843272,2735065.0981210633
-8.454191,96,15.848934,962792693.1754863,1753137.6856742834,141771.85922815205,21.18191694213648,2798475.6637836257
-7.673812,96,17.085163,934483706.610364,1528052.948889705,90158.3660094853,21.18191694213651,2502844.177424269
-6.294617,96,18.308199,1054029833.672123,1907022.855980511,26402523.706670422,2526.7148364504324,3082772.2273426913
-7.562847,96,19.511247,966552617.9089117,1783297.1079365397,189663.8086798295,21.18191694213648,2837902.9203665284
-5.891847,96,20.813202,970871564.478154,1817979.4567621625,236188.1097917985,21.18191694213646,2883192.181888057
-2.398882,96,22.049106,936118371.4720106,1546602.6456671413,2252002.4453422613,752.8123605184906,2487037.4011713625
-5.240417,96,23.265198,925522131.2483568,1480398.1431558093,364199.8864723807,280.07752857812375,2419680.099221207
-6.463885,96,24.45438,934483706.610364,1528052.948889705,139142.18360637143,21.18191694213651,2502844.177424269
-5.713433,96,25.696692,947095387.4483131,1627788.5382977438,175250.56266107882,21.181916942136507,2634173.1292474293
-3.625975,96,26.917877,931635261.4930806,1478171.9728081848,3992266.429085679,1041.2155499903452,2403273.9845553725
-5.714173,96,28.177797,934483706.610364,1528052.948889705,181426.33277769998,21.18191694213651,2502844.177424269
-3.444907,96,29.363051,946739205.6136732,1624957.9040314727,236188.10979179852,21.1819169421365,2630454.0799503
-3.175644,96,30.595861,942132558.054338,1588399.9953328848,159168.49477112488,21.18191694213651,2582371.397813706
-4.182654,96,31.813271,1011532019.1531742,1763287.8643484781,18280484.382084753,2151.622071013103,2864042.277446029
-1.675509,96,33.037631,991503609.640434,1810254.2209940492,11067413.829376481,1736.2907708939802,2876895.226544041
