hour,省调负荷_日前,新能源负荷-总加_日前,新能源负荷-光伏_日前,新能源负荷-风电_日前,联络线总加_日前,非市场化机组出力_日前,水电出力_日前,全网总出力_日前,全网统一出清价格_日前,省调负荷_日内,新能源负荷-总加_日内,新能源负荷-光伏_日内,新能源负荷-风电_日内,联络线总加_日内,非市场化机组出力_日内,水电出力_日内,全网总出力_日内,全网统一出清价格_日内,net_load_da,net_load_id,price_spread,load_dev,wind_dev,solar_dev,renewable_ratio_da,renewable_ratio_id,renewable_dev,net_load_da_mwh,net_load_id_mwh,week_start,week_end,hour_index_in_week,q_lt_hourly,spot_need,q_base,signal_spread,signal_load_dev,signal_renewable_dev,signal_composite,bandwidth_mwh,bandwidth_multiplier,delta_q_target,delta_q_after_smoothing,smoothing_mode,lower_band,upper_band,q_spot_raw,q_spot_band_clipped,clipped_by_bound,q_spot,clipped_non_negative,delta_q,a_t_raw,a_t,soft_clipped,hedge_error_abs,strategy
2026-03-02 00:00:00,23167.25,5447.5,0.0,5447.5,6195.5,6540.8925,4285.25,10776.25,187.62225,23328.25,5476.4775,0.0,5476.4775,5944.0675,6789.5325,4650.98,17383.85,187.4505,17719.75,17851.7725,-0.17174999999998875,132.02250000000095,28.977499999999964,0.0,0.235541544882983,0.2352112095170047,28.977499999999964,4429.9375,4462.943125,2026-03-02,2026-03-08 23:00:00,0,2126.37,15593.380000000001,15593.380000000001,-0.021468749999998593,1.0,-0.2897749999999996,0.2823840625000007,2092.21908987919,0.88,590.8093262401397,372.4513511468775,soft_clip,13501.16091012081,17685.59908987919,15965.831351146879,15965.831351146879,0,15965.831351146879,0,372.45135114687764,0.2823840625000007,0.2823840625000007,1,372.45135114687764,ppo
2026-03-02 01:00:00,20844.25,5279.0,0.0,5279.0,5414.0,5624.2074999999995,3526.0,10016.25,62.54075,20941.25,4706.1625,0.0,4706.1625,5431.325000000001,6037.23,3977.76,15510.0,24.138,15565.25,16235.0875,-38.40275,669.8374999999996,-572.8374999999999,0.0,0.2535767099238709,0.22463116781655604,-572.8374999999999,3891.3125,4058.771875,2026-03-02,2026-03-08 23:00:00,1,1867.83,13697.42,13697.42,-1.0,1.0,1.0,0.09999999999999998,1879.4651572758266,0.88,187.94651572758264,198.9654179431793,soft_clip,11817.954842724173,15576.885157275827,13896.38541794318,13896.38541794318,0,13896.38541794318,0,198.96541794318,0.09999999999999998,0.09999999999999998,1,198.96541794318,ppo
2026-03-02 02:00:00,19049.0,5288.5,0.0,5288.5,4772.75,5102.49,3039.75,9503.5,0.0,19042.25,4152.68,0.0,4152.68,4800.639999999999,5292.13,3497.0699999999997,14241.65,0.0,13760.5,14889.57,0.0,1129.0700000000002,-1135.8200000000002,0.0,0.27777722855202214,0.21807133642750118,-1135.8200000000002,3440.125,3722.3925,2026-03-02,2026-03-08 23:00:00,2,1651.26,12109.24,12109.24,0.0,1.0,1.0,0.55,1570.73284333947,0.88,863.9030638367086,584.9865037688104,soft_clip,10538.50715666053,13679.97284333947,12694.22650376881,12694.22650376881,0,12694.22650376881,0,584.9865037688105,0.55,0.55,1,584.9865037688105,ppo
2026-03-02 03:00:00,17974.5,5308.75,0.0,5308.75,4798.0,4881.0425,2778.25,8378.5,0.0,18107.0,4091.5499999999997,0.0,4091.5499999999997,4915.5325,4447.58,3137.8225,13191.3,0.0,12665.75,14015.45,0.0,1349.6999999999998,-1217.2,0.0,0.295399243758328,0.2260233407170402,-1217.2,3166.4375,3503.8625,2026-03-02,2026-03-08 23:00:00,3,1519.89,11145.86,11145.86,0.0,1.0,1.0,0.55,1445.7693768777942,0.88,795.1731572827869,779.2224729003984,soft_clip,9700.090623122207,12591.629376877794,11925.0824729004,11925.0824729004,0,11925.0824729004,0,779.2224729003992,0.55,0.55,1,779.2224729003992,ppo
2026-03-02 04:00:00,17413.25,5344.5,0.0,5344.5,4834.5,4240.6225,2211.25,7744.25,0.0,17386.5,4311.99,0.0,4311.99,4927.465,3579.1925,2717.0699999999997,12459.175,0.0,12068.75,13074.509999999998,0.0,1005.7599999999993,-1032.5099999999998,0.0,0.30693456127055935,0.2480548337420946,-1032.5099999999998,3017.1875,3268.6274999999996,2026-03-02,2026-03-08 23:00:00,4,1448.25,10620.5,10620.5,0.0,1.0,1.0,0.55,1377.623051709838,0.88,757.6926784404109,757.7115168214581,soft_clip,9242.876948290163,11998.123051709837,11378.211516821459,11378.211516821459,0,11378.211516821459,0,757.7115168214586,0.55,0.55,1,757.7115168214586,ppo
2026-03-02 05:00:00,17515.5,5382.75,0.0,5382.75,4862.0,4098.594999999999,2095.25,7791.5,0.0,17454.5,4344.3325,0.0,4344.3325,5006.5675,3458.5625,2602.795,12447.800000000001,0.0,12132.75,13110.1675,0.0,977.4174999999996,-1038.4175,0.0,0.3073352005407402,0.2488999839018776,-1038.4175,3033.1875,3277.541875,2026-03-02,2026-03-08 23:00:00,5,1455.93,10676.82,10676.82,0.0,1.0,1.0,0.55,1384.9285204045602,0.88,761.7106862225082,761.7105653649496,soft_clip,9291.891479595439,12061.74852040456,11438.530565364948,11438.530565364948,0,11438.530565364948,0,761.7105653649487,0.55,0.55,0,761.7105653649487,ppo
2026-03-02 06:00:00,18109.75,5381.25,0.25,5381.0,5067.25,4230.922500000001,2234.75,7975.25,0.0,17804.5,3616.18,0.0,3616.18,5132.5599999999995,4438.7474999999995,2582.745,12672.025000000001,0.0,12728.5,14188.32,0.0,1459.8200000000002,-1764.8200000000002,-0.25,0.29725680564643264,0.20353944841969754,-1765.0700000000002,3182.125,3547.08,2026-03-02,2026-03-08 23:00:00,6,1527.42,11201.08,11201.08,0.0,1.0,1.0,0.55,1452.932160637073,0.88,799.1126883503902,799.0141299807661,soft_clip,9748.147839362928,12654.012160637072,12000.094129980766,12000.094129980766,0,12000.094129980766,0,799.0141299807656,0.55,0.55,1,799.0141299807656,ppo
2026-03-02 07:00:00,21169.25,5466.75,88.75,5378.0,5885.25,5012.2675,2869.0,9398.75,0.0,20804.25,4294.7775,88.3475,4206.43,5958.1825,5688.8425,3530.2375,14846.0,183.35025000000002,15702.5,16509.4725,183.35025000000002,806.9724999999999,-1171.5700000000002,-0.40249999999999986,0.25903322829334435,0.20532876833592498,-1171.9725,3925.625,4127.368125,2026-03-02,2026-03-08 23:00:00,7,1884.3,13818.2,13818.2,1.0,1.0,1.0,1.0,1688.77856526719,0.88,1688.77856526719,1207.0479952747892,soft_clip,12129.42143473281,15506.97856526719,15025.247995274789,15025.247995274789,0,15025.247995274789,0,1207.0479952747883,1.0,1.0,1,1207.0479952747883,ppo
2026-03-02 08:00:00,26390.25,5945.75,579.5,5366.25,6740.5,7941.865,5433.0,12909.25,86.1465,26207.5,6047.7075,700.6324999999999,5347.075,7000.9,8320.7625,5658.1325,19206.75,334.8,20444.5,20159.7925,248.6535,-284.7074999999995,-19.174999999999955,121.1325,0.22542129104641614,0.2310548236680639,101.95750000000004,5111.125,5039.948125,2026-03-02,2026-03-08 23:00:00,8,2453.34,17991.16,17991.16,1.0,-1.0,-1.0,-0.09999999999999998,2468.6224383113436,0.88,-246.8622438311343,787.8741574311684,soft_clip,15522.537561688656,20459.782438311344,18779.034157431168,18779.034157431168,0,18779.034157431168,0,787.874157431168,-0.09999999999999998,-0.09999999999999998,1,787.874157431168,ppo
2026-03-02 09:00:00,28833.5,6694.25,1378.5,5315.75,6949.75,9317.64,6288.75,14934.0,383.46999999999997,28956.0,6967.094999999999,1512.605,5454.49,6985.57,8945.66,5955.625,21970.225,454.116,22139.25,21988.905,70.64600000000002,-150.34500000000025,138.73999999999978,134.10499999999996,0.23211409494791385,0.24055143133731705,272.84499999999974,5534.8125,5497.22625,2026-03-02,2026-03-08 23:00:00,9,2656.71,19482.54,19482.54,1.0,-1.0,-1.0,-0.09999999999999998,2673.2592784066333,0.88,-267.32592784066327,373.3595460437748,soft_clip,16809.280721593368,22155.799278406634,19855.899546043776,19855.899546043776,0,19855.899546043776,0,373.3595460437755,-0.09999999999999998,-0.09999999999999998,1,373.3595460437755,ppo
2026-03-02 10:00:00,30280.5,7398.5,2173.5,5225.0,6912.25,10301.235,6747.5,16456.0,476.02475,30234.75,8113.23,2262.2,5851.03,6996.2275,9955.5975,6482.0625,23238.425,478.22,22882.0,22121.52,2.1952500000000157,-760.4799999999996,626.03,88.69999999999999,0.24430595659353474,0.2681727651680479,714.73,5720.5,5530.38,2026-03-02,2026-03-08 23:00:00,10,2745.84,20136.16,20136.16,0.27440625000000196,-1.0,-1.0,-0.4265171874999991,2653.371753829082,0.88,-1131.70865783512,-45.992775489051894,soft_clip,17482.788246170916,22789.531753829084,20090.167224510948,20090.167224510948,0,20090.167224510948,0,-45.99277548905229,-0.4265171874999991,-0.4265171874999991,1,45.99277548905229,ppo
2026-03-02 11:00:00,31849.5,7957.5,2892.0,5065.5,6977.75,10867.7175,6971.0,17894.0,465.68125000000003,31274.0,8822.385,3217.925,5604.46,7202.26,11589.465,7327.385,24071.65,247.17525,23892.0,22451.615,-218.50600000000003,-1440.3849999999993,538.9599999999998,325.92499999999995,0.2498531751297986,0.28210560287423503,864.8849999999998,5973.0,5612.90375,2026-03-02,2026-03-08 23:00:00,11,2867.04,21024.96,21024.96,-1.0,-1.0,-1.0,-1.0,2569.546090199886,0.88,-2569.546090199886,-465.98770097593143,soft_clip,18455.413909800114,23594.506090199884,20558.972299024066,20558.972299024066,0,20558.972299024066,0,-465.98770097593297,-1.0,-1.0,1,465.98770097593297,ppo
2026-03-02 12:00:00,32194.0,8251.75,3345.0,4906.75,6983.0,10996.7325,6893.75,18228.0,465.381,31697.5,9573.4225,3823.4325,5749.99,7138.6125,12551.49,7738.1325,24559.05,392.936,23942.25,22124.0775,-72.445,-1818.1724999999997,843.2399999999998,478.4325,0.2563436954872672,0.3019021965827786,1321.6724999999997,5985.5625,5531.019375,2026-03-02,2026-03-08 23:00:00,12,2873.07,21069.18,21069.18,-1.0,-1.0,-1.0,-1.0,2574.9503967055175,0.88,-2574.9503967055175,-885.9511600034323,soft_clip,18494.229603294483,23644.130396705517,20183.22883999657,20183.22883999657,0,20183.22883999657,0,-885.9511600034311,-1.0,-1.0,1,885.9511600034311,ppo
2026-03-02 13:00:00,31250.0,8275.5,3471.75,4803.75,6990.75,10989.645,6811.25,17268.5,457.12275,30606.5,9608.7575,3963.7425000000003,5645.015,6915.3225,11614.015,7063.745,23691.125,374.55975,22974.5,20997.7425,-82.56300000000002,-1976.7575000000006,841.2650000000003,491.99250000000006,0.26485753540284385,0.3139185304701159,1333.2575000000004,5743.625,5249.435625,2026-03-02,2026-03-08 23:00:00,13,2756.94,20217.56,20217.56,-1.0,-1.0,-1.0,-1.0,2470.870444052289,0.88,-2470.870444052289,-1305.5082373945563,soft_clip,17746.689555947713,22688.43044405229,18912.051762605446,18912.051762605446,0,18912.051762605446,0,-1305.5082373945552,-1.0,-1.0,1,1305.5082373945552,ppo
2026-03-02 14:00:00,29455.25,8017.5,3225.0,4792.5,7025.5,10655.0825,6534.0,15404.25,449.57,28764.5,8350.06,3436.8925,4913.1675,6356.545,11659.8275,7384.415,22407.825,91.86725,21437.75,20414.440000000002,-357.70275,-1023.3099999999995,120.66750000000002,211.89249999999993,0.2721950547110154,0.2902297832107146,332.55999999999995,5359.4375,5103.610000000001,2026-03-02,2026-03-08 23:00:00,14,2572.53,18865.22,18865.22,-1.0,-1.0,-1.0,-1.0,2305.5954585293243,0.88,-2305.5954585293243,-1718.3906249374422,soft_clip,16559.624541470675,21170.815458529327,17146.82937506256,17146.82937506256,0,17146.82937506256,0,-1718.3906249374413,-1.0,-1.0,1,1718.3906249374413,ppo
2026-03-02 15:00:00,29430.0,7559.5,2675.25,4884.25,7067.25,10485.369999999999,6617.25,15295.5,405.23425000000003,28871.25,8349.75,2787.67,5562.08,6169.7875,11211.1375,7246.6575,22701.475,272.299,21870.5,20521.5,-132.93525,-1349.0,677.8299999999997,112.41999999999996,0.25692256383555645,0.28918259168836,790.2499999999997,5467.625,5130.375,2026-03-02,2026-03-08 23:00:00,15,2624.46,19246.04,19246.04,-1.0,-1.0,-1.0,-1.0,2352.137023510656,0.88,-2352.137023510656,-2099.2244506368816,soft_clip,16893.902976489346,21598.177023510656,17146.81554936312,17146.81554936312,0,17146.81554936312,0,-2099.2244506368806,-1.0,-1.0,1,2099.2244506368806,ppo
2026-03-02 16:00:00,30308.25,6918.0,1869.75,5048.25,7566.75,10474.0075,7002.75,15174.75,331.23325,29525.0,6875.3125,1720.6375,5154.675,7274.475,10274.4225,7009.41,22250.35,334.7515,23390.25,22649.6875,3.5182499999999948,-740.5625,106.42500000000018,-149.11249999999995,0.22838357147671076,0.23315802564398938,-42.68749999999977,5847.5625,5662.421875,2026-03-02,2026-03-08 23:00:00,16,2806.83,20583.42,20583.42,0.43978124999999935,-1.0,0.42687499999999773,-0.06672343750000072,2835.72940855609,0.88,-189.20961395870629,-1679.3186804143027,soft_clip,17747.69059144391,23419.149408556088,18904.101319585694,18904.101319585694,0,18904.101319585694,0,-1679.3186804143043,-0.06672343750000072,-0.06672343750000072,1,1679.3186804143043,ppo
2026-03-02 17:00:00,31619.25,6204.0,906.5,5297.5,8231.0,10344.715,7316.0,15157.25,403.96375,30538.5,6105.4325,652.6975,5452.735000000001,8355.0475,10411.6275,7525.1675,22183.525,359.984,25415.25,24433.0675,-43.979749999999996,-982.1824999999999,155.23500000000013,-253.8025,0.19623335917162169,0.19988790314356547,-98.56749999999988,6353.8125,6108.266875,2026-03-02,2026-03-08 23:00:00,17,3049.83,22365.42,22365.42,-1.0,-1.0,0.9856749999999989,-0.6028650000000002,2881.394158798056,0.88,-1737.0916895437908,-1736.7300459049707,soft_clip,19484.025841201943,25246.814158798054,20628.68995409503,20628.68995409503,0,20628.68995409503,0,-1736.7300459049693,-0.6028650000000002,-0.6028650000000002,1,1736.7300459049693,ppo
2026-03-02 18:00:00,31851.0,5819.5,221.0,5598.5,8241.5,10689.3625,7982.0,15368.0,449.27799999999996,30837.25,6157.3475,80.8775,6076.47,8379.2575,10951.060000000001,8193.227499999999,22457.725,210.85975,26031.5,24679.9025,-238.41825,-1351.5974999999999,477.97,-140.1225,0.18271173923930922,0.19968762633972875,337.8475,6507.875,6169.975625,2026-03-02,2026-03-08 23:00:00,18,3123.78,22907.72,22907.72,-1.0,-1.0,-1.0,-1.0,2799.645866693384,0.88,-2799.645866693384,-2151.441295773092,soft_clip,20108.074133306618,25707.365866693384,20756.27870422691,20756.27870422691,0,20756.27870422691,0,-2151.441295773093,-1.0,-1.0,1,2151.441295773093,ppo
2026-03-02 19:00:00,31791.25,5896.5,4.75,5891.75,8239.0,11106.855,8459.5,15313.25,449.29525,30867.75,5536.2225,0.0,5536.2225,8300.3825,11514.1675,8871.2975,22567.525,217.16375,25894.75,25331.5275,-232.1315,-563.2224999999999,-355.5274999999999,-4.75,0.18548370276903847,0.17935755523481214,-360.2774999999999,6473.6875,6332.881875,2026-03-02,2026-03-08 23:00:00,19,3107.37,22787.38,22787.38,-1.0,-1.0,1.0,-0.6000000000000001,2936.8443677714886,0.88,-1762.1066206628934,-1845.183094620323,soft_clip,19850.53563222851,25724.22436777149,20942.19690537968,20942.19690537968,0,20942.19690537968,0,-1845.1830946203227,-0.6000000000000001,-0.6000000000000001,1,1845.1830946203227,ppo
2026-03-02 20:00:00,31209.0,6073.5,0.0,6073.5,8210.75,10917.94,8345.25,14787.5,402.889,30882.25,6150.135,0.0,6150.135,8370.575,10525.435,8257.3525,22511.725,264.29150000000004,25135.5,24732.115,-138.59749999999997,-403.3849999999993,76.63499999999976,0.0,0.19462601076233682,0.19914388324336046,76.63499999999976,6283.875,6183.02875,2026-03-02,2026-03-08 23:00:00,20,3016.26,22119.239999999998,22119.239999999998,-1.0,-1.0,-0.7663499999999976,-0.9532699999999996,2720.5085643097464,0.88,-2593.379199099551,-2242.0190856509057,soft_clip,19398.73143569025,24839.748564309746,19877.22091434909,19877.22091434909,0,19877.22091434909,0,-2242.019085650907,-0.9532699999999996,-0.9532699999999996,1,2242.019085650907,ppo
2026-03-02 21:00:00,29767.0,6106.25,0.0,6106.25,7916.75,10643.125,8074.75,13933.5,109.87849999999999,30060.5,6163.795,0.0,6163.795,7831.775,10718.015,8397.9125,22228.8,252.76425,23660.75,23896.705,142.88575,235.95499999999993,57.544999999999845,0.0,0.20523323166863605,0.20506051815623863,57.544999999999845,5915.1875,5974.17625,2026-03-02,2026-03-08 23:00:00,21,2839.29,20821.46,20821.46,1.0,1.0,-0.5754499999999985,0.6849100000000004,2654.012136068259,0.88,1817.7594521145124,-1822.0190890267104,soft_clip,18167.44786393174,23475.47213606826,18999.440910973288,18999.440910973288,0,18999.440910973288,0,-1822.0190890267113,0.6849100000000004,0.6849100000000004,1,1822.0190890267113,ppo
2026-03-02 22:00:00,27270.75,6060.0,0.0,6060.0,7046.5,8963.5925,6381.5,13177.75,170.45999999999998,27342.0,6101.785,0.0,6101.785,6601.225,9084.2575,6925.465,20740.75,402.63925,21210.75,21240.215,232.17925000000002,29.464999999999236,41.78500000000008,0.0,0.2223906017260083,0.2233993966267496,41.78500000000008,5302.6875,5310.05375,2026-03-02,2026-03-08 23:00:00,22,2545.29,18665.46,18665.46,1.0,0.2455416666666603,-0.41785000000000083,0.452369583333331,2451.533515569925,0.88,1108.999194966063,-1402.0198180324885,soft_clip,16213.926484430074,21116.993515569924,17263.44018196751,17263.44018196751,0,17263.44018196751,0,-1402.0198180324878,0.452369583333331,0.452369583333331,1,1402.0198180324878,ppo
2026-03-02 23:00:00,24143.0,5986.75,0.0,5986.75,6210.25,6945.1625,4453.25,11722.5,55.38775,24339.75,6076.7925000000005,0.0,6076.7925000000005,5599.05,6454.995,4522.1025,18744.75,458.831,18156.25,18262.9575,403.44325000000003,106.70749999999953,90.04250000000025,0.0,0.24823642881036043,0.25000025254244995,90.04250000000025,4539.0625,4565.739375,2026-03-02,2026-03-08 23:00:00,23,2178.75,15977.5,15977.5,1.0,0.8892291666666627,-0.9004250000000025,0.5811452083333315,2064.205530569019,0.88,1199.6031531053477,-982.0233170149131,soft_clip,13913.29446943098,18041.70553056902,14995.476682985087,14995.476682985087,0,14995.476682985087,0,-982.0233170149131,0.5811452083333315,0.5811452083333315,1,982.0233170149131,ppo
2026-03-03 00:00:00,23317.25,5019.5,0.0,5019.5,6601.25,6983.0325,5021.25,16716.0,371.87649999999996,24122.5,5205.9875,0.0,5205.9875,6399.5575,6775.44,4728.7225,17722.85,391.01750000000004,18297.75,18916.5125,19.141000000000034,618.7624999999998,186.48749999999984,0.0,0.21419788790729655,0.21442518665228383,186.48749999999984,4574.4375,4729.128125,2026-03-02,2026-03-08 23:00:00,24,2195.73,16102.02,16102.02,1.0,1.0,-1.0,0.6000000000000001,2075.233166197425,0.88,1245.1398997184551,-562.0441303369754,soft_clip,14026.786833802576,18177.253166197424,15539.975869663025,15539.975869663025,0,15539.975869663025,0,-562.0441303369753,0.6000000000000001,0.6000000000000001,1,562.0441303369753,ppo
