week_start,strategy,expected_spot_price_w,liquidity_premium_w,contract_value_w,lock_ratio_proxy_w,curve_match_score_w,stability_score_w
2026-02-02,hybrid_pso_validation,421.9333916666666,63.622813288799186,485.5562049554658,0.3,0.5269193411808145,0.4059128824929301
2026-02-09,hybrid_pso_validation,385.3325976190476,93.30206439375795,478.6346620128055,0.30000000656339904,0.5309301947729569,0.40690298604706077
2026-02-16,hybrid_pso_validation,339.6087321428571,84.56318782952256,424.17191997237967,0.30000000415464106,0.5519075720074,0.42367160798772413
2026-02-23,hybrid_pso_validation,371.53603928571425,106.9247830851616,478.46082237087586,0.300000003948808,0.537092761418378,0.4166063144086812
