iteration,best_score,mean_score,upper_particles,lower_particles
162,-488228000.0,-237536944.0,192,160
163,-488424192.0,-330536800.0,192,160
164,-488554976.0,-57545032.0,192,160
165,-488640896.0,-149059632.0,192,160
166,-488753216.0,-225737744.0,192,160
167,-488816192.0,51758528.0,192,160
168,-489031104.0,31749182.0,192,160
169,-489099424.0,-71378552.0,192,160
170,-489099424.0,-53011168.0,192,160
171,-489146368.0,-295923584.0,192,160
172,-489146368.0,-230967872.0,192,160
173,-489146368.0,641549568.0,192,160
174,-489231264.0,506694656.0,192,160
175,-489326208.0,42490644.0,192,160
176,-489386848.0,-49204708.0,192,160
177,-489456832.0,231586688.0,192,160
178,-489474336.0,347275168.0,192,160
179,-489515840.0,182983248.0,192,160
180,-489613152.0,-137249376.0,192,160
181,-489660320.0,-51857828.0,192,160
182,-489660320.0,271852192.0,192,160
183,-489746688.0,-123531496.0,192,160
184,-489771776.0,-181106560.0,192,160
185,-489771776.0,605373888.0,192,160
186,-489814976.0,1626663040.0,192,160
187,-489867520.0,702233728.0,192,160
188,-489911520.0,350995264.0,192,160
189,-489911520.0,1812454144.0,192,160
190,-489911520.0,4069465856.0,192,160
191,-489925504.0,3190080256.0,192,160
192,-489965216.0,1332105344.0,192,160
193,-489965216.0,699826496.0,192,160
194,-489998080.0,496992416.0,192,160
195,-489998080.0,546983360.0,192,160
196,-490003264.0,261651824.0,192,160
197,-490003264.0,219828464.0,192,160
198,-490052032.0,664533568.0,192,160
199,-490059232.0,1302423168.0,192,160
200,-490105216.0,876043264.0,192,160
201,-490146176.0,493823328.0,192,160
202,-490173760.0,150357344.0,192,160
203,-490200192.0,279685856.0,192,160
204,-490288320.0,146683824.0,192,160
205,-490288320.0,216547584.0,192,160
206,-490311104.0,319083072.0,192,160
207,-490338816.0,-175730560.0,192,160
208,-490386624.0,137154032.0,192,160
209,-490386624.0,812765504.0,192,160
210,-490492800.0,1186992384.0,192,160
211,-490534400.0,1374136448.0,192,160
212,-490677728.0,1058051200.0,192,160
213,-490741408.0,765734144.0,192,160
214,-490741408.0,467197152.0,192,160
215,-490751552.0,454708320.0,192,160
216,-490779776.0,757614912.0,192,160
217,-490795072.0,103211400.0,192,160
218,-490795072.0,439414560.0,192,160
219,-490852352.0,492283584.0,192,160
220,-490852416.0,66555252.0,192,160
221,-490852416.0,247313104.0,192,160
222,-490915232.0,427301856.0,192,160
223,-490970400.0,376103872.0,192,160
224,-490970976.0,375757952.0,192,160
225,-491013792.0,358334496.0,192,160
226,-491013792.0,507161760.0,192,160
227,-491013792.0,739064128.0,192,160
228,-491116736.0,472705024.0,192,160
229,-491116736.0,243357840.0,192,160
230,-491135680.0,146885120.0,192,160
231,-491164352.0,478864160.0,192,160
232,-491193312.0,1179748992.0,192,160
233,-491250432.0,265574112.0,192,160
234,-491358272.0,38157184.0,192,160
235,-491399360.0,169846432.0,192,160
236,-491505728.0,-96649136.0,192,160
237,-491601728.0,447837952.0,192,160
238,-491661920.0,349230816.0,192,160
239,-491715296.0,774067520.0,192,160
240,-491746688.0,678604288.0,192,160
241,-491767744.0,1203468800.0,192,160
242,-491767744.0,923667136.0,192,160
243,-491780832.0,304894912.0,192,160
