window_name,best_score,upper_best,lower_best
window_01,-302455168.0,"[-1.2092199325561523, -0.004275014623999596, 1.25, -1.25, 1.25, 0.4408867061138153, -1.2464936971664429, 0.526682436466217, 0.8332085013389587, -1.2348852157592773, 0.0008948402246460319, -1.25, 0.19393225014209747, -1.2231072187423706, -1.1303355693817139, 1.2469240427017212, 0.07565932720899582, -0.05548369511961937, -0.4947984516620636, -1.2498735189437866, -1.25, -1.25, -0.1877225637435913, -0.5049593448638916, 0.06269070506095886, 1.25, -0.7189444899559021, -0.06805294007062912, 1.25, -1.2485326528549194, -0.9588517546653748, -1.25, -1.243239164352417, 1.2499990463256836, 0.10252784937620163, -1.2499033212661743, 0.03678983077406883, -0.6733060479164124, 1.25, -1.2499994039535522, 0.0856890007853508, 1.25, 1.1684131622314453, 1.25, 0.3086685538291931, 0.540692925453186, -1.25, 0.33160972595214844, 0.4240333139896393, -0.0902593582868576, 0.07925766706466675, -0.5567578673362732, 0.3375116288661957, 1.2499653100967407, -1.2449878454208374, -0.6966437697410583, 0.6131378412246704, -1.1871274709701538, 0.13660062849521637, -1.2408503293991089, -0.04500273987650871, 1.2482903003692627, 0.16138792037963867, -1.25, -0.8389748930931091, -0.18446503579616547, -1.25, 0.06453251838684082, -0.5328071713447571, 0.07188781350851059, 1.2499877214431763, 1.25, -0.7508203983306885, -1.236415982246399, -0.7419844269752502, 0.49788495898246765, 1.2270786762237549, -1.075691819190979, 0.9521439075469971, -1.25, -1.25, -1.25, 1.1271052360534668, -0.1900000274181366, -0.4728817641735077, 1.2495489120483398, -0.6627992391586304, 1.2302623987197876, 1.2121564149856567, 0.3578331768512726, -0.29742130637168884, 0.6916955709457397, -1.25, -0.8004298806190491, -0.08393031358718872, -1.2477827072143555, -0.15288197994232178, -0.6056191325187683, -0.8702547550201416, 0.38686662912368774, -0.6184067130088806, -1.25, 1.1848599910736084, -0.2868901789188385, 1.25, -1.2497622966766357, -1.25, 1.25, -1.25, 0.05367247387766838, -0.8714902400970459, 1.25, -1.25, 0.2967938482761383, 1.0310050249099731, -1.1183868646621704, 1.249300241470337, 0.2514856159687042, 0.15110667049884796, -0.6489253044128418, -0.6069857478141785, 0.04382207244634628, 0.22136051952838898, -0.12926092743873596, 0.9460965394973755, 0.2733042240142822, 0.2501694858074188, -0.2395058125257492, 0.22713355720043182, -0.008419215679168701, 0.8111474514007568, -1.25, 1.25, 1.25, -0.15647844970226288, -0.3503078818321228, 1.2499929666519165, -0.5589594841003418, -1.246005654335022, 1.25, 1.2481906414031982, 0.3983924388885498, -1.2136443853378296, 1.25, -0.7923786044120789, -0.21331875026226044, 0.3744037449359894, -1.247953176498413, 0.1039935052394867, -1.2184561491012573, -1.179553747177124, 1.2499725818634033, 0.1461464911699295, -1.25, 1.25, -1.2478744983673096, 0.21802708506584167, 1.0608327388763428, -1.2437745332717896, 0.18686388432979584, 1.25, -1.2462472915649414, -1.2447576522827148, 1.25, -1.106809377670288, 1.25, 0.23642733693122864, 0.0013607160653918982, 1.25, -1.2434227466583252, 0.004197954200208187, -0.4384983479976654, 0.31771931052207947, 0.19206535816192627, -1.2002846002578735, 1.2222484350204468, -1.25, 1.062270164489746, -1.25, 1.1765862703323364, 1.24997878074646, -1.0177351236343384]","[0.0166965052485466, -0.012985995970666409, -0.08609066903591156, 0.09079782664775848, 0.044578567147254944, -0.12059295922517776, 0.0009953681146726012, 0.03931894898414612, 0.03394896164536476, -0.10710883885622025, -0.019516078755259514, -0.09674548357725143, -0.01401803269982338, -0.1934899240732193, -0.01849796064198017, -0.00775171909481287, -0.06389285624027252, 0.0063945576548576355, -0.003763251705095172, -0.08917448669672012, -0.1389799863100052, -0.0029897044878453016, -0.09101159125566483, -0.04988275468349457, 0.07666599750518799, -0.030541913583874702, -0.14764854311943054, -0.18986354768276215, 0.07717733085155487, 0.116581030189991, -0.15898503363132477, -0.12007483839988708, -0.054671838879585266, 0.04837092384696007, -0.09248616546392441, -0.14108072221279144, -0.018655486404895782, -0.07832006365060806, 0.030236706137657166, 0.05507626384496689, 0.22718708217144012, 0.019591663032770157, -0.031604066491127014, -0.13294853270053864, 0.0920756533741951, -0.13475626707077026, 0.03656477481126785, 0.046752121299505234]"
window_02,-247918208.0,"[-0.03516192361712456, -0.9545478820800781, -1.2493163347244263, 1.25, 1.25, 1.25, -1.25, 1.2485332489013672, -1.25, 1.25, 0.2659781277179718, -0.4938901662826538, -1.25, 1.25, 1.25, 1.2365111112594604, -0.04715115576982498, 0.6204805374145508, -0.3713165521621704, 0.7252181172370911, -1.25, -1.25, -0.9759867191314697, 1.25, -0.3265380263328552, -0.06947722285985947, 1.25, 0.005867535248398781, -1.2435173988342285, 0.4552200138568878, -1.25, 1.25, 1.2498970031738281, 1.25, -0.2804742455482483, 1.25, -0.22056184709072113, -0.7865869998931885, -0.22149311006069183, -1.1652486324310303, 1.2016018629074097, 1.2442564964294434, -1.25, 0.17091824114322662, -0.21286103129386902, -1.25, -1.0508333444595337, 1.25, -0.6378878951072693, 1.25, -0.45645269751548767, -1.25, 1.25, 1.25, -1.25, 1.2302955389022827, -1.25, 0.7410573363304138, -1.25, -0.9463091492652893, 1.25, 0.15353809297084808, 0.3404814302921295, -1.25, 0.40952903032302856, -1.25, -0.7157734632492065, 0.22174544632434845, -0.6627944707870483, -1.25, -1.25, 0.7381871342658997, 1.2370665073394775, -0.9975309371948242, -1.25, 0.273246169090271, -1.2482353448867798, -0.15825499594211578, 0.026555418968200684, 1.2499754428863525, -0.5801303386688232, -1.0893661975860596, -1.25, -1.219612956047058, -1.25, 1.25, 0.2414446920156479, -1.25, 1.0597652196884155, 1.25, -0.13667060434818268, 0.49060219526290894, 0.09430792927742004, 0.9512339234352112, 0.3345761299133301, -1.25, -1.2459121942520142, 0.4596187472343445, -1.25, 0.6045128107070923, 1.2499996423721313, -0.12613223493099213, 0.27075889706611633, -1.25, 1.25, 0.626135528087616, 0.9244522452354431, 1.0263811349868774, 0.7567577958106995, 1.25, -1.2497265338897705, 0.08508643507957458, 1.25, 0.18906031548976898, 1.16359543800354, 1.25, 1.25, 0.34894928336143494, 1.25, -0.7637935876846313, 0.026700519025325775, -0.07685874402523041, -1.2488160133361816, -0.0022102631628513336, 1.25, -1.25, -1.135970115661621, -1.25, -1.25, -0.13555534183979034, -0.2937927544116974, -1.202764630317688, -1.1226625442504883, -0.8517648577690125, -0.43492236733436584, 0.5084095597267151, -0.6973417401313782, 0.1751975566148758, 0.1490260511636734, 1.25, 1.25, -1.0135066509246826, 1.25, 1.2475731372833252, 1.25, -1.1970845460891724, 1.25, 0.9479351043701172, -0.8669565916061401, 0.04163317009806633, -0.9318210482597351, -0.10537722706794739, -0.19650505483150482, -0.5523138046264648, -0.8849601745605469, -1.25, -1.25, 0.4926121234893799, -1.069663643836975, 0.08100324124097824, 1.25, -1.25, -1.25, 1.25, -1.194250226020813, 1.25, 0.2146454155445099, -0.4771067500114441, 1.1527436971664429, -1.25, 0.6123102307319641, 0.18244729936122894, 0.5298025012016296, 0.4277854859828949, 0.11155182868242264, -0.07120151817798615, 0.533446729183197, 1.25, 0.09798895567655563, 1.25, -1.25, 0.2542330026626587]","[0.0166965052485466, -0.012985995970666409, -0.08609066903591156, 0.09079782664775848, 0.044578567147254944, -0.12059295922517776, 0.0009953681146726012, 0.03931894898414612, 0.03394896164536476, -0.10710883885622025, -0.019516078755259514, -0.09674548357725143, -0.01401803269982338, -0.1934899240732193, -0.01849796064198017, -0.00775171909481287, -0.06389285624027252, 0.0063945576548576355, -0.003763251705095172, -0.08917448669672012, -0.1389799863100052, -0.0029897044878453016, -0.09101159125566483, -0.04988275468349457, 0.07666599750518799, -0.030541913583874702, -0.14764854311943054, -0.18986354768276215, 0.07717733085155487, 0.116581030189991, -0.15898503363132477, -0.12007483839988708, -0.054671838879585266, 0.04837092384696007, -0.09248616546392441, -0.14108072221279144, -0.018655486404895782, -0.07832006365060806, 0.030236706137657166, 0.05507626384496689, 0.22718708217144012, 0.019591663032770157, -0.031604066491127014, -0.13294853270053864, 0.0920756533741951, -0.13475626707077026, 0.03656477481126785, 0.046752121299505234]"
window_03,-282409504.0,"[-1.248028039932251, 0.44036608934402466, -0.13120219111442566, -1.25, 1.0853711366653442, 0.2775886654853821, -1.25, 0.2919313311576843, 0.3104483187198639, -0.020730767399072647, -1.2491825819015503, -0.9140112400054932, 0.11569398641586304, -1.25, -0.5623851418495178, 1.041312336921692, -1.249795913696289, -0.003934720531105995, 1.011382818222046, -0.035453010350465775, -1.2259149551391602, 0.5245611071586609, 0.5320643782615662, 0.2809143662452698, 0.4198012351989746, 0.008967908099293709, 1.046370506286621, -1.236412525177002, 0.3873799443244934, -1.2499998807907104, -1.2425318956375122, 0.4965493679046631, 1.0004738569259644, -1.25, 0.07027452439069748, 1.1913024187088013, 1.248443603515625, 1.109255075454712, 1.25, -0.8490371704101562, -0.6402185559272766, -0.804288387298584, -0.25076913833618164, 1.0217851400375366, -0.9328123331069946, 0.78978031873703, -0.16896477341651917, 1.25, 0.18394134938716888, 0.8914321064949036, 0.02129131741821766, -0.45837724208831787, 0.1877155750989914, -0.8851252198219299, 0.4775066077709198, -1.2499217987060547, -0.07818345725536346, 0.17948532104492188, -1.2369821071624756, -0.519880473613739, -1.2459118366241455, 0.20515070855617523, -0.39922404289245605, -1.2396925687789917, -0.0961567834019661, 1.0606775283813477, 0.3973492383956909, 0.865519642829895, 0.14262324571609497, -0.9036085605621338, -0.30874958634376526, 1.247503638267517, -0.07159249484539032, -0.8454535007476807, -0.3212258517742157, 0.024467304348945618, -0.33987319469451904, 1.2359176874160767, 0.17793454229831696, -0.9858413934707642, 1.200949788093567, 0.15317986905574799, -0.7079538106918335, -0.2314763218164444, -1.25, -0.7914591431617737, -0.26660802960395813, -1.25, -0.8143409490585327, 0.784407377243042, 0.8656007647514343, -0.4443202614784241, -1.2490780353546143, 0.675874650478363, -0.012542139738798141, 0.13318459689617157, 1.25, -1.2477447986602783, 0.4411928653717041, -0.07866983115673065, 1.25, 1.2042591571807861, 1.181058645248413, -0.5499594211578369, 1.25, 1.25, -0.08183255791664124, 1.1805630922317505, 1.2487812042236328, -0.0939936488866806, -1.25, -0.35384801030158997, -1.2363101243972778, 0.3399164080619812, -1.1666851043701172, 1.25, -1.249854326248169, -1.0334655046463013, 1.065582036972046, 1.25, 0.4305805265903473, 1.2499065399169922, -0.4353863000869751, -0.025604713708162308, -1.247646450996399, 1.25, -0.6779941320419312, -1.2492657899856567, 0.25104132294654846, -0.895625650882721, 0.4927000403404236, 0.23470553755760193, 1.0334384441375732, -1.238922119140625, 0.7995750308036804, -0.5255361795425415, -0.20422282814979553, -0.2578633427619934, 0.16509433090686798, 0.477893203496933, -0.29406630992889404, -0.5570873022079468, 0.7496699690818787, -0.05309950187802315, -0.40125590562820435, 0.7803221940994263, 0.3170403838157654, 0.4064708352088928, 1.2499077320098877, -0.09685739129781723, -1.2195686101913452, -0.2688058912754059, 0.7645081877708435, 1.1103187799453735, -0.9328944683074951, -1.2499141693115234, 0.28158992528915405, 1.18656325340271, -1.2470943927764893, 0.7620671987533569, 1.2464045286178589, -0.4109000861644745, -1.088202953338623, 1.0344510078430176, -0.8045328855514526, 0.03317113220691681, 0.07399579137563705, -0.508041262626648, 1.25, -0.31583064794540405, -0.6044524312019348, 0.4990454614162445, 0.32052940130233765, 0.9801836609840393, 0.4500219523906708, -0.2706024646759033, 0.051051169633865356, 1.2215393781661987, -1.2481045722961426, 0.27993616461753845, -0.44906380772590637, -0.1445419192314148]","[0.0166965052485466, -0.012985995970666409, -0.08609066903591156, 0.09079782664775848, 0.044578567147254944, -0.12059295922517776, 0.0009953681146726012, 0.03931894898414612, 0.03394896164536476, -0.10710883885622025, -0.019516078755259514, -0.09674548357725143, -0.01401803269982338, -0.1934899240732193, -0.01849796064198017, -0.00775171909481287, -0.06389285624027252, 0.0063945576548576355, -0.003763251705095172, -0.08917448669672012, -0.1389799863100052, -0.0029897044878453016, -0.09101159125566483, -0.04988275468349457, 0.07666599750518799, -0.030541913583874702, -0.14764854311943054, -0.18986354768276215, 0.07717733085155487, 0.116581030189991, -0.15898503363132477, -0.12007483839988708, -0.054671838879585266, 0.04837092384696007, -0.09248616546392441, -0.14108072221279144, -0.018655486404895782, -0.07832006365060806, 0.030236706137657166, 0.05507626384496689, 0.22718708217144012, 0.019591663032770157, -0.031604066491127014, -0.13294853270053864, 0.0920756533741951, -0.13475626707077026, 0.03656477481126785, 0.046752121299505234]"
window_04,-335162208.0,"[-0.19565515220165253, 0.6308199167251587, -0.560670793056488, -0.505954384803772, -0.8233860731124878, 1.248611330986023, -1.1538578271865845, 0.3960399627685547, -0.10555151104927063, -0.16349707543849945, 1.2144715785980225, -0.04272386431694031, 1.25, -1.2499867677688599, -1.25, 0.9885522127151489, 0.16862629354000092, -1.25, -1.25, 0.4626820981502533, 0.15131665766239166, -1.25, -1.242008090019226, 1.25, -1.1353046894073486, 0.5188361406326294, 1.25, 1.249678373336792, -1.25, 1.25, 1.2223457098007202, 1.25, 1.2416667938232422, 1.2288827896118164, 0.024936292320489883, 0.49941137433052063, -0.7881819605827332, 1.1451010704040527, 0.41537222266197205, -0.03242763504385948, 1.25, 1.25, 1.2473704814910889, 0.503933310508728, -0.24798206984996796, -1.1878759860992432, -1.2495975494384766, -0.044846855103969574, -1.25, -0.20139309763908386, 0.8093694448471069, 0.7360031604766846, 0.00945981778204441, -0.24581167101860046, 1.25, 1.25, 1.25, 0.10697697103023529, -0.18784502148628235, -1.25, 0.7181814908981323, 0.2026965171098709, -1.25, -1.2439348697662354, -0.9961994290351868, -1.1100192070007324, 0.8806016445159912, 0.2763334810733795, -0.14356417953968048, 1.25, -1.25, -0.639415979385376, -1.25, -1.25, -0.09338202327489853, 0.18372821807861328, -1.25, 0.9680811762809753, -0.2582557201385498, -1.2499891519546509, 0.3580867052078247, -1.25, 1.25, -0.4176011383533478, -1.2227933406829834, 0.18939585983753204, -1.2101240158081055, 1.25, 1.25, -0.7996058464050293, -0.5623313784599304, 1.25, -0.1525190770626068, 1.25, 1.249277114868164, 1.242894172668457, 1.25, 1.0296714305877686, 0.1567869782447815, -1.2145671844482422, -0.5208978056907654, 1.25, -1.25, 0.013182364404201508, 0.03155187517404556, 0.35449981689453125, -1.2477846145629883, -1.1721562147140503, 0.587691605091095, -1.25, 0.09773609787225723, -0.4901277422904968, 1.016465187072754, -0.29785141348838806, -1.002049207687378, 0.43698573112487793, -1.2248505353927612, -0.029677391052246094, -1.2481728792190552, 1.24898099899292, -0.04457844793796539, 1.25, -1.2184240818023682, 1.25, -1.1680312156677246, -0.17307458817958832, 1.25, 1.24998140335083, 0.32941094040870667, -0.28044962882995605, 1.25, -1.25, 0.2868810296058655, 1.25, -0.12793435156345367, 0.973289966583252, -1.25, 0.3097834289073944, 0.10505838692188263, 1.25, -0.9070104360580444, -0.6563494205474854, -1.2367299795150757, 0.00240810913965106, -1.25, 1.25, 0.296308308839798, 1.25, 0.9673187136650085, -1.25, -1.25, 0.5043851137161255, 1.25, 0.00470194173976779, -0.7669941782951355, -1.25, 0.45088306069374084, 0.916414737701416, -1.25, -0.41636398434638977, 1.25, -1.25, -1.221548080444336, 0.9919910430908203, -0.7544748187065125, 1.2489615678787231, 0.5348888039588928, -0.2350277602672577, 1.25, -0.49121952056884766, 0.13162274658679962, -0.128935769200325, -0.23744554817676544, -0.0588650144636631, 1.25, -0.1706601083278656, -0.7996273040771484, -0.9397792816162109, -1.25, -1.25, 1.25, 1.2486015558242798]","[0.0166965052485466, -0.012985995970666409, -0.08609066903591156, 0.09079782664775848, 0.044578567147254944, -0.12059295922517776, 0.0009953681146726012, 0.03931894898414612, 0.03394896164536476, -0.10710883885622025, -0.019516078755259514, -0.09674548357725143, -0.01401803269982338, -0.1934899240732193, -0.01849796064198017, -0.00775171909481287, -0.06389285624027252, 0.0063945576548576355, -0.003763251705095172, -0.08917448669672012, -0.1389799863100052, -0.0029897044878453016, -0.09101159125566483, -0.04988275468349457, 0.07666599750518799, -0.030541913583874702, -0.14764854311943054, -0.18986354768276215, 0.07717733085155487, 0.116581030189991, -0.15898503363132477, -0.12007483839988708, -0.054671838879585266, 0.04837092384696007, -0.09248616546392441, -0.14108072221279144, -0.018655486404895782, -0.07832006365060806, 0.030236706137657166, 0.05507626384496689, 0.22718708217144012, 0.019591663032770157, -0.031604066491127014, -0.13294853270053864, 0.0920756533741951, -0.13475626707077026, 0.03656477481126785, 0.046752121299505234]"
window_05,-424734144.0,"[-0.2102758139371872, -1.1309120655059814, 0.2550891041755676, -0.8274264335632324, 0.003782321233302355, 0.2997073531150818, -1.2184945344924927, 0.9562886953353882, 1.25, -0.9672213196754456, -1.084539771080017, -1.0834484100341797, 1.25, 1.1869549751281738, 0.2847610116004944, -1.0026463270187378, 0.6771073341369629, 0.17755118012428284, -1.2450892925262451, 0.024234004318714142, -1.25, 0.16023093461990356, -0.14258207380771637, -0.03741953894495964, 1.25, -0.32763078808784485, 1.25, 0.020495764911174774, -1.25, 0.0008527881000190973, 1.25, -1.2048366069793701, 1.000023603439331, -0.0721120685338974, -1.2455956935882568, 0.6026118993759155, 0.1094992533326149, -0.6663619875907898, 1.25, -0.05195401608943939, 1.23283851146698, -0.055907413363456726, 0.27609390020370483, -1.24985671043396, -1.2367113828659058, -0.13844315707683563, -0.13205468654632568, -1.2249435186386108, 1.25, -1.25, -1.2391462326049805, 0.9968942403793335, -0.8330722451210022, -1.200089454650879, -0.6002766489982605, -1.249908208847046, -0.26232993602752686, 1.2419898509979248, 1.25, 0.6068388819694519, 0.602781355381012, -1.25, -0.959202229976654, -1.25, -1.1616730690002441, 1.2471990585327148, 1.25, 1.2476797103881836, 1.25, 0.6364187598228455, -0.2851877212524414, 0.451516717672348, -0.49074041843414307, -0.4034579396247864, -0.5463287234306335, 1.249999761581421, 1.2499818801879883, 0.6672071814537048, -0.19499699771404266, 0.7594743371009827, -0.8902257084846497, 0.8112083673477173, -1.25, -1.25, -0.12185175716876984, -1.2436931133270264, -0.0353374183177948, -0.9073359370231628, 0.45639875531196594, 0.6901388764381409, 0.30077776312828064, 0.9161756038665771, 0.09511417895555496, 0.977845311164856, 1.1544090509414673, -0.6008642911911011, 1.25, 1.001899242401123, 1.0756412744522095, -0.492068886756897, 1.0596283674240112, 0.5155119299888611, 0.8503705859184265, -1.25, 0.22302450239658356, -1.2197731733322144, 1.25, -1.1478955745697021, 0.2921322286128998, 0.2521830201148987, -1.25, -0.05022304505109787, 0.887113094329834, -0.7742860913276672, -0.2953857183456421, 1.25, 0.0689297541975975, 0.8225011229515076, -0.02470155619084835, -0.8335797190666199, -0.49365851283073425, 1.25, 0.2808975279331207, 1.25, 1.25, 0.32752102613449097, 0.41060081124305725, -0.7916132211685181, 1.2437145709991455, -0.1619495004415512, -0.1417110711336136, -1.25, -1.25, -0.12575429677963257, 0.5984213948249817, 0.16785913705825806, -1.0302273035049438, -0.09046532958745956, 0.008453141897916794, 1.1191693544387817, 1.22439706325531, 1.25, 1.005196452140808, 0.9558836221694946, -1.2108447551727295, -1.25, -0.6674349308013916, 0.3574293553829193, -0.2620922327041626, -0.42080071568489075, 0.3775125741958618, 0.39888685941696167, -1.2402528524398804, 1.1432583332061768, -0.21816901862621307, -1.2499741315841675, -0.07717037945985794, 0.5079368948936462, -1.236177682876587, 0.3610913157463074, 1.25, -1.2051059007644653, -1.24998939037323, 0.9084466099739075, -0.06349099427461624, 1.2499141693115234, 0.1575753390789032, -0.01846189796924591, 1.232070803642273, 0.03224173188209534, -0.004154126159846783, 0.5616326332092285, 0.31515049934387207, 0.7581000924110413, 1.249308466911316, 0.02472863905131817, -0.42241889238357544, 0.07015274465084076, -0.6231236457824707, -1.25, 0.7493600845336914, 0.407564640045166]","[0.0166965052485466, -0.012985995970666409, -0.08609066903591156, 0.09079782664775848, 0.044578567147254944, -0.12059295922517776, 0.0009953681146726012, 0.03931894898414612, 0.03394896164536476, -0.10710883885622025, -0.019516078755259514, -0.09674548357725143, -0.01401803269982338, -0.1934899240732193, -0.01849796064198017, -0.00775171909481287, -0.06389285624027252, 0.0063945576548576355, -0.003763251705095172, -0.08917448669672012, -0.1389799863100052, -0.0029897044878453016, -0.09101159125566483, -0.04988275468349457, 0.07666599750518799, -0.030541913583874702, -0.14764854311943054, -0.18986354768276215, 0.07717733085155487, 0.116581030189991, -0.15898503363132477, -0.12007483839988708, -0.054671838879585266, 0.04837092384696007, -0.09248616546392441, -0.14108072221279144, -0.018655486404895782, -0.07832006365060806, 0.030236706137657166, 0.05507626384496689, 0.22718708217144012, 0.019591663032770157, -0.031604066491127014, -0.13294853270053864, 0.0920756533741951, -0.13475626707077026, 0.03656477481126785, 0.046752121299505234]"
window_06,-465876480.0,"[-1.2487374544143677, 0.4404103755950928, 0.5639125108718872, -1.2496328353881836, 0.8559766411781311, 0.010480191558599472, -0.5288372039794922, -0.2507435381412506, -1.25, -1.245776891708374, -0.36322349309921265, 0.9584277868270874, -1.2497532367706299, -0.6324406862258911, -0.6294777393341064, -1.2499886751174927, -0.17593523859977722, 0.041981831192970276, -1.25, 0.2730114459991455, 0.12055918574333191, 1.25, -1.2327039241790771, 0.4325413703918457, 1.25, 1.25, 1.249362826347351, 0.41303494572639465, -0.041555967181921005, 0.2623865008354187, 0.9259203672409058, 0.4391956925392151, 1.25, -1.25, -1.25, 0.6720939874649048, -1.0844494104385376, 1.0459314584732056, 0.7357518076896667, 1.0819511413574219, -1.25, -0.29612720012664795, -1.2499157190322876, 1.25, -0.12000584602355957, -0.029426494613289833, -0.21591682732105255, 1.2499284744262695, 1.25, 0.3396143317222595, -1.108525037765503, 1.057464838027954, 0.039778925478458405, 0.1884954571723938, -1.25, -1.2435775995254517, -1.2429654598236084, 1.249995231628418, 0.8140935301780701, -1.25, -1.249757170677185, 0.017013803124427795, 1.25, 1.25, -0.44202110171318054, 0.8591562509536743, 1.25, 0.8860527873039246, 0.11700057238340378, 0.7002877593040466, 0.11435748636722565, -0.5036075115203857, 1.25, -0.12780100107192993, 1.25, 1.2490084171295166, -1.2362420558929443, 1.25, -0.0667804703116417, 1.25, -0.08580867946147919, -1.25, -0.34948837757110596, -1.0932978391647339, -0.9348108768463135, 0.624807596206665, 1.25, 0.7238508462905884, -0.3144572079181671, 1.1924128532409668, 1.2161015272140503, 0.3177625238895416, -0.8250761032104492, -1.25, 1.136795997619629, -1.25, -1.2390106916427612, -1.25, -1.25, -1.005808711051941, -1.2317464351654053, -0.1720760464668274, 1.2499686479568481, -0.04193209856748581, 0.2710391879081726, -1.25, 1.25, -1.1645299196243286, -1.25, 1.249170184135437, -0.626437783241272, -1.25, -1.249900221824646, -0.21332262456417084, -0.04202534258365631, 1.2499961853027344, -0.9681723117828369, -1.25, -0.8993444442749023, 1.25, 1.2306848764419556, 0.035205621272325516, 0.19356420636177063, 0.10849881917238235, -0.26171278953552246, -1.25, 1.25, 1.237727165222168, -1.1126378774642944, -0.3519465923309326, -1.25, -0.5097441077232361, 1.25, -1.25, -1.2467010021209717, 0.07929825782775879, 1.25, -1.249322533607483, 0.18661542236804962, -1.25, -0.7070045471191406, 0.7233394384384155, -1.1638312339782715, 1.2486813068389893, -1.249947428703308, -1.25, 0.5586278438568115, -0.7114543318748474, 1.229663372039795, -1.25, 0.07713841646909714, -1.1793204545974731, -1.25, -1.248457670211792, -0.2805957496166229, -1.25, 0.24269749224185944, 0.9360498189926147, -1.25, 0.23955029249191284, 1.0609842538833618, -0.6501561403274536, -1.25, 1.25, -1.242828369140625, 0.7094433307647705, 0.09919754415750504, -0.1985185742378235, 1.25, -1.25, 0.026631925255060196, -0.6944875717163086, 0.38486266136169434, 0.025860782712697983, -0.49195775389671326, -0.5762149095535278, -1.25, 0.14255057275295258, 1.25, 0.2868161201477051, 0.7402340769767761, -0.4653875529766083]","[0.0166965052485466, -0.012985995970666409, -0.08609066903591156, 0.09079782664775848, 0.044578567147254944, -0.12059295922517776, 0.0009953681146726012, 0.03931894898414612, 0.03394896164536476, -0.10710883885622025, -0.019516078755259514, -0.09674548357725143, -0.01401803269982338, -0.1934899240732193, -0.01849796064198017, -0.00775171909481287, -0.06389285624027252, 0.0063945576548576355, -0.003763251705095172, -0.08917448669672012, -0.1389799863100052, -0.0029897044878453016, -0.09101159125566483, -0.04988275468349457, 0.07666599750518799, -0.030541913583874702, -0.14764854311943054, -0.18986354768276215, 0.07717733085155487, 0.116581030189991, -0.15898503363132477, -0.12007483839988708, -0.054671838879585266, 0.04837092384696007, -0.09248616546392441, -0.14108072221279144, -0.018655486404895782, -0.07832006365060806, 0.030236706137657166, 0.05507626384496689, 0.22718708217144012, 0.019591663032770157, -0.031604066491127014, -0.13294853270053864, 0.0920756533741951, -0.13475626707077026, 0.03656477481126785, 0.046752121299505234]"
