week_start,strategy,expected_spot_price_w,liquidity_premium_w,contract_value_w,lock_ratio_proxy_w,curve_match_score_w,stability_score_w
2026-02-02,hybrid_pso_validation,421.9333916666666,63.622813288799186,485.5562049554658,0.3,0.7692117652070485,0.4901059619179129
2026-02-09,hybrid_pso_validation,385.3325976190476,93.30206439375795,478.6346620128055,0.30000000656339904,0.7698092478078877,0.4916729070112438
2026-02-16,hybrid_pso_validation,339.6087321428571,84.56318782952256,424.17191997237967,0.30000000415464106,0.756822958154379,0.4939894759994576
2026-02-23,hybrid_pso_validation,371.53603928571425,106.9247830851616,478.46082237087586,0.300000003948808,0.7720352245399754,0.49954520303734407
