variant_name,total_procurement_cost,total_profit,weekly_cost_volatility,cvar99,hedge_error,avg_adjustment_mwh,mean_reward,max_drawdown,feasible_domain_trigger_weeks
full_model,14328082624.0,1318589073.0,0.0,4655613.4,0.5756040215492249,256.18341655640376,-47166044.55,0.0,10
no_parameter_layout_enhancement,14745128512.0,901543138.0,0.0,4798677.0,0.5774008870124817,256.18341655640376,-88963626.05,0.0,10
no_policy_projection,13445715200.0,2203975424.0,0.0,4266285.425,0.7011373400688171,0.0,42278094.55,0.0,0
no_state_enhancement,14317986688.0,1328666542.0,0.0,4653327.725,0.5773325622081756,265.651166232654,-46156076.425,0.0,10
