iteration,best_score,mean_score,upper_particles,lower_particles
229,-466311936.0,-282826560.0,192,160
230,-466370624.0,-199443456.0,192,160
231,-466373536.0,-247539856.0,192,160
232,-466385216.0,-298352416.0,192,160
233,-466394048.0,-269495296.0,192,160
234,-466442848.0,-274195520.0,192,160
235,-466479008.0,-319179936.0,192,160
236,-466479008.0,-203917680.0,192,160
237,-466479008.0,-221756304.0,192,160
238,-466479008.0,-316210336.0,192,160
239,-466492896.0,-337117536.0,192,160
240,-466505024.0,-337712160.0,192,160
241,-466507360.0,-239401552.0,192,160
242,-466595008.0,-267890464.0,192,160
243,-466595008.0,-231942624.0,192,160
244,-466595008.0,-329672096.0,192,160
245,-466595008.0,-210543776.0,192,160
246,-466595008.0,-195098768.0,192,160
247,-466598176.0,-317169888.0,192,160
248,-466598176.0,-311756608.0,192,160
249,-466640064.0,-315227488.0,192,160
250,-466644480.0,-341530560.0,192,160
251,-466660160.0,-321181664.0,192,160
252,-466668032.0,-322029664.0,192,160
253,-466703040.0,-327086112.0,192,160
254,-466703040.0,-295769728.0,192,160
255,-466703040.0,-306173568.0,192,160
256,-466705984.0,-315553888.0,192,160
257,-466720448.0,-275290944.0,192,160
258,-466724800.0,-315663168.0,192,160
259,-466780672.0,-310828480.0,192,160
260,-466811840.0,-293046848.0,192,160
261,-466841024.0,-322584128.0,192,160
262,-466860288.0,-335318592.0,192,160
263,-466880128.0,-339179648.0,192,160
264,-466880128.0,-322771264.0,192,160
265,-466889440.0,-258767312.0,192,160
266,-466889440.0,-322063456.0,192,160
267,-466889440.0,-327822368.0,192,160
268,-466889440.0,-342690592.0,192,160
269,-466934848.0,-370342016.0,192,160
270,-466934848.0,-308400416.0,192,160
271,-466998016.0,-392093728.0,192,160
272,-466998016.0,-348450560.0,192,160
273,-467072416.0,-348795616.0,192,160
274,-467108448.0,-359084256.0,192,160
275,-467201920.0,-234760480.0,192,160
276,-467215744.0,-343535488.0,192,160
277,-467222016.0,-322158176.0,192,160
278,-467251520.0,-339610240.0,192,160
279,-467286656.0,-337251968.0,192,160
280,-467314880.0,-288946816.0,192,160
281,-467352320.0,-354586432.0,192,160
282,-467367616.0,-348550656.0,192,160
283,-467369888.0,-349590720.0,192,160
284,-467394816.0,-325168064.0,192,160
285,-467460768.0,-365671232.0,192,160
286,-467594816.0,-345413024.0,192,160
287,-467670592.0,-379682752.0,192,160
288,-467792576.0,-270536032.0,192,160
289,-467832896.0,-260740624.0,192,160
290,-467910464.0,-290768352.0,192,160
291,-467910464.0,-376962976.0,192,160
292,-467910464.0,-358300512.0,192,160
293,-467920000.0,-363393792.0,192,160
294,-467920000.0,-356590752.0,192,160
295,-468042496.0,-349200512.0,192,160
296,-468137120.0,-377451008.0,192,160
297,-468196032.0,-363584128.0,192,160
298,-468196032.0,-369730304.0,192,160
299,-468196032.0,-355697440.0,192,160
300,-468196032.0,-376830880.0,192,160
301,-468214624.0,-337448512.0,192,160
302,-468214624.0,-340563360.0,192,160
303,-468217152.0,-345533120.0,192,160
304,-468219552.0,-334624320.0,192,160
305,-468269504.0,-362394720.0,192,160
306,-468282112.0,-326133728.0,192,160
307,-468282112.0,-337077408.0,192,160
308,-468282112.0,-355539840.0,192,160
309,-468282112.0,-364618560.0,192,160
310,-468282112.0,-353037440.0,192,160
311,-468282112.0,-364203424.0,192,160
312,-468282112.0,-373817024.0,192,160
313,-468286336.0,-349257280.0,192,160
314,-468306432.0,-365521024.0,192,160
315,-468318464.0,-331165856.0,192,160
316,-468340096.0,-352042432.0,192,160
317,-468342880.0,-345148352.0,192,160
318,-468342880.0,-347744000.0,192,160
319,-468370560.0,-377396096.0,192,160
320,-468370560.0,-370697920.0,192,160
