variant_name,total_procurement_cost,total_profit,weekly_cost_volatility,cvar99,hedge_error,avg_adjustment_mwh,mean_reward,max_drawdown,feasible_domain_trigger_weeks
full_model,13715894656.0,1931795912.0,0.0,4134177.85,0.6057613611221313,601.4661947318485,10802668.2,0.0,10
no_parameter_layout_enhancement,15339790016.0,306222096.0,0.0,5278020.575,0.48511660993099215,468.575827345621,-1232206064.6,0.0,10
no_policy_projection,13644258240.0,2002713336.0,0.0,4125613.275,0.6350335896015167,1111.9536551525478,18137074.95,0.0,0
no_state_enhancement,13779579456.0,1868456016.0,0.0,4133096.9,0.5803485453128815,612.965281043734,-48944455.7,0.0,10
