iteration,best_score,mean_score,upper_particles,lower_particles
107,-458950528.0,43329516.0,160,128
108,-458950528.0,67982800.0,160,128
109,-550121280.0,71680552.0,160,128
110,-550121280.0,90564016.0,160,128
111,-550121280.0,79517000.0,160,128
112,-550121280.0,80973672.0,160,128
113,-550121280.0,53826684.0,160,128
114,-550211456.0,43103952.0,160,128
115,-550211456.0,117738680.0,160,128
116,-553640832.0,83346136.0,160,128
117,-553640832.0,90882776.0,160,128
118,-553640832.0,57006644.0,160,128
119,-553640832.0,77087096.0,160,128
120,-553640832.0,51975348.0,160,128
121,-554344960.0,78234320.0,160,128
122,-554344960.0,54940660.0,160,128
123,-554344960.0,62312180.0,160,128
124,-554344960.0,79768824.0,160,128
125,-554344960.0,66138452.0,160,128
126,-554344960.0,66516864.0,160,128
127,-554344960.0,92035552.0,160,128
128,-554344960.0,89381440.0,160,128
129,-554344960.0,89104208.0,160,128
130,-554344960.0,47385604.0,160,128
131,-554344960.0,45760544.0,160,128
132,-554344960.0,55551016.0,160,128
133,-554344960.0,85046560.0,160,128
134,-554344960.0,73574344.0,160,128
135,-554344960.0,96700632.0,160,128
136,-554351552.0,72209144.0,160,128
137,-554351552.0,56377556.0,160,128
138,-554353280.0,30346234.0,160,128
139,-554353280.0,79133144.0,160,128
140,-554353280.0,81438744.0,160,128
141,-554353280.0,41629252.0,160,128
142,-554362112.0,45868252.0,160,128
143,-554362752.0,43911812.0,160,128
144,-554362752.0,64535112.0,160,128
145,-554369856.0,68299000.0,160,128
146,-554411008.0,77548752.0,160,128
147,-554411008.0,59442964.0,160,128
148,-554411008.0,31119300.0,160,128
149,-554411008.0,64276620.0,160,128
150,-554411008.0,89522936.0,160,128
151,-554415488.0,62810484.0,160,128
152,-554415488.0,17358848.0,160,128
153,-554431424.0,25442418.0,160,128
154,-554431424.0,73078696.0,160,128
155,-554431424.0,77091576.0,160,128
156,-554431424.0,73993704.0,160,128
157,-554431424.0,64171304.0,160,128
158,-554431424.0,80505176.0,160,128
159,-554431424.0,60663764.0,160,128
160,-554431424.0,30697862.0,160,128
161,-554431424.0,56173372.0,160,128
162,-554431424.0,90300944.0,160,128
163,-554431424.0,91450744.0,160,128
164,-554431424.0,67483408.0,160,128
165,-554432128.0,62987688.0,160,128
166,-554432128.0,69307768.0,160,128
167,-554432128.0,60941756.0,160,128
168,-554432128.0,44127552.0,160,128
169,-554432128.0,66304040.0,160,128
170,-554432128.0,49453228.0,160,128
171,-554432128.0,51972748.0,160,128
172,-554432128.0,78736960.0,160,128
173,-554432128.0,52274176.0,160,128
174,-554432128.0,49013820.0,160,128
175,-554432128.0,70188896.0,160,128
176,-554432128.0,51711004.0,160,128
177,-554432128.0,50118088.0,160,128
178,-554432128.0,53431312.0,160,128
179,-554432128.0,44136756.0,160,128
180,-554432128.0,68269904.0,160,128
181,-554432128.0,61456588.0,160,128
182,-554466560.0,82312768.0,160,128
183,-554466560.0,70337976.0,160,128
184,-554466560.0,57182748.0,160,128
185,-554466560.0,45134932.0,160,128
186,-554466560.0,67700032.0,160,128
187,-554466560.0,76109240.0,160,128
188,-554466560.0,64159668.0,160,128
189,-554466560.0,78526656.0,160,128
190,-554466560.0,38949720.0,160,128
191,-554466560.0,59405324.0,160,128
192,-554466560.0,53256176.0,160,128
193,-554466560.0,96981864.0,160,128
194,-554483136.0,74339120.0,160,128
195,-554483136.0,60097140.0,160,128
196,-554483136.0,56391852.0,160,128
197,-554483136.0,72725784.0,160,128
198,-554483136.0,75564968.0,160,128
199,-554483136.0,74682592.0,160,128
200,-554483136.0,78015104.0,160,128
201,-554483136.0,63874548.0,160,128
202,-554483136.0,49025428.0,160,128
203,-554487424.0,56828224.0,160,128
204,-554487424.0,64423232.0,160,128
205,-554487424.0,51156708.0,160,128
206,-554487424.0,52690892.0,160,128
207,-554491264.0,34102540.0,160,128
208,-554491264.0,60405736.0,160,128
209,-554491264.0,61412300.0,160,128
210,-554491264.0,53027668.0,160,128
211,-554491264.0,54789248.0,160,128
212,-554501376.0,70097016.0,160,128
213,-554501376.0,32952698.0,160,128
214,-554501376.0,58302364.0,160,128
215,-554501376.0,81543976.0,160,128
216,-554501376.0,52154136.0,160,128
217,-554501376.0,33837832.0,160,128
218,-554501376.0,48620508.0,160,128
219,-554501376.0,43611776.0,160,128
220,-554501376.0,64469084.0,160,128
221,-554501376.0,54541212.0,160,128
222,-554501376.0,62691104.0,160,128
223,-554501376.0,39568796.0,160,128
224,-554501376.0,21561376.0,160,128
225,-554501376.0,27202694.0,160,128
226,-554501376.0,72357400.0,160,128
227,-554501376.0,64307356.0,160,128
228,-554501376.0,64026716.0,160,128
229,-554501376.0,50390892.0,160,128
230,-554501376.0,53311748.0,160,128
231,-554501376.0,44371564.0,160,128
232,-554501376.0,70040736.0,160,128
233,-554501376.0,48429484.0,160,128
234,-554501376.0,38452492.0,160,128
235,-554501376.0,24511092.0,160,128
236,-554501376.0,51630792.0,160,128
237,-554501376.0,42263688.0,160,128
238,-554501376.0,49781812.0,160,128
239,-554503936.0,62808180.0,160,128
240,-554503936.0,25112120.0,160,128
