#{"t_start": 1776223109.210067, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-11.250516,96,1.003046,951944419.4393611,1666368.2216126523,236188.0092272418,21.181630025530733,2684803.8448722
-8.592822,96,2.010761,969086638.9891915,1803641.1010207573,236188.0092272418,21.181630025530733,2864474.992592209
-7.073183,96,3.06072,946739221.6635413,1624957.9274532723,236188.0092272418,21.181630025530737,2630454.1132269893
-8.835841,96,4.065453,959331409.1062862,1725404.0641461946,61028.79074688315,21.181630025530733,2762179.872639604
-9.232881,96,5.079016,935889834.408735,1539126.1740096388,26974.054222505853,21.181630025530755,2517463.9410003424
-7.770921,96,6.129907,985412785.1919975,1689414.6687673968,14245501.913113337,1949.0712685285664,2747512.256569197
-7.179219,96,7.18919,934483722.660232,1528052.971714735,90158.26544492859,21.18163002553077,2502844.2089092606
-8.767832,96,8.195299,939094517.2885923,1564398.8379039762,100842.53178241005,21.181630025530747,2550783.9137480725
-6.281485,96,9.245886,982977650.8465506,1714151.479245673,13032350.087968498,1883.327653114404,2769629.1083592013
-2.842071,96,10.246365,934483722.660232,1528052.971714735,63318.21877658683,21.18163002553077,2502844.2089092606
-5.290881,96,11.30836,959537582.7907597,1727055.166469457,236188.0092272418,21.181630025530733,2764341.8475020565
-6.20157,96,12.312802,993264007.3412455,1763996.3772259045,13885157.328219308,1925.868609498997,2837915.3730366267
-3.03024,96,13.338637,967947005.0455111,1794489.95669277,209417.12228821035,21.181630025530726,2852524.58318411
-3.222587,96,14.43485,934574718.8432282,1528769.270214788,91242.52560312435,21.18163002553077,2503790.3213488525
-3.133415,96,15.443277,1068681182.5926063,1972174.6043778898,28357517.241236374,2608.42793063246,3177164.8874121797
-6.173557,96,16.456883,967066061.6036506,1787417.9935698013,236188.0092272418,21.181630025530733,2843286.849564475
-1.557635,96,17.514558,973178471.4132665,1836572.4957407988,228776.83923611892,21.181630025530712,2907487.300004189
1.202271,96,18.519192,1008135436.05369,1818075.7544990433,15387669.591931336,1989.4513753922186,2918122.4188713743
-0.011096,96,19.585011,957255606.8523884,1589581.0156649905,8974873.457105404,1570.4383300547884,2585058.46591204
-2.028473,96,20.589785,930494731.0443251,1506732.7483917011,193007.91461223393,123.19218433287787,2465880.9906205307
-4.771052,96,21.650403,953280499.0929105,1677011.8582143337,235913.07149011604,21.181630025530733,2698754.433063943
-0.491518,96,22.703289,958068611.4049631,1593154.7863370124,9181961.943328569,1585.2182827500346,2590930.92424797
1.166128,96,23.722002,934483722.660232,1528052.971714735,219692.68185140565,21.18163002553077,2502844.2089092606
1.249187,96,24.732341,952098841.24649,1607361.7952619458,5289313.1295461925,1181.5537974541699,2576318.0653854944
0.44655,96,25.78787,947223346.8437848,1628805.4598510503,208741.5940957932,21.181630025530733,2635509.0745871803
2.927496,96,26.799001,1055184605.9095159,1915042.5530595854,26137440.775312264,2517.071607614735,3093583.7524009594
-0.142781,96,27.910422,1125141203.4238973,2254030.5458675367,34620601.73095698,2817.2438245164362,3570970.6088929405
0.683666,96,28.917425,958897987.7567611,1662717.5168599007,5042034.067630495,1152.821865159346,2645098.478176939
-0.611352,96,29.932053,955980251.6398532,1698583.1546675148,146616.81093409224,21.181630025530733,2727039.0241794824
5.655445,96,30.98995,945625301.0491858,1616108.4196155595,115331.53548950909,21.181630025530733,2618823.184091974
2.954801,96,32.00243,951352702.2649179,1661656.2155417642,15675.491206605298,21.181630025530733,2678625.468751652
4.707704,96,33.009172,934483722.660232,1528052.971714735,141071.5223535873,21.18163002553077,2502844.2089092606
4.482497,96,34.069729,934483722.660232,1528052.971714735,90158.26544492859,21.18163002553077,2502844.2089092606
4.190978,96,35.119803,937703495.0754278,1553423.1069680622,102837.93142580678,21.181630025530744,2536321.0717222826
3.224929,96,36.174495,940808502.838933,1577934.7610997711,152162.36990688602,21.181630025530747,2568604.6947639785
5.201956,96,37.181106,971590020.9807955,1648739.5538218955,12213482.608332194,1830.637463465984,2682242.642423252
4.176517,96,38.194575,943079347.0199566,1595899.8487222716,24975.50303985461,21.181630025530744,2592239.771851147
4.971804,96,39.24793,946739228.006105,1624957.9778545483,236188.0092272418,21.181630025530737,2630454.1794524514
4.402251,96,40.263357,946411178.1251414,1622351.3208604143,236188.0092272418,21.181630025530737,2627028.8681070427
3.820523,96,41.273158,957422254.0886977,1590315.0383286877,9167156.12834383,1573.4750125316225,2586264.7170488127
7.056212,96,42.375494,934483722.660232,1528052.971714735,150089.84765427484,21.18163002553077,2502844.2089092606
5.404007,96,43.381737,946739221.6635413,1624957.9274532723,236188.0092272418,21.181630025530737,2630454.1132269893
4.723505,96,44.437133,949191872.7320647,1644458.6643773722,206963.65199591004,21.181630025530726,2656063.30871478
3.79414,96,45.439849,1009785883.4245511,1821318.064935567,15572692.135719232,2002.1140227905696,2924110.330872741
5.166143,96,46.454242,937179719.2563457,1549292.6186708321,95558.56111143643,21.181630025530744,2530875.2299114033
3.21201,96,47.5076,943284689.2454474,1597528.816963779,208612.24509863742,21.181630025530744,2594383.839249066
5.049388,96,48.518284,958558734.3712654,1719217.252890776,76882.62387108433,21.181630025530733,2754077.4644286195
1.702292,96,49.56542,946739228.006105,1624957.9778545483,236188.0092272418,21.181630025530737,2630454.1794524514
7.532046,96,50.62223,953152017.2059999,1675988.089176555,64691.91544276977,21.181630025530733,2697412.897857097
7.638524,96,51.63276,945270791.5305836,1613292.9983250978,85891.59625764808,21.181630025530733,2615121.5961732203
5.848314,96,52.694598,934483722.660232,1528052.971714735,63813.45161347463,21.18163002553077,2502844.2089092606
8.076739,96,53.704542,934719180.5307643,1529906.5219421978,118148.92681898408,21.18163002553077,2505292.329401523
6.899012,96,54.723332,946739221.6635413,1624957.9274532723,236188.0092272418,21.181630025530737,2630454.1132269893
7.356051,96,55.777004,938227722.9463136,1557558.4390941611,51918.66551367592,21.181630025530744,2541771.6136405817
7.615406,96,56.839564,934483722.660232,1528052.971714735,127543.69088220372,21.18163002553077,2502844.2089092606
7.948363,96,57.847644,939391518.783271,1566743.4343824822,24214.518590755888,21.181630025530747,2553871.920293411
7.353223,96,58.910089,934483722.660232,1528052.971714735,90158.26544492859,21.18163002553077,2502844.2089092606
6.990899,96,59.927564,956987518.7737768,1706641.5199756832,127957.48160142486,21.181630025530733,2737601.411076135
6.669559,96,60.986365,934483722.660232,1528052.971714735,84267.11141324117,21.18163002553077,2502844.2089092606
6.44009,96,61.995242,944373495.037841,1606169.0400721487,236188.0092272418,21.181630025530737,2605752.5336155402
6.157801,96,63.052008,934483722.660232,1528052.971714735,220476.25177487507,21.18163002553077,2502844.2089092606
8.962619,96,64.104512,934483722.660232,1528052.971714735,24520.228646618307,21.18163002553077,2502844.2089092606
8.115406,96,65.110641,934483722.660232,1528052.971714735,177573.07892880216,21.18163002553077,2502844.2089092606
9.346112,96,66.116973,934483722.660232,1528052.971714735,150089.84765427484,21.18163002553077,2502844.2089092606
9.063552,96,67.174626,934483722.660232,1528052.971714735,63395.95987871363,21.18163002553077,2502844.2089092606
8.429062,96,68.197204,946739228.006105,1624957.9778545483,236188.0092272418,21.181630025530737,2630454.1794524514
8.387027,96,69.248231,934483722.660232,1528052.971714735,150089.84765427484,21.18163002553077,2502844.2089092606
8.604442,96,70.308732,934483722.660232,1528052.971714735,90158.26544492859,21.18163002553077,2502844.2089092606
8.465449,96,71.316031,934483722.660232,1528052.971714735,178647.4960838385,21.18163002553077,2502844.2089092606
8.024673,96,72.379571,934483722.660232,1528052.971714735,71485.52965798098,21.18163002553077,2502844.2089092606
7.945805,96,73.382858,938918089.0806441,1563006.2607925204,161558.370799652,21.181630025530744,2548949.540956396
7.774747,96,74.403097,947931283.6090046,1634433.222927918,140953.0168363275,21.181630025530733,2642900.9499526503
9.901991,96,75.455427,934483722.660232,1528052.971714735,155995.42053649202,21.18163002553077,2502844.2089092606
9.485398,96,76.470865,935361711.0506216,1534966.0174851997,100619.88921543518,21.181630025530758,2511972.8966257535
8.850487,96,77.570804,934483722.660232,1528052.971714735,150089.84765427484,21.18163002553077,2502844.2089092606
8.388502,96,78.583809,934483722.660232,1528052.971714735,37109.095484269405,21.18163002553077,2502844.2089092606
8.723086,96,79.592053,934483722.660232,1528052.971714735,30297.210410311996,21.18163002553077,2502844.2089092606
9.5868,96,80.659965,934483722.660232,1528052.971714735,20015.875281205954,21.18163002553077,2502844.2089092606
8.718509,96,81.670008,924368898.3370004,1470831.9212000722,1117330.1447643705,527.453997696323,2393117.9007964344
8.813656,96,82.69194,934483722.660232,1528052.971714735,17885.820083722654,21.18163002553077,2502844.2089092606
9.125009,96,83.740755,953906342.9364736,1578574.1037247744,8204071.431516841,1484.7343565433391,2563237.365222023
9.693261,96,84.806338,923756867.917341,1451379.3554999584,1990613.27051629,730.402999251693,2363165.6069003437
8.897972,96,85.86175,934483722.660232,1528052.971714735,151034.52862294688,21.18163002553077,2502844.2089092606
8.060828,96,86.877608,934483722.660232,1528052.971714735,24888.70247352793,21.18163002553077,2502844.2089092606
7.726431,96,87.886363,934483722.660232,1528052.971714735,150089.84765427484,21.18163002553077,2502844.2089092606
8.657134,96,88.946734,934483722.660232,1528052.971714735,150089.84765427484,21.18163002553077,2502844.2089092606
9.524389,96,89.957471,941738352.0718364,1585283.3808566805,236188.0092272418,21.181630025530744,2578272.5939793983
8.909475,96,90.97593,944063648.3077763,1603709.7765882213,204307.3578145453,21.181630025530737,2602517.2892779685
9.218409,96,92.081914,963097413.8661509,1755580.5872679893,236188.0092272418,21.181630025530737,2801670.8854887756
8.234506,96,93.096839,945128715.8001444,1612164.8034269104,23250.00046680973,21.181630025530733,2613638.1217395416
7.94259,96,94.146076,934483722.660232,1528052.971714735,40949.76752914562,21.18163002553077,2502844.2089092606
8.663524,96,95.165622,934483722.660232,1528052.971714735,150089.84765427484,21.18163002553077,2502844.2089092606
