variant_name,total_procurement_cost,total_profit,weekly_cost_volatility,cvar99,hedge_error,avg_adjustment_mwh,mean_reward,max_drawdown,feasible_domain_trigger_weeks
full_model,14323316224.0,1323356662.0,0.0,4621811.45,0.5757081747055054,255.6789934971219,-46679285.025,0.0,10
no_parameter_layout_enhancement,14369437184.0,1277235692.0,0.0,4901484.8,0.5774325728416443,255.6789934971219,-51473169.7,0.0,10
no_policy_projection,13443058048.0,2206632576.0,0.0,4223575.05,0.7011373460292816,0.0,42571571.3,0.0,0
no_state_enhancement,14314492352.0,1332171478.0,0.0,4617724.025,0.5771883666515351,260.3669140225365,-45794619.775,0.0,10
