#{"t_start": 1776073294.0524852, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-13.251723,96,1.069692,1675796024.9301968,2130920.598384993,281654.08007604524,20.7532410833961,3630539.493966389
-12.028647,96,2.226803,1685657692.861887,2154074.433737325,128907.08574813967,20.7532410833961,3662752.218158728
-10.469509,96,3.365341,1659673290.9292822,2093671.1485867798,206237.59937445723,20.753241083396112,3578687.757185478
-11.504943,96,4.433757,1663183636.96882,2101672.7754827393,153159.38309247658,20.75324108339612,3589804.193571483
-8.419522,96,5.538171,1626336259.1045194,2019397.2499433265,228896.58977897657,20.7532410833961,3475178.058263688
-7.180908,96,6.676779,1635619604.087767,2088705.6432660876,8729951.572208857,1563.1451888297195,3587933.914750349
-8.988754,96,7.821345,1626336259.1045194,2019397.2499433265,115172.15324125183,20.7532410833961,3475178.058263688
-9.955204,96,8.90471,1634027526.8685784,2036230.2097832311,281654.0800760454,20.7532410833961,3498688.4607654247
-9.020199,96,10.082304,1647872967.8256583,2095944.57448574,5047961.399661098,1167.4188428108423,3577525.0325511233
-5.780783,96,11.199037,1626336259.1045194,2019397.2499433265,124914.57790854167,20.7532410833961,3475178.058263688
-5.753674,96,12.348371,1669160497.670756,2115453.570581439,118512.5026195292,20.753241083396112,3608987.998864729
-8.725927,96,13.443345,1657030967.4511003,2096888.426448395,611476.9722849117,310.9475419412603,3578103.1213759696
-4.617165,96,14.59323,1675114581.4205503,2129324.634739655,52847.26839420032,20.7532410833961,3628314.966761016
-2.593521,96,15.7285,1626336259.1045194,2019397.2499433265,137919.28983455492,20.7532410833961,3475178.058263688
-3.46199,96,16.8558,1771441561.0348063,2501066.3081818162,33863076.415323906,3078.1592403100462,4279202.762700816
-4.657506,96,18.002652,1676131338.4825325,2131706.07310235,155104.72544355688,20.7532410833961,3631634.1028502397
-2.314881,96,19.13847,1685657692.861887,2154074.433737325,119539.63347491984,20.7532410833961,3662752.218158728
-2.657866,96,20.288997,1650101619.574227,2082323.5308334508,730536.1605070743,382.69279477789144,3556262.973039898
-1.339373,96,21.403885,1626336259.1045194,2019397.2499433265,115925.93827336919,20.7532410833961,3475178.058263688
-2.451011,96,22.506451,1626336259.1045194,2019397.2499433265,205614.5620602627,20.7532410833961,3475178.058263688
-2.624993,96,23.640653,1640704554.8891625,2050903.158836224,29650.620271227555,20.753241083396098,3519098.570138142
-1.717506,96,24.778654,1626336259.1045194,2019397.2499433265,115172.15324125183,20.7532410833961,3475178.058263688
-1.320906,96,25.963282,1628953960.115999,2025117.8031301391,281654.0800760454,20.7532410833961,3483179.756591846
-0.363994,96,27.07286,1645879048.458514,2062369.10643237,77821.8946180385,20.7532410833961,3535032.5161455893
-0.758694,96,28.158857,1636655103.2670107,2041997.9123044175,19110.216661114944,20.753241083396098,3506720.3458364224
1.134567,96,29.289916,1633438986.1995711,2080282.465786794,8293772.647556534,1523.1226966956958,3572955.0042367144
1.445905,96,30.430664,1660904741.106958,2099151.1225965717,149957.13230331888,91.93955957964552,3585258.2613954535
0.784191,96,31.526045,1650029654.9586654,2071755.9899469214,116461.42556821727,20.7532410833961,3548148.6409303597
0.599101,96,32.653177,1645234103.682162,2060928.0963525358,52543.26919489387,20.7532410833961,3533026.1023321985
1.831117,96,33.840908,1629427613.1339383,2026153.8403234216,217135.79870996723,20.7532410833961,3484627.602829881
1.648729,96,34.971681,1639679172.8492045,2048646.356281675,281654.0800760454,20.753241083396098,3515964.2176208473
1.443287,96,36.068146,1626336259.1045194,2019397.2499433265,115172.15324125183,20.7532410833961,3475178.058263688
1.350986,96,37.214153,1626336259.1045194,2019397.2499433265,115172.15324125183,20.7532410833961,3475178.058263688
2.371348,96,38.362729,1626336259.1045194,2019397.2499433265,115172.15324125183,20.7532410833961,3475178.058263688
1.191156,96,39.503399,1626336259.1045194,2019397.2499433265,115172.15324125183,20.7532410833961,3475178.058263688
2.433748,96,40.573139,1626336259.1045194,2019397.2499433265,115172.15324125183,20.7532410833961,3475178.058263688
2.674101,96,41.725169,1626336259.1045194,2019397.2499433265,115172.15324125183,20.7532410833961,3475178.058263688
2.353336,96,42.844531,1658115256.4965634,2090123.7911918561,281654.0800760454,20.75324108339611,3573753.8303123317
3.380137,96,43.990537,1626642718.6863468,2020066.5057865141,281654.0800760454,20.7532410833961,3476114.8333624485
