#{"t_start": 1776144074.681547, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-10.472743,96,0.993317,951944234.5957249,1666367.0144873497,236188.26423905467,21.182357511790435,2684802.2553964932
-7.894591,96,2.005835,968513960.9034644,1799042.4759740727,236188.26423905467,21.182357511790435,2858470.1281408463
-6.821197,96,3.010656,946739180.9690775,1624957.8680791527,236188.26423905467,21.18235751179043,2630454.028875422
-8.11258,96,4.038481,959924520.3444674,1730154.4506438843,68938.68431400743,21.18235751179044,2768399.687684279
-7.995116,96,5.063528,936811853.6959515,1546392.6732827807,5908.436623325088,21.182357511790407,2527050.7734104767
-7.041033,96,6.063823,983259601.7262797,1689591.128979786,14997343.690656025,2025.671630256063,2748699.18644964
-6.373196,96,7.077859,934483681.9657681,1528052.9138532972,90158.52045674145,21.182357511790396,2502844.1290996345
-7.039933,96,8.046801,939259676.158164,1565702.8542684738,89170.48279562307,21.1823575117904,2552501.4594190223
-5.289877,96,9.041579,982194494.9790995,1715304.6256397953,13062780.041145843,1894.0893480277543,2769593.219573115
-1.154089,96,10.038386,934483681.9657681,1528052.9138532972,76041.89510161101,21.182357511790396,2502844.1290996345
-3.486995,96,11.088033,959433024.3365558,1726218.0833529385,236188.26423905467,21.182357511790435,2763245.7708941004
-5.174192,96,12.054846,987935785.0269786,1750490.3101480273,13547589.51975297,1921.2416285407478,2815786.994790893
-0.710289,96,13.054291,965854859.3774993,1777697.8804313,194203.99680641785,21.182357511790435,2830586.304506775
-1.305567,96,14.054003,934483681.9657681,1528052.9138532972,90158.52045674145,21.182357511790396,2502844.1290996345
-1.247071,96,15.051298,1048533690.6772234,1897550.814109413,24819222.74589103,2461.8439269851974,3063648.5318182916
-2.169766,96,16.033208,965513543.9352796,1774959.2853649964,236188.26423905467,21.182357511790435,2827007.208522094
1.718601,96,17.031533,971566233.1338372,1823571.7049462525,236188.26423905467,21.182357511790446,2890496.959598085
3.37301,96,18.070503,948973633.0769213,1590228.8094038926,5234204.2973696,1177.2262113825093,2552557.873564717
3.022928,96,19.073138,922159930.9342074,1455763.420458344,862407.0142011946,480.90514058462855,2374584.0774151473
0.808397,96,20.045515,934483681.9657681,1528052.9138532972,102512.76289380963,21.182357511790396,2502844.1290996345
0.046561,96,21.051083,948864277.8375905,1641853.0442661415,225691.21886182114,21.182357511790435,2652643.0886380114
3.919584,96,22.067623,934483681.9657681,1528052.9138532972,90158.52045674145,21.182357511790396,2502844.1290996345
5.13721,96,23.080511,934483681.9657681,1528052.9138532972,186075.6916722315,21.182357511790396,2502844.1290996345
5.457508,96,24.055881,946739180.9690775,1624957.8680791527,236188.26423905467,21.18235751179043,2630454.028875422
3.836139,96,25.096377,946068852.3319108,1619631.9135685759,183308.38545383554,21.18235751179043,2623454.8363157576
6.156905,96,26.102373,969852938.3757597,1648623.1940931873,11327523.855362076,1771.5264196618305,2674866.2341382816
4.286277,96,27.113244,953775700.9623095,1708477.3916499375,671438.5721793505,352.2346845377722,2714137.4238763303
4.965487,96,28.104438,953363450.4649693,1677673.1233443916,236188.26423905467,21.182357511790435,2699620.904939144
5.116417,96,29.114522,951669642.14039,1664180.22018658,149730.5145656227,21.182357511790435,2681935.116259422
7.790201,96,30.123182,941579216.2359202,1584025.733225593,91648.78518539768,21.18235751179041,2576618.358056291
6.049202,96,31.178656,946301379.3614756,1621479.2209801485,18922.09599201189,21.18235751179043,2625882.7520648586
6.700425,96,32.148863,934483681.9657681,1528052.9138532972,64974.46189552124,21.182357511790396,2502844.1290996345
6.932079,96,33.142019,934483681.9657681,1528052.9138532972,90158.52045674145,21.182357511790396,2502844.1290996345
7.394517,96,34.136442,934483681.9657681,1528052.9138532972,90158.52045674145,21.182357511790396,2502844.1290996345
4.613268,96,35.129891,935946079.9298115,1539569.5774943503,107583.64528759381,21.182357511790407,2518049.0845148917
7.186618,96,36.104407,934483681.9657681,1528052.9138532972,90158.52045674145,21.182357511790396,2502844.1290996345
6.547424,96,37.104104,937989144.2018071,1555676.5345616455,32376.271963324565,21.1823575117904,2539291.3878618577
7.010188,96,38.143853,943591397.0348418,1599962.4887961226,236188.26423905467,21.18235751179043,2597586.649100237
6.393297,96,39.139162,935844186.268159,1538766.801019699,236188.26423905467,21.182357511790407,2516989.667980803
5.773121,96,40.120157,934483681.9657681,1528052.9138532972,117840.06847703333,21.182357511790396,2502844.1290996345
8.094336,96,41.12956,934483681.9657681,1528052.9138532972,38923.5959830689,21.182357511790396,2502844.1290996345
6.434727,96,42.137277,946448081.7037435,1622644.7979165139,232719.68649118327,21.18235751179043,2627414.534962911
6.842289,96,43.145833,942918833.7011094,1594626.8865882547,166224.98337499576,21.18235751179042,2590564.1231027483
6.096103,96,44.107882,931487372.703649,1512352.995852729,2140247.979390906,740.6590480361675,2441398.6085440456
8.045772,96,45.149292,934483681.9657681,1528052.9138532972,90158.52045674145,21.182357511790396,2502844.1290996345
6.026012,96,46.15681,934483681.9657681,1528052.9138532972,124071.98569388266,21.182357511790396,2502844.1290996345
7.070487,96,47.171547,946304220.8299567,1621501.7962157628,23775.1498403021,21.18235751179043,2625912.421071892
