#{"t_start": 1776143697.648724, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-9.252264,96,0.988028,951944510.8373135,1666367.4788964111,236186.59520576833,21.177591528014702,2684802.9097098336
-6.893371,96,1.969604,969086739.9970889,1803640.4219021127,236186.59520576833,21.177591528014702,2864474.151976477
-5.186411,96,3.030487,946739447.6007212,1624958.257816535,236186.59520576833,21.177591528014712,2630454.5828471533
-6.943194,96,4.016633,959585107.524338,1727434.2921599776,58611.63397205031,21.177591528014712,2764838.3007241297
-7.048679,96,5.004161,936107340.4292451,1540838.4617660411,29555.006356180187,21.177591528014702,2519723.50636837
-6.234865,96,6.033561,979148806.9124057,1664958.898201416,10360973.375262624,1606.444965826388,2710060.1149719073
-5.88127,96,7.023897,934483948.5974119,1528053.2936537901,79023.01328686261,21.1775915280147,2502844.6532576424
-7.251611,96,8.003625,940275190.0219007,1573720.172512867,101683.54875169517,21.1775915280147,2563057.7893692874
-5.080552,96,9.038184,981975789.7042141,1716370.7300246726,9581695.559500512,1552.907286121207,2771226.462126122
-2.059722,96,10.069589,934483948.5974119,1528053.2936537901,40503.04562864388,21.1775915280147,2502844.6532576424
-4.685709,96,11.099462,962281361.4813316,1749037.1552782203,236186.59520576833,21.17759152801471,2793111.7115267445
-5.291419,96,12.086706,983599760.2225269,1739313.0049616578,9399394.094205692,1534.9575949979344,2799070.5352151524
-2.245452,96,13.071712,970278133.4747913,1813210.1177969365,203655.79717441407,21.177591528014702,2876967.3212995175
-2.955598,96,14.095238,936126128.255744,1540986.5033080794,102348.65896061841,21.177591528014702,2519918.8485879907
-2.864947,96,15.075647,1050204051.9431736,1940015.5260192077,20780129.968065616,2176.0625442914893,3127490.0014590956
-5.542169,96,16.042039,969452090.8788276,1806574.735406253,236186.59520576833,21.177591528014702,2868305.2879641317
-1.282028,96,17.097038,973178697.3504465,1836572.8191330875,203277.28354895435,21.177591528014702,2907487.7696571527
1.231888,96,18.06538,995655707.242304,1792693.8417910947,10453132.434200343,1603.1028569577095,2875926.5043320996
0.271243,96,19.072639,943577048.1622375,1538719.5782405385,5365749.713313241,1203.6692650656119,2504670.6364967073
-1.9535,96,20.053681,934483948.5974119,1528053.2936537901,146886.25141596337,21.1775915280147,2502844.6532576424
-4.000559,96,21.0236,953815547.8651278,1681274.3036042177,221391.5170768162,21.17759152801471,2704339.2202862264
-1.022233,96,22.038371,946491715.902308,1554965.6090493193,5949659.957036777,1267.7900745800005,2531800.0620837957
1.19963,96,23.013268,935022322.121415,1532291.842187398,236186.59520576833,21.177591528014702,2508442.271437164
1.503641,96,24.030077,948039167.9212186,1598940.0233109896,3299289.2676450615,914.0723377191983,2560063.4280788084
0.44827,96,25.057022,948574832.3098918,1639549.1980674884,186372.48670551088,21.177591528014702,2649618.632073589
2.35095,96,26.02973,1036865896.3522563,1882838.474666164,19128385.65756582,2105.584972317686,3044365.811711789
-0.01517,96,27.054004,1076311874.4426866,2131795.15987064,21133067.52556398,2185.781047668968,3377944.259706697
0.701932,96,28.030747,948633276.130072,1644704.2632329646,1880463.2077740761,673.325204308412,2621197.114306605
-0.768719,96,28.998362,957513625.1079519,1710850.1438020854,149327.5587976586,21.177591528014702,2743116.3582576313
4.963699,96,30.027634,946625477.1083119,1624052.6132822721,103733.71256592494,21.177591528014712,2629264.5674155224
2.912704,96,31.058259,952337574.2947371,1669498.166903677,24335.695532320213,21.177591528014702,2688907.0560555793
3.825029,96,32.045896,934483948.5974119,1528053.2936537901,140841.20927073498,21.1775915280147,2502844.6532576424
4.18165,96,33.071654,934483948.5974119,1528053.2936537901,90156.85142345513,21.1775915280147,2502844.6532576424
3.62226,96,34.061246,938819733.1287936,1562228.5189002433,117559.22258733536,21.177591528014702,2547925.0021850574
2.182682,96,35.098135,940644707.7757084,1576639.1993938303,162448.6072087285,21.1775915280147,2566899.767483274
4.494982,96,36.066773,947848634.257009,1562344.251960429,6227248.209129111,1297.7158052695709,2544093.5735039436
3.774792,96,37.082332,942897374.1695296,1594454.9492680847,34040.919392805794,21.17759152801471,2590337.824764205
4.13159,96,38.099355,946739453.9432849,1624958.308217809,236186.59520576833,21.177591528014712,2630454.649072616
3.847001,96,39.067334,945949977.7573572,1618685.865603517,236186.59520576833,21.177591528014712,2622211.3851865106
3.714184,96,40.047536,943178709.8680472,1536446.6990097219,5420153.3124384,1193.821631254623,2500762.912643399
6.742319,96,41.0716,934483948.5974119,1528053.2936537901,150088.43363280137,21.1775915280147,2502844.6532576424
5.095679,96,42.044498,946739447.6007212,1624958.257816535,236186.59520576833,21.177591528014712,2630454.5828471533
4.516328,96,43.067224,948520173.2502065,1639114.4980013643,214968.52941605545,21.177591528014702,2649047.9130819542
3.593454,96,44.079918,999848728.4673076,1792303.384850235,11465611.259129588,1670.462580125845,2882598.6692302674
4.655099,96,45.062945,936562289.0548114,1544423.7800061037,114921.20613512398,21.177591528014702,2524453.73284437
3.312277,96,46.082313,941332196.6925632,1582071.611469457,197522.41549168102,21.17759152801471,2574047.7795745633
4.999057,96,47.063969,956650519.8312865,1703943.6517142747,50904.619907720815,21.177591528014702,2734065.6788919987
2.021353,96,48.031367,946739453.9432849,1624958.308217809,236186.59520576833,21.177591528014712,2630454.649072616
6.920173,96,49.058448,951543598.3482523,1663174.7805301528,63768.52027750072,21.177591528014702,2680616.808214342
7.352929,96,50.045565,943675716.2734017,1600629.8151574184,62725.71631169195,21.17759152801472,2598464.832861791
5.258873,96,51.106742,934483948.5974119,1528053.2936537901,24829.00449895701,21.1775915280147,2502844.6532576424
7.512157,96,52.093709,934483948.5974119,1528053.2936537901,101153.38692166944,21.1775915280147,2502844.6532576424
6.374787,96,53.071633,946739447.6007212,1624958.257816535,236186.59520576833,21.177591528014712,2630454.5828471533
7.501235,96,54.089833,936164181.3307998,1541286.3535773514,51943.166667575904,21.177591528014702,2520314.4969161907
6.935982,96,55.081926,934483948.5974119,1528053.2936537901,83591.82496744832,21.1775915280147,2502844.6532576424
7.87143,96,56.068274,937335668.9675821,1550520.84037204,24066.87024546755,21.177591528014702,2532494.777335584
7.493734,96,57.108262,934483948.5974119,1528053.2936537901,90156.85142345513,21.1775915280147,2502844.6532576424
6.634695,96,58.144726,955547805.1879313,1695122.8959767474,112204.8029188017,21.177591528014702,2722502.4120013653
6.922892,96,59.165204,934483948.5974119,1528053.2936537901,65120.85013405225,21.1775915280147,2502844.6532576424
6.224534,96,60.161768,942652666.3492787,1592514.0969572924,236186.59520576833,21.177591528014702,2587782.724086974
5.880102,96,61.146252,934483948.5974119,1528053.2936537901,174009.01533420224,21.1775915280147,2502844.6532576424
8.630939,96,62.170989,934483948.5974119,1528053.2936537901,68222.73341229939,21.1775915280147,2502844.6532576424
8.002137,96,63.144614,934483948.5974119,1528053.2936537901,158715.9472794189,21.1775915280147,2502844.6532576424
9.19003,96,64.119585,934483948.5974119,1528053.2936537901,144984.63725272258,21.1775915280147,2502844.6532576424
8.822976,96,65.189507,934483948.5974119,1528053.2936537901,6018.860571111651,21.1775915280147,2502844.6532576424
8.238556,96,66.170091,944730672.7649966,1609002.9697652531,236186.59520576833,21.177591528014712,2609480.091971043
8.396578,96,67.200723,934483948.5974119,1528053.2936537901,150088.43363280137,21.1775915280147,2502844.6532576424
7.951343,96,68.191644,934483948.5974119,1528053.2936537901,90156.85142345513,21.1775915280147,2502844.6532576424
7.96719,96,69.170289,934483948.5974119,1528053.2936537901,119267.32960229953,21.1775915280147,2502844.6532576424
7.824921,96,70.194223,934483948.5974119,1528053.2936537901,90156.85142345513,21.1775915280147,2502844.6532576424
7.714062,96,71.163821,937864707.961237,1554693.2258512722,119235.84023667715,21.177591528014702,2537995.341825714
7.586364,96,72.184556,946959900.3046725,1626710.1766582285,190348.3912623873,21.17759152801471,2632756.4253162104
9.569847,96,73.210793,934483948.5974119,1528053.2936537901,151033.1146014734,21.1775915280147,2502844.6532576424
9.11565,96,74.193126,935114075.3693055,1533014.3501557105,97665.09331757585,21.177591528014702,2509396.255289494
8.642729,96,75.234922,934483948.5974119,1528053.2936537901,150088.43363280137,21.1775915280147,2502844.6532576424
7.709307,96,76.220956,934483948.5974119,1528053.2936537901,28289.40851816321,21.1775915280147,2502844.6532576424
8.328634,96,77.204715,934483948.5974119,1528053.2936537901,84923.31885701204,21.1775915280147,2502844.6532576424
9.21677,96,78.280345,934483948.5974119,1528053.2936537901,36408.741057027226,21.1775915280147,2502844.6532576424
