#{"t_start": 1776080022.756512, "env_id": "None"}
r,l,t,procurement_cost,risk_term,trading_cost,hedge_error,cvar
-11.650575,96,1.078892,1675795227.1676655,2130918.561104114,281653.80731502856,20.75241096577916,3630536.654960504
-10.792353,96,2.173757,1685657764.324965,2154074.4325982435,132327.92176462218,20.752410965779166,3662752.2166921245
-9.619004,96,3.279421,1660195098.195427,2094859.6093418011,211094.35816044104,20.75241096577915,3580339.96968754
-10.959268,96,4.311004,1663748859.1812816,2102962.1797137684,146543.6783845412,20.752410965779145,3591593.8909492507
-8.562497,96,5.427665,1626336330.5675974,2019397.2482848316,231776.50000094107,20.752410965779106,3475178.0571684213
-7.804344,96,6.538913,1666214797.730235,2191005.5107006296,13752536.866009174,1941.9171668251802,3769701.178145375
-9.676066,96,7.672708,1626336330.5675974,2019397.2482848316,115171.88048023514,20.752410965779106,3475178.0571684213
-11.157248,96,8.665328,1634238451.8387618,2036692.7311114112,281653.80731502874,20.75241096577913,3499332.9894112903
-10.479755,96,9.693344,1706353314.3699107,2303636.867332261,15689023.809565587,2059.3548044579557,3943587.2424362074
-7.157229,96,10.773453,1626336330.5675974,2019397.2482848316,129580.61303466638,20.752410965779106,3475178.0571684213
-7.407606,96,11.850425,1671461879.2925851,2120777.1804854735,114733.6903728254,20.752410965779156,3616390.7278190693
-9.439607,96,12.935169,1682037679.5371037,2210353.307448634,9682426.570708552,1629.8870930238984,3772281.7305025356
-6.271657,96,13.972532,1677707095.5748775,2135398.5251484746,49502.96055230892,20.752410965779156,3636777.822753185
-4.502365,96,15.113848,1628009458.450228,2023052.567703255,164908.51507707615,20.752410965779106,3480292.416876626
-5.784859,96,16.222611,1756407266.4337554,2438702.160059093,29752032.654298827,2884.5673098947964,4176913.68020008
-6.402631,96,17.288935,1679060221.7326317,2138571.258843615,155533.94556896237,20.752410965779166,3641195.0134778977
-5.282227,96,18.406101,1685657764.324965,2154074.4325982435,84737.28682111757,20.752410965779166,3662752.2166921245
-4.755328,96,19.510343,1696805710.7504597,2267062.86781632,12970142.807304569,1881.3301409858946,3876903.3564312067
-3.241833,96,20.590865,1615761933.6478481,2006616.2116401203,2103977.810126621,746.0591242779185,3442934.9277971634
-5.32109,96,21.583821,1626336330.5675974,2019397.2482848316,232074.5303638943,20.752410965779106,3475178.0571684213
-5.222469,96,22.750637,1644496190.2275932,2059279.790281027,64947.41787954612,20.752410965779116,3530730.2406975375
-3.88319,96,23.80426,1617543907.245185,2012116.1479153577,3208039.2935090577,938.9787841479563,3450667.3153004614
-2.755047,96,24.834434,1632014162.4353068,2031816.3794864533,281653.80731502874,20.75241096577912,3492533.8581419378
-2.874985,96,25.883213,1646167001.5689025,2068168.522002969,232146.37819313147,166.309856148012,3540917.4598867586
-2.943233,96,26.974714,1640779851.1990323,2051068.7718057374,30284.124918037345,20.752410965779124,3519328.513764663
-1.418754,96,28.011307,1721856433.1809247,2359573.684705975,24249628.711338747,2590.1615425430928,4053822.7375367223
-2.299801,96,29.063507,1768086576.8558211,2474902.393203163,25425082.41351135,2657.2198301868007,4225161.704623181
-2.887751,96,30.193361,1647279014.5302167,2074061.6933579375,474064.1916096174,290.58121255391416,3546805.3042545784
-2.350537,96,31.319171,1649484103.193987,2070519.0868974235,65035.485646071174,20.752410965779156,3546420.7796067847
-0.626584,96,32.372996,1636376742.02572,2041386.3311758724,185260.57379267446,20.752410965779116,3505869.2412364846
-2.749391,96,33.399984,1656413207.4251308,2086251.2938203928,281653.80731502874,20.752410965779156,3568363.615307291
0.334717,96,34.395598,1626336330.5675974,2019397.2482848316,128170.69488871178,20.752410965779106,3475178.0571684213
-0.748317,96,35.428962,1626336330.5675974,2019397.2482848316,115171.88048023514,20.752410965779106,3475178.0571684213
-1.117221,96,36.470683,1626336330.5675974,2019397.2482848316,115171.88048023514,20.752410965779106,3475178.0571684213
-0.102862,96,37.555226,1626336330.5675974,2019397.2482848316,118054.66934305808,20.752410965779106,3475178.0571684213
