iteration,best_score,mean_score,upper_particles,lower_particles
1,-19201576.0,182793632.0,192,160
2,-20557948.0,180825920.0,192,160
3,-25403628.0,137910224.0,192,160
4,-28816368.0,121965248.0,192,160
5,-28994640.0,122964088.0,192,160
6,-29737144.0,162818096.0,192,160
7,-29978996.0,123715512.0,192,160
8,-30052992.0,100622480.0,192,160
9,-30223652.0,121102344.0,192,160
10,-30223652.0,144137152.0,192,160
11,-30223652.0,113046736.0,192,160
12,-30518556.0,96598696.0,192,160
13,-129244520.0,96327120.0,192,160
14,-129244520.0,122916208.0,192,160
15,-129244520.0,127084840.0,192,160
16,-129244520.0,132858800.0,192,160
17,-129244520.0,109652744.0,192,160
18,-129244520.0,122569704.0,192,160
19,-129244520.0,115093752.0,192,160
20,-129244520.0,129733816.0,192,160
21,-129244520.0,122104704.0,192,160
22,-129244520.0,108315896.0,192,160
23,-129244520.0,104192728.0,192,160
24,-129244520.0,117513904.0,192,160
25,-129244520.0,115331832.0,192,160
26,-129244520.0,121910928.0,192,160
27,-129244520.0,111056200.0,192,160
28,-129244520.0,108705608.0,192,160
29,-129244520.0,110862576.0,192,160
30,-129244520.0,111146408.0,192,160
31,-137397248.0,113908800.0,192,160
32,-137397248.0,124031696.0,192,160
33,-137397248.0,106979096.0,192,160
34,-137397248.0,97215944.0,192,160
35,-137397248.0,107860096.0,192,160
36,-137397248.0,107156384.0,192,160
37,-137397248.0,125344192.0,192,160
38,-137397248.0,119582864.0,192,160
39,-137397248.0,97747728.0,192,160
40,-137397248.0,106836184.0,192,160
41,-137415008.0,119805856.0,192,160
42,-137415008.0,106281896.0,192,160
43,-137415008.0,97733648.0,192,160
44,-137415008.0,117484496.0,192,160
45,-137415008.0,137023824.0,192,160
46,-137415008.0,97236312.0,192,160
47,-137415008.0,83540280.0,192,160
48,-208912928.0,110003648.0,192,160
49,-208912928.0,126180016.0,192,160
50,-209001824.0,134695856.0,192,160
51,-209001824.0,109070912.0,192,160
52,-209001824.0,91438568.0,192,160
53,-209788096.0,120209672.0,192,160
54,-209788096.0,125438200.0,192,160
55,-209788096.0,120260784.0,192,160
56,-209788096.0,123746416.0,192,160
57,-209788096.0,103895800.0,192,160
58,-209788096.0,100557080.0,192,160
59,-209788096.0,120905848.0,192,160
60,-209788096.0,138237296.0,192,160
61,-209872464.0,99699496.0,192,160
62,-209872464.0,91276992.0,192,160
63,-209872464.0,109565056.0,192,160
64,-210091424.0,124889128.0,192,160
65,-210091424.0,101440688.0,192,160
66,-210091424.0,103436280.0,192,160
67,-210091424.0,118445304.0,192,160
68,-210091424.0,119873656.0,192,160
69,-210091424.0,113570784.0,192,160
70,-210091424.0,97996536.0,192,160
71,-210091424.0,122370840.0,192,160
72,-210091424.0,115104560.0,192,160
73,-210091424.0,115929776.0,192,160
74,-210091424.0,116493240.0,192,160
75,-210225696.0,88516952.0,192,160
76,-210225696.0,107328424.0,192,160
77,-210225696.0,120340112.0,192,160
78,-210225696.0,132085576.0,192,160
79,-210225696.0,131886560.0,192,160
80,-210225696.0,131680768.0,192,160
81,-210225696.0,128351504.0,192,160
82,-210225696.0,99344936.0,192,160
83,-210225696.0,96446880.0,192,160
84,-210225696.0,115235680.0,192,160
85,-210225696.0,126838024.0,192,160
86,-210225696.0,111865304.0,192,160
87,-210225696.0,121551848.0,192,160
88,-210225696.0,123298536.0,192,160
89,-210225696.0,111608304.0,192,160
90,-210316960.0,103755736.0,192,160
91,-210316960.0,102593920.0,192,160
92,-210316960.0,117726256.0,192,160
93,-210316960.0,115501760.0,192,160
94,-210316960.0,101679736.0,192,160
95,-210316960.0,103713544.0,192,160
96,-210316960.0,129852864.0,192,160
97,-210316960.0,129020344.0,192,160
98,-210316960.0,116805040.0,192,160
99,-210316960.0,110361472.0,192,160
100,-210316960.0,107139880.0,192,160
101,-210316960.0,94554832.0,192,160
102,-210316960.0,115696120.0,192,160
103,-210316960.0,119253160.0,192,160
104,-210316960.0,104145088.0,192,160
105,-210316960.0,101320808.0,192,160
106,-210316960.0,109444544.0,192,160
107,-210322176.0,113268472.0,192,160
108,-210322176.0,115573248.0,192,160
109,-210324224.0,95377792.0,192,160
110,-210475200.0,115081296.0,192,160
111,-210475200.0,147496736.0,192,160
112,-210475200.0,116683968.0,192,160
113,-210485696.0,113962040.0,192,160
114,-210485696.0,136782848.0,192,160
115,-210554656.0,129803248.0,192,160
116,-210554656.0,127677720.0,192,160
117,-210554656.0,118967896.0,192,160
118,-210554656.0,128548024.0,192,160
119,-210554656.0,115821992.0,192,160
120,-210554656.0,92490856.0,192,160
121,-210554656.0,130947760.0,192,160
122,-210567008.0,114010872.0,192,160
123,-210579936.0,123189848.0,192,160
124,-210579936.0,128153976.0,192,160
125,-210579936.0,153365472.0,192,160
126,-210579936.0,124747504.0,192,160
127,-210579936.0,117381944.0,192,160
128,-210579936.0,122208912.0,192,160
129,-210579936.0,114471840.0,192,160
130,-210579936.0,131200112.0,192,160
131,-210606672.0,136702800.0,192,160
132,-210606672.0,116393200.0,192,160
133,-210640160.0,104904592.0,192,160
134,-210661200.0,122704968.0,192,160
135,-210661200.0,134583760.0,192,160
136,-210707200.0,142860928.0,192,160
137,-210732000.0,124111760.0,192,160
138,-210790112.0,133136288.0,192,160
139,-210790112.0,133390088.0,192,160
140,-210859440.0,132271488.0,192,160
141,-210859440.0,134278464.0,192,160
142,-210911712.0,146163968.0,192,160
143,-210939616.0,109543120.0,192,160
144,-211023184.0,127460664.0,192,160
145,-211053280.0,157286752.0,192,160
146,-263054912.0,116574352.0,192,160
147,-263054912.0,105730016.0,192,160
148,-263054912.0,124117840.0,192,160
149,-263054912.0,146089376.0,192,160
150,-263059968.0,135058656.0,192,160
151,-263059968.0,96637736.0,192,160
152,-263059968.0,91710472.0,192,160
153,-263059968.0,136565024.0,192,160
154,-263064608.0,134192320.0,192,160
155,-263065824.0,103376552.0,192,160
156,-326547200.0,105838816.0,192,160
157,-326547200.0,117628952.0,192,160
158,-326547200.0,151237600.0,192,160
159,-326547200.0,134417904.0,192,160
160,-326547200.0,137904944.0,192,160
161,-326547200.0,126929624.0,192,160
162,-326547200.0,119193264.0,192,160
163,-326547200.0,144241360.0,192,160
164,-326547200.0,132704496.0,192,160
165,-326547200.0,147066336.0,192,160
166,-326547200.0,135794224.0,192,160
167,-326547200.0,151838928.0,192,160
168,-326547200.0,145241440.0,192,160
169,-326547200.0,126977904.0,192,160
170,-326547200.0,135596256.0,192,160
171,-326547200.0,130801048.0,192,160
172,-326547200.0,147572928.0,192,160
173,-326547200.0,136263472.0,192,160
174,-326547200.0,153438656.0,192,160
175,-326547200.0,156189968.0,192,160
176,-326547200.0,127397896.0,192,160
177,-326547200.0,130282568.0,192,160
178,-326547200.0,164211168.0,192,160
179,-326547200.0,149537696.0,192,160
180,-326547200.0,137893056.0,192,160
181,-326547200.0,134732384.0,192,160
182,-326547200.0,129203600.0,192,160
183,-326547200.0,142816080.0,192,160
184,-326547200.0,147651056.0,192,160
185,-326547200.0,132772720.0,192,160
186,-326547200.0,123623704.0,192,160
187,-326547200.0,117678120.0,192,160
188,-326547200.0,120784304.0,192,160
189,-326547200.0,147441472.0,192,160
190,-326547200.0,139940624.0,192,160
191,-326547200.0,120744096.0,192,160
192,-326547200.0,128491064.0,192,160
193,-326547200.0,139849840.0,192,160
194,-326547200.0,150499536.0,192,160
195,-326547200.0,118444928.0,192,160
196,-326547200.0,124125056.0,192,160
197,-326547200.0,139410480.0,192,160
198,-326547200.0,138433232.0,192,160
199,-326547200.0,141266320.0,192,160
200,-326547200.0,129792792.0,192,160
201,-326547200.0,145920144.0,192,160
202,-326547200.0,136833344.0,192,160
203,-326547200.0,135651824.0,192,160
204,-326547200.0,147629856.0,192,160
205,-326547200.0,149350784.0,192,160
206,-326687616.0,140442336.0,192,160
207,-326687616.0,142388736.0,192,160
208,-326687616.0,132923296.0,192,160
209,-326687616.0,119115632.0,192,160
210,-326687616.0,131702904.0,192,160
211,-326687616.0,139892928.0,192,160
212,-326758592.0,135576384.0,192,160
213,-326758592.0,133388288.0,192,160
214,-326758592.0,135733216.0,192,160
215,-326758592.0,115636960.0,192,160
216,-326758592.0,150194768.0,192,160
217,-326758592.0,158883568.0,192,160
218,-326758592.0,136015104.0,192,160
219,-326758592.0,145866688.0,192,160
220,-326758592.0,127276912.0,192,160
221,-326813440.0,145895200.0,192,160
222,-326813440.0,160853200.0,192,160
223,-326813440.0,130462768.0,192,160
224,-326813440.0,138714224.0,192,160
225,-326813440.0,155436064.0,192,160
226,-326813440.0,130309392.0,192,160
227,-326813440.0,107207992.0,192,160
228,-326813440.0,154651936.0,192,160
229,-326813440.0,153140576.0,192,160
230,-326813440.0,154125552.0,192,160
231,-326813440.0,127349104.0,192,160
232,-326813440.0,150203696.0,192,160
233,-326813440.0,127262864.0,192,160
234,-326813440.0,135386112.0,192,160
235,-326813440.0,172451344.0,192,160
236,-326813440.0,136296032.0,192,160
237,-326813440.0,119325216.0,192,160
238,-326813440.0,126947480.0,192,160
