variant_name,total_procurement_cost,total_profit,weekly_cost_volatility,cvar99,hedge_error,avg_adjustment_mwh,mean_reward,max_drawdown,feasible_domain_trigger_weeks
full_model,13721255424.0,1927150576.0,0.0,3146760.3,0.6318566795438528,637.341611008417,-9408548.4,0.0,10
no_parameter_layout_enhancement,13721255424.0,1927150576.0,0.0,3146760.3,0.6318566795438528,637.341611008417,-9408548.4,0.0,10
no_policy_projection,13725265920.0,1922992708.0,0.0,3145743.525,0.6312140470370651,710.4431351434616,-9584621.0625,0.0,1
no_state_enhancement,13722355712.0,1926051936.0,0.0,3146481.35,0.6316803796216846,636.52451898484,-9518170.8,0.0,10
