week_start,is_partial_week,lock_ratio_base,delta_lock_ratio_raw,delta_lock_ratio,lock_ratio_final,lock_ratio,exposure_bandwidth,q_lt_target_w,forecast_weekly_net_demand_mwh,actual_weekly_net_demand_mwh,lt_price_w,lt_price_source,procurement_cost_w,risk_term_w,trans_cost_w,hedge_error_w,cvar_w,baseline_cost_w,delta_cost_w,tail_penalty_w,reward_budget_w,reward_excess_w,z_delta_cost_w,action_smooth_w,hourly_smooth_w,hedge_error_norm_w,exec_quality_w,reward_raw,reward,hpso_param_objective_w,avg_adjustment_mwh,mean_bandwidth_mwh,bound_clip_count,smooth_clip_count,soft_clip_count,non_negative_clip_count,cvar_budget_excess,strategy
2025-12-08,False,0.5625681928562969,0.13145810560531712,0.015774972672638055,0.5783431655289349,0.5783431655289349,0.4465840999374556,2034449.8985876106,3517721.0,3488011.83,425.0034566964286,2026-02前上一自然周日前均价代理,1448440782.7437766,1900451.8926226418,13557210.723027714,1797.482672801675,3214194.5493216515,1513685149.4546542,-65244366.71087766,0.0,0.0,0.0,0.0,0.6881231674884405,0.8445976483660135,0.08584452519988976,1798.3272704500412,-1.0754511934204676,-0.45329642361523,1463043565.7047706,1979.6687268238866,3548.5997667186975,0,0,0,0,0.0,hpso_param_policy_train
2025-12-08,False,0.5625681928562969,0.13145810560531712,0.015774972672638055,0.5783431655289349,0.5783431655289349,0.4465840999374556,2034449.8985876106,3517721.0,3488011.83,425.0034566964286,2026-02前上一自然周日前均价代理,1448440782.7437766,1900451.8926226418,13459992.613398861,1797.482672801675,3214194.5493216515,1513685149.4546542,-65244366.71087766,0.0,0.0,0.0,0.0,0.3042804685868039,0.8445976483660135,0.08584452519988976,1798.3272704500412,-1.075379730489349,-0.4532706146460617,1462946347.5490804,1979.6687268238866,3548.5997667186975,0,0,0,0,0.0,hpso_param_policy_train
2025-12-08,False,0.5625681928562969,0.13145810560531712,0.015774972672638055,0.5783431655289349,0.5783431655289349,0.4465840999374556,2034449.8985876106,3517721.0,3488011.83,425.0034566964286,2026-02前上一自然周日前均价代理,1448440782.7437766,1900451.8926226418,13549079.370528597,1797.482672801675,3214194.5493216515,1513685149.4546542,-65244366.71087766,0.0,0.0,0.0,0.0,0.656018446455529,0.8445976483660135,0.08584452519988976,1798.3272704500412,-1.0754452162389962,-0.45329426497426106,1463035434.348419,1979.6687268238866,3548.5997667186975,0,0,0,0,0.0,hpso_param_policy_train
2025-12-08,False,0.5625681928562969,0.13145810560531712,0.015774972672638055,0.5783431655289349,0.5783431655289349,0.4465840999374556,2034449.8985876106,3517721.0,3488011.83,425.0034566964286,2026-02前上一自然周日前均价代理,1448440782.7437766,1900451.8926226418,13612342.957957108,1797.482672801675,3214194.5493216515,1513685149.4546542,-65244366.71087766,0.0,0.0,0.0,0.0,0.9057997498923517,0.8445976483660135,0.08584452519988976,1798.3272704500412,-1.0754917199347371,-0.4533110595027649,1463098697.965821,1979.6687268238866,3548.5997667186975,0,0,0,0,0.0,hpso_param_policy_train
2025-12-08,False,0.5625681928562969,0.13145810560531712,0.015774972672638055,0.5783431655289349,0.5783431655289349,0.4465840999374556,2034449.8985876106,3517721.0,3488011.83,425.0034566964286,2026-02前上一自然周日前均价代理,1448440782.7437766,1900451.8926226418,13549079.370528597,1797.482672801675,3214194.5493216515,1513685149.4546542,-65244366.71087766,0.0,0.0,0.0,0.0,0.656018446455529,0.8445976483660135,0.08584452519988976,1798.3272704500412,-1.0754452162389962,-0.45329426497426106,1463035434.348419,1979.6687268238866,3548.5997667186975,0,0,0,0,0.0,hpso_param_policy_train
2025-12-08,False,0.5625681928562969,0.13145810560531712,0.015774972672638055,0.5783431655289349,0.5783431655289349,0.4465840999374556,2034449.8985876106,3517721.0,3488011.83,425.0034566964286,2026-02前上一自然周日前均价代理,1448440782.7437766,1900451.8926226418,13592757.627956828,1797.482672801675,3214194.5493216515,1513685149.4546542,-65244366.71087766,0.0,0.0,0.0,0.0,0.8284717093154842,0.8445976483660135,0.08584452519988976,1798.3272704500412,-1.0754773231819708,-0.45330586023695824,1463079112.6265414,1979.6687268238866,3548.5997667186975,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5227754.80239841,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.02297270192397246,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.205849903843941,-0.4991050530307149,1277092633.80956,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5227754.80239841,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.02297270192397246,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.205849903843941,-0.4991050530307149,1277092633.80956,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5227754.80239841,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.02297270192397246,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.205849903843941,-0.4991050530307149,1277092633.80956,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5420238.23474703,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.8054990073915118,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.2060316496589878,-0.4991670831404914,1277285117.3358116,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
2025-12-15,False,0.5642641931856731,0.14029747145115457,0.016835696574138526,0.5810998897598116,0.5810998897598116,0.3531338359540985,1985238.5745313184,3416346.5,3508612.4725,386.727594047619,2026-02前上一自然周日前均价代理,1270866172.819799,1815331.449549099,5227754.80239841,1521.2231187926532,3009144.7601351463,1301246120.644711,-30379947.82491207,0.0,0.0,0.0,0.0,0.02297270192397246,0.8399054765019451,0.07480666377288303,1522.0630242691552,-1.205849903843941,-0.4991050530307149,1277092633.80956,1056.0023119512857,2707.353382420005,0,0,0,0,0.0,hpso_param_policy_train
