hour,省调负荷_日前,新能源负荷-总加_日前,新能源负荷-光伏_日前,新能源负荷-风电_日前,联络线总加_日前,非市场化机组出力_日前,水电出力_日前,全网总出力_日前,全网统一出清价格_日前,省调负荷_日内,新能源负荷-总加_日内,新能源负荷-光伏_日内,新能源负荷-风电_日内,联络线总加_日内,非市场化机组出力_日内,水电出力_日内,全网总出力_日内,全网统一出清价格_日内,net_load_da,net_load_id,price_spread,load_dev,wind_dev,solar_dev,renewable_ratio_da,renewable_ratio_id,renewable_dev,net_load_da_mwh,net_load_id_mwh,week_start,week_end,hour_index_in_week,q_lt_hourly,spot_need,q_base,bandwidth_mwh,delta_q_target,delta_q_after_smoothing,smoothing_mode,lower_band,upper_band,q_spot_raw,q_spot_band_clipped,q_spot,delta_q,a_t,signal_spread,signal_load_dev,signal_renewable_dev,signal_composite,clipped_by_bound,clipped_non_negative,soft_clipped,hedge_error_abs,strategy,bandwidth_multiplier,a_t_raw
2026-03-12 21:00:00,27057.5,5608.0,0.0,5608.0,7878.5,10987.5075,8721.0,19179.0,193.1405,26941.5,4103.305,0.0,4103.305,6944.295,11014.037499999999,8898.2325,19997.25,6.2195,21449.5,22838.195,-186.921,1388.6949999999997,-1504.695,0.0,0.20729713000243144,0.15262497137900663,-1504.695,5362.375,5709.54875,2026-03-09,2026-03-15 23:00:00,93,6584.938305651184,14864.561694348817,14864.561694348817,1053.9277480515605,-782.235102332594,-782.235102332594,causal_param_policy,13810.633946297256,15918.489442400378,14082.326592016223,14082.326592016223,14082.326592016223,-782.2351023325937,-0.7422094197431881,-1.0,1.0,-1.0,-0.3333333333333333,0,0,0,2170.9301023325934,hpso_param_policy,,
2026-03-12 22:00:00,24671.0,5339.5,0.0,5339.5,6602.75,10512.605,8273.0,18068.25,275.79925000000003,24255.75,4729.1525,0.0,4729.1525,5052.342500000001,9791.4025,7716.209999999999,19203.25,1.5455,19331.5,19526.5975,-274.25375,195.09750000000076,-610.3474999999999,0.0,0.21653612075323309,0.19515707795117987,-610.3474999999999,4832.875,4881.649375,2026-03-09,2026-03-15 23:00:00,94,5809.212164204457,13522.287835795543,13522.287835795543,958.7577932219233,-774.2628365804609,-774.2628365804609,causal_param_policy,12563.53004257362,14481.045629017466,12748.024999215082,12748.024999215082,12748.024999215082,-774.2628365804612,-0.807568754125624,-1.0,1.0,-1.0,-0.3333333333333333,0,0,0,969.3603365804611,hpso_param_policy,,
2026-03-12 23:00:00,21970.5,4917.5,0.0,4917.5,6277.75,8542.3475,6056.5,15692.75,364.41949999999997,21450.25,4449.5025,0.0,4449.5025,4675.38,7881.8825,5972.125,16775.025,0.0,17053.0,17000.7475,-364.41949999999997,-52.2524999999996,-467.9975000000002,0.0,0.22384494047515757,0.20742161984493895,-467.9975000000002,4263.25,4250.186875,2026-03-09,2026-03-15 23:00:00,95,4647.135631204917,12405.864368795083,12405.864368795083,879.601091891467,-856.0702603038985,-856.0702603038985,causal_param_policy,11526.263276903615,13285.46546068655,11549.794108491184,11549.794108491184,11549.794108491184,-856.070260303899,-0.9732482919763457,-1.0,0.19509750000000076,-0.6103474999999998,-0.47174999999999967,0,0,0,803.8177603039003,hpso_param_policy,,
2026-03-13 00:00:00,22892.25,4091.0,0.0,4091.0,6632.25,7197.9725,5195.75,16260.0,457.35175000000004,23040.0,4653.835,0.0,4653.835,6244.6625,7091.5175,5290.51,16795.475,428.89574999999996,18801.25,18386.165,-28.45600000000003,-415.0849999999991,562.8349999999999,0.0,0.17842026261327668,0.20080504888635067,562.8349999999999,4700.3125,4596.54125,2026-03-09,2026-03-15 23:00:00,96,3713.1196013802637,15088.130398619736,15088.130398619736,1069.7792252677796,-1058.0586554906147,-1058.0586554906147,causal_param_policy,14018.351173351957,16157.909623887515,14030.071743129121,14030.071743129121,14030.071743129121,-1058.058655490615,-0.9890439358885187,-1.0,-0.0522524999999996,-0.4679975000000002,-0.5067499999999999,0,0,0,642.9736554906158,hpso_param_policy,,
2026-03-13 01:00:00,21562.0,3713.75,0.0,3713.75,6299.0,5965.8775000000005,4200.25,15263.0,457.46299999999997,21579.25,4283.015,0.0,4283.015,6285.97,6180.86,4312.969999999999,15293.375,416.40725,17848.25,17296.235,-41.05575000000002,-552.0150000000003,569.2650000000001,0.0,0.1721400480430579,0.19839168101588822,569.2650000000001,4462.0625,4324.05875,2026-03-09,2026-03-15 23:00:00,97,3413.2874671595187,14434.962532840482,14434.962532840482,1023.4682911120766,-1007.0944734846772,-1007.0944734846772,causal_param_policy,13411.494241728406,15458.430823952558,13427.868059355804,13427.868059355804,13427.868059355804,-1007.094473484678,-0.9840016366216806,-0.2845600000000003,-0.41508499999999915,0.562835,-0.04560333333333314,0,0,0,455.0794734846786,hpso_param_policy,,
2026-03-13 02:00:00,20075.5,3106.5,0.0,3106.5,5915.75,5283.365,3470.75,14159.75,459.80075,20213.25,3447.495,0.0,3447.495,6049.0275,5553.387500000001,3653.535,14164.4,441.87925,16969.0,16765.755,-17.921499999999995,-203.2449999999999,340.995,0.0,0.15465971449176724,0.17046336687091684,340.995,4242.25,4191.43875,2026-03-09,2026-03-15 23:00:00,98,3122.4958409635697,13846.50415903643,13846.50415903643,981.7453919457209,-972.428142499814,-972.428142499814,causal_param_policy,12864.75876709071,14828.249550982151,12874.076016536617,12874.076016536617,12874.076016536617,-972.4281424998135,-0.9905095052929745,-0.4105575000000002,-0.5520150000000004,0.5692650000000001,-0.13110250000000012,0,0,0,769.1831424998145,hpso_param_policy,,
2026-03-13 03:00:00,19205.5,2591.0,0.0,2591.0,5886.0,5083.0975,3272.5,13319.5,455.27875,19207.75,2794.83,0.0,2794.83,5982.25,5151.07,3335.3575,13225.625,449.8555,16614.5,16412.920000000002,-5.423249999999996,-201.57999999999993,203.83000000000004,0.0,0.1348474643619132,0.1454333204591415,203.83000000000004,4153.625,4103.2300000000005,2026-03-09,2026-03-15 23:00:00,99,2957.8267729011036,13656.673227098896,13656.673227098896,968.2859916134855,-937.6619885627573,-937.6619885627573,causal_param_policy,12688.38723548541,14624.959218712382,12719.011238536139,12719.011238536139,12719.011238536139,-937.661988562757,-0.9683729772856686,-0.17921499999999996,-0.2032449999999999,0.340995,-0.013821666666666621,0,0,0,736.0819885627589,hpso_param_policy,,
2026-03-13 04:00:00,18635.25,2171.0,0.0,2171.0,5886.0,4992.6425,3183.75,12749.25,456.63250000000005,18763.5,2502.315,0.0,2502.315,5908.68,4827.275,2977.5825,12854.65,454.52675,16464.25,16261.185,-2.105750000000029,-203.06500000000005,331.31500000000005,0.0,0.11649956899093168,0.133363400602322,331.31500000000005,4116.0625,4065.29625,2026-03-09,2026-03-15 23:00:00,100,2881.0662588646305,13583.18374113537,13583.18374113537,963.0754371390503,-923.3230438983837,-923.3230438983837,causal_param_policy,12620.10830399632,14546.25917827442,12659.860697236985,12659.860697236985,12659.860697236985,-923.3230438983846,-0.9587234896585508,-0.05423249999999996,-0.20157999999999993,0.20383000000000004,-0.01732749999999995,0,0,0,720.2580438983841,hpso_param_policy,,
2026-03-13 05:00:00,18965.75,1869.75,0.0,1869.75,5934.5,4990.6775,3183.0,13031.25,471.04525,19085.0,2449.75,0.0,2449.75,6008.24,4949.6275,3046.3225,13076.8,459.5555,17096.0,16635.25,-11.48975000000003,-460.75,580.0,0.0,0.09864018211643723,0.12838941130112105,580.0,4274.0,4158.8125,2026-03-09,2026-03-15 23:00:00,101,2940.2527689035273,14155.747231096473,14155.747231096473,1003.6713566151465,-963.4071189615355,-963.4071189615355,causal_param_policy,13152.075874481327,15159.41858771162,13192.340112134938,13192.340112134938,13192.340112134938,-963.4071189615352,-0.9598830459908696,-0.021057500000000288,-0.20306500000000005,0.3313150000000001,0.035730833333333246,0,0,0,502.65711896153516,hpso_param_policy,,
2026-03-13 06:00:00,20173.75,1662.0,7.0,1655.0,6216.0,5296.33,3488.0,13957.75,508.15775,20451.0,2322.3325,5.2525,2317.08,6277.575,5565.605,3414.2775,14173.325,492.42175,18511.75,18128.6675,-15.736000000000018,-383.08250000000044,662.08,-1.7474999999999996,0.0826510876737072,0.11375050017972398,660.3325,4627.9375,4532.166875,2026-03-09,2026-03-15 23:00:00,102,3559.471011237223,14952.278988762777,14952.278988762777,1060.1470831700676,-1042.1642077321692,-1042.1642077321692,causal_param_policy,13892.131905592709,16012.426071932845,13910.114781030608,13910.114781030608,13910.114781030608,-1042.1642077321685,-0.9830373768664944,-0.11489750000000029,-0.46075,0.58,0.0014508333333332162,0,0,0,659.0817077321681,hpso_param_policy,,
2026-03-13 07:00:00,23692.0,2194.5,719.5,1475.0,6631.0,5758.0825,3646.25,17061.0,552.46425,23709.0,3254.51,1068.0175,2186.4925,6596.735,5781.7,3192.2025,17112.175,613.631,21497.5,20454.489999999998,61.16674999999999,-1043.0100000000002,711.4925,348.5174999999999,0.09235556633819234,0.13697024497901625,1060.0099999999998,5374.375,5113.6224999999995,2026-03-09,2026-03-15 23:00:00,103,4321.257513931287,17176.242486068713,17176.242486068713,1217.8306320469655,-1196.036929612597,-1196.036929612597,causal_param_policy,15958.411854021748,18394.07311811568,15980.205556456116,15980.205556456116,15980.205556456116,-1196.0369296125973,-0.9821044882097137,-0.1573600000000002,-0.38308250000000044,0.6603325,0.03996333333333313,0,0,0,153.02692961259527,hpso_param_policy,,
2026-03-13 08:00:00,25019.25,5231.25,4013.25,1218.0,6992.25,7467.5075,3300.0,18027.0,495.47375,24434.0,5869.46,4466.585,1402.875,7208.1325,8030.6224999999995,3354.7325,17225.7,477.78799999999995,19788.0,18564.54,-17.685750000000027,-1223.4599999999991,184.875,453.3349999999999,0.20859682228528348,0.24024272848888434,638.2099999999999,4947.0,4641.135,2026-03-09,2026-03-15 23:00:00,104,5513.700753614196,14274.299246385803,14274.299246385803,1012.076936346997,-990.6929609466679,-990.6929609466679,causal_param_policy,13262.222310038806,15286.3761827328,13283.606285439135,13283.606285439135,13283.606285439135,-990.6929609466679,-0.978871195822807,0.6116674999999999,-1.0,1.0,0.20388916666666665,0,0,0,232.76703905333125,hpso_param_policy,,
2026-03-13 09:00:00,24923.25,9911.75,9004.75,907.0,7228.75,10151.6625,2506.5,17694.5,180.441,23921.75,8831.932499999999,8134.702499999999,697.23,6311.5975,9860.74,2608.3050000000003,17610.0,105.05375,15011.5,15089.817500000001,-75.38725000000001,78.31750000000011,-209.76999999999998,-870.0475000000004,0.39846180042187784,0.3694158099638928,-1079.8175000000003,3752.875,3772.4543750000003,2026-03-09,2026-03-15 23:00:00,105,5047.734175858802,9963.7658241412,9963.7658241412,706.4513231589277,-693.7169717596361,-693.7169717596361,causal_param_policy,9257.314500982271,10670.217147300127,9270.048852381564,9270.048852381564,9270.048852381564,-693.7169717596353,-0.9819741983887152,-0.17685750000000028,-1.0,0.6382099999999999,-0.1795491666666668,0,0,0,772.0344717596363,hpso_param_policy,,
2026-03-13 10:00:00,24590.25,14010.5,13344.0,666.5,7226.0,12338.595000000001,1462.5,17364.25,20.75,23996.5,10784.07,10481.6525,302.4175,5487.7075,12085.93,1960.96,18508.8,0.0,10579.75,13212.43,-20.75,2632.6800000000003,-364.0825,-2862.3474999999994,0.5692332161516558,0.4485021566257392,-3226.4299999999994,2644.9375,3303.1075,2026-03-09,2026-03-15 23:00:00,106,4191.967670828616,6387.782329171384,6387.782329171384,452.906798307185,-390.1242163443431,-390.1242163443431,causal_param_policy,5934.875530864199,6840.6891274785685,5997.658112827041,5997.658112827041,5997.658112827041,-390.12421634434304,-0.861378583413845,-0.7538725000000001,0.07831750000000011,-1.0,-0.5585183333333333,0,0,0,3022.8042163443424,hpso_param_policy,,
2026-03-13 11:00:00,26145.0,16746.5,16243.75,502.75,7296.0,14243.9275,1150.5,18849.0,0.0,25607.5,13212.3475,13042.974999999999,169.3725,5344.2525,14408.26,1374.0349999999999,20263.325,0.0,9398.5,12395.1525,0.0,2996.6525000000006,-333.3775,-3200.7750000000005,0.6407725402994449,0.5159452319047044,-3534.1525000000006,2349.625,3098.788125,2026-03-09,2026-03-15 23:00:00,107,3701.479698723376,5697.020301276624,5697.020301276624,403.93036136485466,29.875783655656903,29.875783655656903,causal_param_policy,5293.08993991177,6100.950662641479,5726.896084932281,5726.896084932281,5726.896084932281,29.87578365565696,0.07396270870728462,-0.2075,1.0,-1.0,-0.06916666666666667,0,0,0,2966.776716344344,hpso_param_policy,,
2026-03-13 12:00:00,25984.0,18049.25,17637.5,411.75,7302.0,14992.4175,824.0,18682.0,0.0,25651.25,13725.57,13564.025,161.54500000000002,5630.780000000001,14587.9675,986.905,20020.475,0.0,7934.75,11925.68,0.0,3990.9300000000003,-250.20499999999998,-4073.475,0.6948396557859579,0.5350797911107681,-4323.68,1983.6875,2981.42,2026-03-09,2026-03-15 23:00:00,108,3326.913888310127,4607.836111689873,4607.836111689873,326.70498037155284,-163.4062996970768,-163.4062996970768,causal_param_policy,4281.1311313183205,4934.541092061426,4444.429811992796,4444.429811992796,4444.429811992796,-163.40629969707697,-0.5001647036762016,0.0,1.0,-1.0,0.0,0,0,0,4154.336299697078,hpso_param_policy,,
2026-03-13 13:00:00,25281.75,18160.5,17773.5,387.0,7316.5,15090.0475,752.5,17965.25,0.0,25044.25,13513.880000000001,13347.224999999999,166.655,5703.09,14258.307499999999,1028.2175,19341.2,0.0,7121.25,11530.369999999999,0.0,4409.12,-220.345,-4426.275000000001,0.7183894064385367,0.5396838154611462,-4646.620000000001,1780.3125,2882.5924999999997,2026-03-09,2026-03-15 23:00:00,109,3239.7006082378925,3881.5493917621075,3881.5493917621075,275.20977029319357,-85.64906336237833,-85.64906336237833,causal_param_policy,3606.3396214689137,4156.759162055301,3795.900328399729,3795.900328399729,3795.900328399729,-85.64906336237846,-0.3112137453228226,0.0,1.0,-1.0,0.0,0,0,0,4494.769063362378,hpso_param_policy,,
2026-03-13 14:00:00,23161.0,17067.25,16659.0,408.25,7371.5,14401.465,747.0,15789.5,0.0,23215.25,12687.342499999999,12545.075,142.26749999999998,5628.51,12466.717499999999,758.2975,17586.75,0.0,6093.75,10527.907500000001,0.0,4434.1575,-265.9825,-4113.925,0.7367759732313279,0.5464665289883746,-4379.9075,1523.4375,2631.9768750000003,2026-03-09,2026-03-15 23:00:00,110,3095.4050227782304,2998.3449772217696,2998.3449772217696,212.58877555242177,-120.30909967783359,-120.30909967783359,causal_param_policy,2785.756201669348,3210.9337527741914,2878.035877543936,2878.035877543936,2878.035877543936,-120.30909967783373,-0.5659240445089585,0.0,1.0,-1.0,0.0,0,0,0,4554.466599677835,hpso_param_policy,,
2026-03-13 15:00:00,23105.75,14627.5,14147.5,480.0,7368.75,13234.015,1132.75,15737.0,0.0,23398.0,11209.994999999999,11071.2025,138.79250000000002,6492.26,11491.57,1040.37,16905.725,0.0,8478.25,12188.005000000001,0.0,3709.755,-341.2075,-3076.2975,0.6333419444960231,0.4795897860346352,-3417.505,2119.5625,3047.0012500000003,2026-03-09,2026-03-15 23:00:00,111,3368.056730046055,5110.193269953945,5110.193269953945,362.3231277083908,-67.0011148915946,-67.0011148915946,causal_param_policy,4747.870142245554,5472.516397662335,5043.19215506235,5043.19215506235,5043.19215506235,-67.00111489159463,-0.1849208890289754,0.0,1.0,-1.0,0.0,0,0,0,3776.7561148915956,hpso_param_policy,,
2026-03-13 16:00:00,24174.0,10867.75,10255.0,612.75,7394.75,12213.7375,2690.0,16779.25,83.49600000000001,24125.25,8845.4675,8616.68,228.7875,6103.4875,11833.17,3166.815,18021.825,178.33575000000002,13306.25,15279.7825,94.83975000000001,1973.5324999999998,-383.9625,-1638.3200000000004,0.4500136016468919,0.36695391152503776,-2022.2825000000003,3326.5625,3819.945625,2026-03-09,2026-03-15 23:00:00,112,4030.682088274134,9275.567911725866,9275.567911725866,657.6566872349216,-280.1648194728339,-280.1648194728339,causal_param_policy,8617.911224490945,9933.224598960787,8995.403092253033,8995.403092253033,8995.403092253033,-280.1648194728332,-0.42600466916982094,0.0,1.0,-1.0,0.0,0,0,0,2253.6973194728325,hpso_param_policy,,
2026-03-13 17:00:00,25607.75,6140.0,5296.0,844.0,7566.5,10810.720000000001,4589.25,18041.25,361.51599999999996,25355.25,4769.73,4337.400000000001,432.33,7241.7075,9655.6975,4559.0,18113.725,433.7875,19467.75,20585.52,72.2715,1117.7699999999995,-411.67,-958.5999999999998,0.2408366321243826,0.188918776280658,-1370.2699999999998,4866.9375,5146.38,2026-03-09,2026-03-15 23:00:00,113,6223.87566351586,13243.87433648414,13243.87433648414,939.0177081531534,139.83518052716607,139.83518052716607,causal_param_policy,12304.856628330986,14182.892044637292,13383.709517011306,13383.709517011306,13383.709517011306,139.8351805271668,0.14891644674325966,0.9483975000000001,1.0,-1.0,0.3161325,0,0,0,977.9348194728336,hpso_param_policy,,
2026-03-13 18:00:00,27024.25,2659.5,1405.75,1253.75,8254.25,10849.682499999999,7439.25,18770.0,453.23924999999997,26446.25,1651.9025,777.0074999999999,874.895,8280.1125,10360.6875,7411.475,18166.025,478.876,24364.75,24794.3475,25.63675000000002,429.59749999999985,-378.855,-628.7425000000001,0.09863579837846467,0.0627024641775728,-1007.5975000000001,6091.1875,6198.586875,2026-03-09,2026-03-15 23:00:00,114,7064.396894102527,17300.353105897473,17300.353105897473,1226.6303281802957,-280.1648194728339,-280.1648194728339,causal_param_policy,16073.722777717177,18526.983434077767,17020.18828642464,17020.18828642464,17020.18828642464,-280.1648194728332,-0.22840199939329503,0.722715,1.0,-1.0,0.240905,0,0,0,709.762319472833,hpso_param_policy,,
2026-03-13 19:00:00,28234.75,1866.5,59.25,1807.25,8313.0,10913.342499999999,8598.25,19921.75,460.87575,27554.25,1581.0475,0.0,1581.0475,8366.8525,11323.692500000001,7974.1925,19187.575,459.71975,26368.25,25973.2025,-1.1559999999999775,-395.0475000000006,-226.20250000000004,-59.25,0.06610161739336666,0.05739418189867757,-285.45250000000004,6592.0625,6493.300625,2026-03-09,2026-03-15 23:00:00,115,7053.505016870445,19314.744983129556,19314.744983129556,1369.454821664802,-700.1648194728339,-700.1648194728339,causal_param_policy,17945.290161464753,20684.19980479436,18614.580163656723,18614.580163656723,18614.580163656723,-700.1648194728332,-0.5112726673390112,0.2563675000000002,0.42959749999999985,-1.0,-0.10467833333333332,0,0,0,305.1173194728326,hpso_param_policy,,
2026-03-13 20:00:00,28401.5,2356.25,0.0,2356.25,8284.5,11000.5075,8742.25,20117.0,452.64775,27084.25,1958.3100000000002,0.0,1958.3100000000002,8313.9375,11669.8875,8476.47,18770.65,199.561,26045.25,25125.94,-253.08675,-919.3100000000004,-397.93999999999994,0.0,0.08295537593559912,0.07229141289356789,-397.93999999999994,6511.3125,6281.485,2026-03-09,2026-03-15 23:00:00,116,6893.244166723793,19152.005833276206,19152.005833276206,1357.916283949965,-1120.1648194728339,-1120.1648194728339,causal_param_policy,17794.08954932624,20509.92211722617,18031.841013803372,18031.841013803372,18031.841013803372,-1120.1648194728332,-0.8249144904680352,-0.011559999999999775,-0.3950475000000006,-0.28545250000000005,-0.23068666666666682,0,0,0,200.85481947283552,hpso_param_policy,,
2026-03-13 21:00:00,27723.75,2779.5,0.0,2779.5,7875.5,10938.2325,8677.25,19848.25,447.15325,26309.75,2516.4925,0.0,2516.4925,7876.03,10738.51,8151.995,18433.6,365.5825,24944.25,23793.2575,-81.57074999999999,-1150.9925000000003,-263.0075000000001,0.0,0.10035557439277244,0.09580113797634068,-263.0075000000001,6236.0625,5948.314375,2026-03-09,2026-03-15 23:00:00,117,6584.938305651184,18359.311694348817,18359.311694348817,1301.712652392431,-1299.1244857273687,-1299.1244857273687,causal_param_policy,17057.599041956386,19661.024346741247,17060.18720862145,17060.18720862145,17060.18720862145,-1299.1244857273668,-0.9980117219723513,-1.0,-0.9193100000000004,-0.39793999999999996,-0.7724166666666669,0,0,0,148.13198572736655,hpso_param_policy,,
2026-03-13 22:00:00,25323.5,3136.75,0.0,3136.75,6594.25,9980.369999999999,7658.25,18729.25,402.77575,24483.75,3079.1475,0.0,3079.1475,6480.7675,9180.877499999999,6915.0725,17997.825,448.74975,22186.75,21404.6025,45.97400000000002,-782.1475,-57.60250000000008,0.0,0.12410667585483778,0.12596405467894087,-57.60250000000008,5546.6875,5351.150625,2026-03-09,2026-03-15 23:00:00,118,5809.212164204457,16377.537835795543,16377.537835795543,1161.2008429734851,-1157.9795204920888,-1157.9795204920888,causal_param_policy,15216.336992822058,17538.738678769027,15219.558315303455,15219.558315303455,15219.558315303455,-1157.9795204920883,-0.9972258696668287,-0.8157074999999999,-1.0,-0.2630075000000001,-0.692905,0,0,0,375.8320204920892,hpso_param_policy,,
2026-03-13 23:00:00,21973.0,3390.25,0.0,3390.25,6271.5,7906.9725,5575.5,15701.5,431.2145,21952.25,3334.2925,0.0,3334.2925,5603.1125,7513.73,5474.2,16348.925,453.33925,18582.75,18617.9575,22.12474999999999,35.20749999999953,-55.95749999999998,0.0,0.15465681239948514,0.15204645237153622,-55.95749999999998,4645.6875,4654.489375,2026-03-09,2026-03-15 23:00:00,119,4647.135631204917,13935.614368795083,13935.614368795083,988.0634876037345,-947.7686215885903,-947.7686215885903,causal_param_policy,12947.550881191348,14923.677856398817,12987.845747206493,12987.845747206493,12987.845747206493,-947.7686215885897,-0.9592183432333194,0.4597400000000002,-0.7821475,-0.05760250000000008,-0.12666999999999995,0,0,0,982.9761215885901,hpso_param_policy,,
2026-03-14 00:00:00,22505.75,3548.75,0.0,3548.75,6474.25,7017.7175,4991.25,16031.5,474.34975000000003,23376.75,3725.9775,0.0,3725.9775,6257.8099999999995,7082.78,5267.585,17119.0,507.12975,18957.0,19650.7725,32.77999999999997,693.7725,177.22749999999996,0.0,0.15974004447786463,0.1612264023909724,177.22749999999996,4739.25,4912.693125,2026-03-09,2026-03-15 23:00:00,120,3713.1196013802637,15243.880398619736,15243.880398619736,1080.8222180000466,-964.3024900624754,-964.3024900624754,causal_param_policy,14163.05818061969,16324.702616619783,14279.577908557261,14279.577908557261,14279.577908557261,-964.302490062475,-0.8921934375542542,0.22124749999999993,0.035207499999999524,-0.05595749999999998,0.06683249999999981,0,0,0,1658.0749900624742,hpso_param_policy,,
2026-03-14 01:00:00,21309.25,3362.25,0.0,3362.25,6141.0,5994.2425,4221.25,15168.25,530.39425,22133.5,3897.765,0.0,3897.765,6110.5125,6118.0824999999995,4246.125,16022.975,529.0785,17947.0,18235.735,-1.3157500000000937,288.7350000000006,535.515,0.0,0.15785839333486162,0.17635599669120233,535.515,4486.75,4558.93375,2026-03-09,2026-03-15 23:00:00,121,3413.2874671595187,14533.712532840482,14533.712532840482,1030.469867563514,-656.1380225292429,-656.1380225292429,causal_param_policy,13503.242665276968,15564.182400403995,13877.574510311239,13877.574510311239,13877.574510311239,-656.1380225292432,-0.6367367384362663,0.3277999999999997,0.6937725,0.17722749999999995,0.3995999999999999,0,0,0,944.8730225292438,hpso_param_policy,,
2026-03-14 02:00:00,19930.25,3332.0,0.0,3332.0,5757.75,5135.17,3387.75,14172.5,519.02475,20512.75,4018.0550000000003,0.0,4018.0550000000003,5549.7825,5384.6625,3500.4700000000003,14963.075,516.0495,16598.25,16494.695,-2.9752500000000452,-103.55500000000075,686.0550000000001,0.0,0.16722022787478458,0.19589640695350097,686.0550000000001,4149.5625,4123.67375,2026-03-09,2026-03-15 23:00:00,122,3122.4958409635697,13475.75415903643,13475.75415903643,955.4584606103242,-869.616168402473,-869.616168402473,causal_param_policy,12520.295698426107,14431.212619646754,12606.137990633957,12606.137990633957,12606.137990633957,-869.6161684024737,-0.9101559138918331,-0.013157500000000938,0.2887350000000006,0.535515,0.2703641666666665,0,0,0,766.0611684024734,hpso_param_policy,,
2026-03-14 03:00:00,18995.5,3264.0,0.0,3264.0,5728.0,4964.924999999999,3217.75,13267.5,514.58775,19618.5,3925.7225,0.0,3925.7225,5063.5575,5297.99,3438.4325,14554.9,513.8005,15731.5,15692.7775,-0.7872500000000002,-38.722499999999854,661.7225000000001,0.0,0.17183943646337005,0.200103618986735,661.7225000000001,3932.875,3923.194375,2026-03-09,2026-03-15 23:00:00,123,2957.8267729011036,12773.673227098896,12773.673227098896,905.6794902806322,-870.1279090810779,-870.1279090810779,causal_param_policy,11867.993736818264,13679.352717379528,11903.545318017817,11903.545318017817,11903.545318017817,-870.1279090810785,-0.9607459575036443,-0.029752500000000452,-0.10355500000000074,0.6860550000000001,0.18424916666666627,0,0,0,831.4054090810787,hpso_param_policy,,
2026-03-14 04:00:00,18490.0,3208.75,0.0,3208.75,5728.0,4854.385,3107.25,12762.0,513.637,19097.25,3762.535,0.0,3762.535,4784.1275000000005,4958.75,3197.425,14312.975,514.6925,15281.25,15334.715,1.055499999999995,53.465000000000146,553.785,0.0,0.17354043062743638,0.1970204148071501,553.785,3820.3125,3833.67875,2026-03-09,2026-03-15 23:00:00,124,2881.0662588646305,12400.18374113537,12400.18374113537,879.1983238018302,-838.1362014387558,-838.1362014387558,causal_param_policy,11520.98541733354,13279.3820649372,11562.047539696614,11562.047539696614,11562.047539696614,-838.136201438756,-0.9532959501270278,-0.007872500000000003,-0.038722499999999854,0.6617225000000001,0.2050425000000001,0,0,0,891.6012014387561,hpso_param_policy,,
2026-03-14 05:00:00,18773.5,3199.5,0.0,3199.5,5776.5,4841.174999999999,3093.75,12997.0,514.5575,19053.0,3765.8175,0.0,3765.8175,4880.5,5211.625,3348.7675,14172.4,512.22025,15574.0,15287.1825,-2.337250000000026,-286.81749999999965,566.3175,0.0,0.17043871201082958,0.19765153434522548,566.3175,3893.5,3821.795625,2026-03-09,2026-03-15 23:00:00,125,2940.2527689035273,12633.747231096473,12633.747231096473,895.7584517129918,-842.5631920343601,-842.5631920343601,causal_param_policy,11737.98877938348,13529.505682809466,11791.184039062113,11791.184039062113,11791.184039062113,-842.5631920343603,-0.9406142810297751,0.01055499999999995,0.053465000000000144,0.553785,0.205935,0,0,0,555.7456920343611,hpso_param_policy,,
2026-03-14 06:00:00,19721.25,3235.25,6.25,3229.0,6058.0,5092.929999999999,3343.25,13663.25,516.9984999999999,19367.0,3919.455,0.0,3919.455,5345.955,5628.215,3556.96,14021.0,346.379,16486.0,15447.545,-170.61949999999996,-1038.4549999999995,690.4549999999998,-6.25,0.16417090998666847,0.20235908909531386,684.2049999999998,4121.5,3861.88625,2026-03-09,2026-03-15 23:00:00,126,3559.471011237223,12926.528988762777,12926.528988762777,916.5172756105802,-890.3601338554458,-890.3601338554458,causal_param_policy,12010.011713152197,13843.046264373357,12036.168854907331,12036.168854907331,12036.168854907331,-890.3601338554454,-0.9714602850909613,-0.023372500000000258,-0.28681749999999967,0.5663175,0.08537583333333337,0,0,0,148.09486614455454,hpso_param_policy,,
2026-03-14 07:00:00,23078.5,3922.0,684.25,3237.75,6473.0,5582.1075,3515.75,16605.5,525.55075,22052.25,4894.675,898.955,3995.7200000000003,6530.32,6763.575,3934.1225,15521.85,260.9595,19156.5,17157.574999999997,-264.59124999999995,-1998.925000000001,757.9700000000001,214.70500000000007,0.16948740242618454,0.22153897313724885,972.6750000000002,4789.125,4289.393749999999,2026-03-09,2026-03-15 23:00:00,127,4321.257513931287,14835.242486068713,14835.242486068713,1051.8489563728895,-1050.7502778005926,-1050.7502778005926,causal_param_policy,13783.393529695824,15887.091442441602,13784.49220826812,13784.49220826812,13784.49220826812,-1050.7502778005928,-0.998955478763714,-1.0,-1.0,0.6842049999999998,-0.43859833333333337,0,0,0,948.1747221994101,hpso_param_policy,,
