experiment,value,strategy,total_procurement_cost,avg_weekly_cost,weekly_cost_volatility,cvar,hedge_error,mean_reward,avg_adjustment_mwh,total_trans_cost,max_drawdown,settlement_records
v0.32参数策略,trained_theta,hpso_param_policy,3613162887.091142,1204387629.0303807,167231601.03204656,1426707698.28669,1363.5954455751441,-0.44988714500510035,1201.9895888245835,13785308.71426796,2186455188.804452,1824
